ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19220	1	12023	1	12024	192	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	2	12028	0	12028	194	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	3	12024	0	12024	196	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	4	12023	1	12024	192	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	5	12029	1	12030	194	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	6	12023	1	12024	196	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	7	12022	1	12023	192	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	8	12031	0	12031	194	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	9	12023	1	12024	196	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	10	12024	0	12024	194	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	11	12028	3	12031	192	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	12	12025	0	12025	196	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	13	12022	2	12024	194	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	14	12029	2	12031	192	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	15	12023	2	12025	196	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	16	12025	0	12025	196	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	17	12030	0	12030	192	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	18	12023	0	12023	196	4	2	0	0	0	0	0	0	0	0	0	0	0	0	3	8192	0	0
19220	19	12024	0	12024	198	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	20	12031	0	12031	194	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	21	12022	1	12023	194	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	22	12023	1	12024	196	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	23	12029	1	12030	192	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	24	12025	1	12026	194	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	25	12023	2	12025	194	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	26	12028	2	12030	194	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	27	12025	0	12025	190	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	28	12023	0	12023	194	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	29	12028	1	12029	196	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	30	12023	0	12023	194	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	31	12025	0	12025	192	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12288	0	0
19220	32	12030	0	12030	192	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	33	12025	0	12025	192	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	34	12023	1	12024	192	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	35	12029	0	12029	192	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	36	12024	1	12025	196	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	37	12024	1	12025	190	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	38	12029	1	12030	196	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	39	12024	0	12024	194	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	40	12025	0	12025	192	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	41	12031	0	12031	190	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	42	12026	0	12026	196	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	24576	0	0
19220	43	12024	0	12024	194	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	44	12029	0	12029	192	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	45	12024	0	12024	194	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	46	12025	0	12025	194	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	47	12030	1	12031	192	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	48	12023	1	12024	192	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	49	12026	1	12027	196	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	50	12029	1	12030	194	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	51	12024	1	12025	188	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	52	12026	0	12026	192	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	53	12029	0	12029	194	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	54	12024	0	12024	194	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	55	12028	0	12028	194	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	56	12028	0	12028	192	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	57	12023	1	12024	196	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	58	12028	1	12029	196	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	59	12028	0	12028	194	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	60	12024	0	12024	192	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	61	12028	0	12028	194	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	62	12026	0	12026	190	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	63	12022	2	12024	192	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
19220	64	12030	0	12030	190	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	0	0
