ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19100	1	160339	6	160345	193	30	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19100	2	160329	9	160338	195	23	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	3	160338	6	160344	195	23	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	4	160332	7	160339	197	23	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	36864	0	0
19100	5	160335	2	160337	193	26	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	6	160345	5	160350	187	31	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	7	160328	10	160338	195	24	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	8	160340	4	160344	195	23	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	9	160336	3	160339	193	26	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	10	160344	4	160348	193	25	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	11	160334	4	160338	195	20	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	12	160336	1	160337	197	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	13	160339	5	160344	193	25	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	14	160335	1	160336	193	26	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	15	160341	4	160345	199	20	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	40960	0	0
19100	16	160335	4	160339	197	23	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	17	160338	7	160345	197	23	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	18	160343	2	160345	196	22	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	36864	0	0
19100	19	160333	5	160338	196	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	20	160340	1	160341	193	27	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	21	160332	5	160337	195	23	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	22	160342	1	160343	193	23	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	23	160334	2	160336	198	23	1122	0	0	0	0	0	0	0	0	0	0	0	11480	20	24576	0	0
19100	24	160340	6	160346	195	24	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	57344	7	0
19100	25	160333	1	160334	195	22	1119	0	0	0	0	0	0	0	0	0	0	0	11480	23	24576	0	0
19100	26	160337	3	160340	190	32	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	27	160340	3	160343	193	22	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	28	160337	2	160339	197	25	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	29	160337	5	160342	193	22	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	24576	0	0
19100	30	160346	4	160350	195	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	31	160344	16	160360	226	34	9112	0	0	0	0	0	0	0	0	0	0	0	1674899	1254	28672	51872	0
19100	32	160336	3	160339	195	23	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	33	160340	1	160341	193	25	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	34	160338	3	160341	197	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	35	160340	2	160342	195	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	36	160332	4	160336	193	27	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	37	160339	3	160342	197	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	38	160336	5	160341	196	23	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	39	160340	5	160345	195	27	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	40	160338	4	160342	195	21	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	41	160332	4	160336	197	22	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	42	160340	3	160343	195	24	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	43	160341	4	160345	198	24	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	36864	0	0
19100	44	160340	7	160347	195	24	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	45	160338	4	160342	195	24	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	46	160336	6	160342	197	23	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	57344	7	0
19100	47	160342	5	160347	193	23	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	48	160341	8	160349	197	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	49	160339	7	160346	192	26	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	36864	0	0
19100	50	160335	4	160339	195	22	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	24576	0	0
19100	51	160336	4	160340	195	26	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	52	160338	6	160344	195	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	24576	0	0
19100	53	160337	5	160342	196	21	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	54	160331	9	160340	195	22	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	55	160339	4	160343	197	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	56	160338	4	160342	197	20	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	24576	0	0
19100	57	160339	3	160342	189	27	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	58	160334	3	160337	194	27	2232	0	0	0	0	0	0	0	0	0	0	0	22960	40	20480	0	0
19100	59	160336	6	160342	195	22	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	60	160340	2	160342	191	28	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	61	160339	3	160342	199	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	62	160338	5	160343	193	24	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	63	160336	0	160336	195	24	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	64	160340	3	160343	193	26	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	65	160338	8	160346	199	20	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	66	160340	3	160343	195	24	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19100	67	160333	6	160339	195	23	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19100	68	160340	3	160343	195	24	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	57344	7	0
19100	69	160341	2	160343	191	25	1122	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
