ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19300	1	80169	1	80170	201	12	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	2	80171	2	80173	196	12	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19300	3	80170	2	80172	192	16	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	4	80168	4	80172	197	11	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	5	80170	1	80171	196	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	6	80164	0	80164	199	12	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19300	7	80168	2	80170	194	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	8	80170	3	80173	194	13	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	9	80168	3	80171	194	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	10	80172	5	80177	198	12	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19300	11	80170	1	80171	200	11	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	12	80172	0	80172	194	15	1122	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	13	80166	1	80167	194	15	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	14	80170	2	80172	196	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19300	15	80170	1	80171	192	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19300	16	80169	3	80172	194	14	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	17	80171	1	80172	192	18	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19300	18	80169	2	80171	194	17	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19300	19	80161	3	80164	198	14	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
