ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19380	1	120255	2	120257	191	23	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	2	120247	6	120253	197	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	3	120252	4	120256	193	21	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19380	4	120253	6	120259	195	22	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	5	120252	4	120256	195	22	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	6	120246	7	120253	193	21	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	7	120257	1	120258	191	23	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	8	120255	1	120256	194	22	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	9	120252	4	120256	189	26	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	10	120249	8	120257	197	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	11	120248	3	120251	193	21	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	12	120258	3	120261	193	18	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	13	120253	4	120257	193	20	1122	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	14	120255	3	120258	197	14	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
19380	15	120251	5	120256	195	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	16	120254	7	120261	197	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19380	17	120249	4	120253	195	18	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	18	120260	2	120262	191	23	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19380	19	120256	1	120257	189	23	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19380	20	120255	1	120256	193	20	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	0	0
19380	21	120255	1	120256	197	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	22	120253	5	120258	191	21	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	23	120255	1	120256	193	20	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	24	120243	6	120249	199	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	25	120256	2	120258	195	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	26	120256	1	120257	191	23	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19380	27	120253	5	120258	193	19	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19380	28	120252	5	120257	193	19	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	20480	0	0
