ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19280	1	72150	4	72154	195	11	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	2	72155	3	72158	193	16	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	3	72157	0	72157	193	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19280	4	72151	3	72154	197	10	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	5	72153	1	72154	198	10	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	6	72152	1	72153	193	15	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	7	72153	2	72155	193	14	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19280	8	72153	1	72154	191	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	9	72151	0	72151	195	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	10	72156	4	72160	191	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	11	72153	2	72155	197	11	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	12	72156	2	72158	193	14	1119	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19280	13	72147	4	72151	197	14	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	14	72153	1	72154	197	11	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	15	72154	0	72154	195	14	1122	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	16	72152	1	72153	195	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19280	17	72161	0	72161	195	13	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	18	72152	5	72157	191	16	1118	0	0	0	0	0	0	0	0	0	0	0	11570	23	20480	0	0
19280	19	72152	3	72155	191	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	20	72153	2	72155	195	12	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19280	21	72154	0	72154	191	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	22	72148	4	72152	195	12	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	23	72151	2	72153	195	13	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	24	72158	1	72159	195	13	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19280	25	72150	3	72153	197	10	1119	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	26	72151	3	72154	196	12	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	27	72151	2	72153	191	18	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	28	72151	2	72153	189	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19280	29	72153	1	72154	198	10	2235	0	0	0	0	0	0	0	0	0	0	0	22960	40	16384	0	0
19280	30	72158	2	72160	191	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	31	72151	3	72154	195	12	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	28672	0	0
19280	32	72149	4	72153	197	11	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19280	33	72152	3	72155	193	12	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19280	34	72151	2	72153	195	14	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	35	72152	2	72154	191	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	36	72158	2	72160	191	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19280	37	72149	3	72152	196	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	38	72150	3	72153	197	11	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19280	39	72152	3	72155	195	10	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
