ITERNUM	U_TIME	S_TIME	PRTIME	METIME
76	256528	12	256540	256569
77	256536	8	256544	256575
78	256533	4	256537	256567
79	256543	6	256549	256578
80	256543	2	256545	256573
81	256545	5	256550	256579
82	256540	11	256551	256579
83	256537	12	256549	256581
84	256543	4	256547	256574
85	256535	10	256545	256576
86	256540	5	256545	256575
87	256535	5	256540	256569
88	256549	6	256555	256580
89	256538	8	256546	256576
90	256541	5	256546	256575
91	256527	10	256537	256566
92	256535	8	256543	256576
93	256535	5	256540	256568
94	256536	13	256549	256578
95	256532	5	256537	256568
96	256552	6	256558	256588
97	256534	5	256539	256566
98	256543	4	256547	256575
99	256537	4	256541	256568
100	256538	11	256549	256580
101	256536	2	256538	256566
102	256538	7	256545	256575
103	256538	7	256545	256575
104	256538	5	256543	256572
105	256534	5	256539	256568
106	256536	10	256546	256574
107	256537	7	256544	256574
108	256545	7	256552	256580
109	256536	6	256542	256573
110	256540	6	256546	256578
111	256534	3	256537	256569
112	256547	5	256552	256580
113	256537	7	256544	256575
114	256532	5	256537	256566
115	256539	5	256544	256574
116	256543	8	256551	256579
117	256530	5	256535	256567
118	256543	2	256545	256575
119	256535	3	256538	256567
120	256541	8	256549	256580
121	256537	8	256545	256574
122	256542	4	256546	256576
123	256538	5	256543	256573
124	256543	8	256551	256581
125	256538	6	256544	256574
126	256541	7	256548	256576
127	256534	9	256543	256573
128	256532	6	256538	256570
129	256541	8	256549	256578
130	256542	7	256549	256579
131	256536	12	256548	256581
132	256536	12	256548	256577
133	256538	3	256541	256570
134	256541	6	256547	256576
135	256535	7	256542	256572
136	256541	5	256546	256575
137	256546	4	256550	256580
138	256541	8	256549	256577
139	256532	7	256539	256570
140	256542	2	256544	256573
141	256547	5	256552	256581
142	256539	5	256544	256576
143	256529	13	256542	256572
144	256545	2	256547	256577
145	256536	10	256546	256580
146	256535	9	256544	256572
147	256543	7	256550	256579
148	256544	8	256552	256581
149	256533	5	256538	256568
150	256540	9	256549	256578
151	256536	3	256539	256567
152	256546	5	256551	256581
153	256535	10	256545	256572
154	256534	7	256541	256571
155	256538	8	256546	256577
156	256535	4	256539	256569
157	256539	6	256545	256573
158	256537	4	256541	256568
159	256542	2	256544	256572
160	256532	8	256540	256569
161	256538	5	256543	256575
162	256542	5	256547	256576
163	256537	6	256543	256572
164	256539	3	256542	256572
165	256539	10	256549	256579
166	256542	5	256547	256574
167	256545	5	256550	256579
168	256540	6	256546	256573
169	256545	10	256555	256585
170	256533	15	256548	256575
171	256541	6	256547	256576
172	256533	7	256540	256569
173	256539	5	256544	256573
174	256536	7	256543	256576
175	256540	6	256546	256574
176	256538	5	256543	256570
177	256539	6	256545	256575
178	256537	2	256539	256569
179	256543	6	256549	256576
180	256539	7	256546	256579
181	256545	3	256548	256576
182	256535	4	256539	256569
183	256542	3	256545	256573
184	256530	7	256537	256567
185	256537	6	256543	256574
186	256531	8	256539	256566
187	256534	11	256545	256574
188	256538	5	256543	256571
189	256536	3	256539	256567
190	256541	8	256549	256577
191	256535	8	256543	256573
192	256543	4	256547	256574
193	256532	6	256538	256567
194	256544	9	256553	256583
195	256533	9	256542	256571
196	256539	4	256543	256572
197	256542	5	256547	256576
198	256533	7	256540	256569
199	256545	12	256557	256604
200	256538	7	256545	256577
201	256543	6	256549	256578
202	256535	6	256541	256572
203	256541	4	256545	256573
204	256539	7	256546	256578
205	256542	4	256546	256574
206	256535	7	256542	256572
207	256538	5	256543	256573
208	256541	5	256546	256577
209	256540	4	256544	256574
210	256535	6	256541	256569
211	256546	2	256548	256575
212	256543	8	256551	256582
213	256535	8	256543	256572
214	256541	5	256546	256572
215	256535	9	256544	256574
216	256541	12	256553	256581
217	256540	4	256544	256572
218	256537	8	256545	256573
219	256540	4	256544	256574
220	256543	2	256545	256572
221	256540	7	256547	256577
222	256547	4	256551	256581
223	256545	5	256550	256580
224	256538	7	256545	256576
225	256538	4	256542	256570
226	256534	9	256543	256574
227	256535	8	256543	256572
228	256543	5	256548	256576
229	256536	6	256542	256574
230	256537	7	256544	256573
231	256533	4	256537	256566
232	256539	6	256545	256574
233	256542	2	256544	256573
234	256534	5	256539	256566
235	256542	6	256548	256579
236	256540	3	256543	256574
237	256540	5	256545	256574
238	256537	7	256544	256572
239	256542	6	256548	256577
240	256532	7	256539	256568
241	256558	12	256570	256635
242	256537	7	256544	256574
243	256535	5	256540	256569
244	256540	6	256546	256573
245	256531	11	256542	256573
246	256540	10	256550	256581
247	256531	3	256534	256565
248	256542	6	256548	256574
249	256539	5	256544	256574
250	256543	4	256547	256578
251	256541	9	256550	256577
252	256536	3	256539	256570
253	256544	6	256550	256584
254	256538	2	256540	256567
255	256545	8	256553	256582
256	256543	6	256549	256580
257	256539	5	256544	256572
258	256540	5	256545	256572
259	256539	6	256545	256574
260	256536	9	256545	256575
261	256529	8	256537	256566
262	256543	3	256546	256576
263	256541	7	256548	256578
264	256537	4	256541	256573
265	256540	9	256549	256576
266	256540	5	256545	256573
267	256535	8	256543	256574
268	256538	7	256545	256574
269	256539	4	256543	256572
270	256532	6	256538	256569
271	256539	5	256544	256576
272	256528	8	256536	256565
273	256542	2	256544	256575
274	256545	6	256551	256584
275	256535	10	256545	256572
276	256540	7	256547	256574
277	256540	5	256545	256573
278	256532	8	256540	256574
279	256536	7	256543	256571
280	256541	6	256547	256577
281	256525	12	256537	256569
282	256539	8	256547	256578
283	256539	5	256544	256573
284	256539	8	256547	256575
285	256536	9	256545	256573
286	256540	11	256551	256579
287	256533	6	256539	256567
288	256540	3	256543	256572
289	256542	2	256544	256570
290	256530	7	256537	256571
291	256538	11	256549	256578
292	256547	9	256556	256583
293	256529	8	256537	256567
294	256537	8	256545	256574
295	256541	9	256550	256580
296	256537	10	256547	256578
297	256539	7	256546	256576
298	256529	7	256536	256564
299	256544	7	256551	256578
300	256538	11	256549	256580
