ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19160	1	256542	2	256544	193	36	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	2	256543	7	256550	195	36	1119	0	0	0	0	0	0	0	0	0	0	0	11480	23	65536	7	0
19160	3	256540	6	256546	197	32	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	4	256538	8	256546	195	35	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19160	5	256538	9	256547	195	33	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	36864	0	0
19160	6	256538	2	256540	193	35	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	7	256543	5	256548	193	37	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	8	256536	4	256540	197	31	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	9	256542	4	256546	195	31	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	10	256541	7	256548	195	35	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	11	256547	2	256549	195	33	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	28672	0	0
19160	12	256537	9	256546	197	33	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	45056	0	0
19160	13	256541	9	256550	193	38	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	14	256538	3	256541	189	40	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	15	256542	5	256547	196	37	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	16	256539	7	256546	193	34	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	65536	7	0
19160	17	256541	5	256546	193	36	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	18	256545	6	256551	193	36	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	45056	0	0
19160	19	256537	8	256545	196	34	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	32768	0	0
19160	20	256542	5	256547	197	35	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	21	256542	5	256547	197	31	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	28672	0	0
19160	22	256545	6	256551	195	36	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	45056	0	0
