ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19320	1	88184	1	88185	196	15	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19320	2	88190	3	88193	194	15	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19320	3	88183	1	88184	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	4	88182	3	88185	200	9	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	5	88189	1	88190	193	19	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	6	88185	2	88187	192	17	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19320	7	88182	4	88186	196	12	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19320	8	88188	1	88189	194	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	9	88187	2	88189	196	12	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19320	10	88183	3	88186	200	10	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19320	11	88184	3	88187	198	13	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	12	88186	5	88191	198	11	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19320	13	88183	3	88186	194	14	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	14	88187	1	88188	196	15	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19320	15	88188	2	88190	192	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19320	16	88180	1	88181	195	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19320	17	88187	3	88190	196	12	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
