ITERNUM	U_TIME	S_TIME	PRTIME	METIME
96	8021	0	8021	8022
97	8015	1	8016	8018
98	8020	0	8020	8020
99	8014	1	8015	8017
100	8020	1	8021	8022
101	8015	0	8015	8016
102	8020	1	8021	8023
103	8015	1	8016	8017
104	8018	2	8020	8021
105	8021	0	8021	8022
106	8015	0	8015	8016
107	8019	1	8020	8023
108	8014	0	8014	8016
109	8021	0	8021	8023
110	8014	1	8015	8014
111	8020	1	8021	8023
112	8021	0	8021	8021
113	8018	0	8018	8018
114	8021	0	8021	8022
115	8014	0	8014	8016
116	8019	1	8020	8020
117	8015	0	8015	8016
118	8020	1	8021	8022
119	8014	1	8015	8017
120	8020	1	8021	8022
121	8021	0	8021	8022
122	8013	0	8013	8014
123	8019	0	8019	8020
124	8014	1	8015	8016
125	8021	0	8021	8022
126	8015	0	8015	8017
127	8020	1	8021	8022
128	8019	0	8019	8019
129	8017	1	8018	8019
130	8020	0	8020	8022
131	8013	1	8014	8016
132	8021	0	8021	8022
133	8013	2	8015	8016
134	8021	0	8021	8022
135	8014	1	8015	8014
136	8020	0	8020	8022
137	8020	0	8020	8022
138	8015	0	8015	8017
139	8020	1	8021	8023
140	8015	0	8015	8017
141	8020	0	8020	8020
142	8015	1	8016	8016
143	8020	0	8020	8023
144	8013	2	8015	8018
145	8020	0	8020	8022
146	8020	0	8020	8022
147	8012	2	8014	8014
148	8020	0	8020	8020
149	8015	1	8016	8016
150	8020	1	8021	8022
151	8013	2	8015	8017
152	8021	0	8021	8023
153	8019	1	8020	8021
154	8016	0	8016	8017
155	8019	1	8020	8023
156	8013	1	8014	8016
157	8020	0	8020	8022
158	8014	0	8014	8017
159	8021	1	8022	8022
160	8014	1	8015	8014
161	8021	1	8022	8022
162	8021	0	8021	8022
163	8015	0	8015	8016
164	8021	0	8021	8023
165	8015	0	8015	8016
166	8019	0	8019	8020
167	8015	0	8015	8016
168	8019	1	8020	8022
169	8019	0	8019	8020
170	8019	0	8019	8020
171	8020	1	8021	8023
172	8014	0	8014	8015
173	8019	2	8021	8022
174	8015	0	8015	8016
175	8021	0	8021	8022
176	8015	0	8015	8017
177	8021	0	8021	8023
178	8021	0	8021	8020
179	8013	0	8013	8015
180	8020	0	8020	8022
181	8013	1	8014	8016
182	8020	0	8020	8022
183	8015	0	8015	8016
184	8021	0	8021	8022
185	8016	1	8017	8016
186	8018	3	8021	8021
187	8020	1	8021	8022
188	8015	0	8015	8017
189	8020	1	8021	8023
190	8013	1	8014	8017
191	8018	3	8021	8020
192	8014	1	8015	8016
193	8021	0	8021	8023
194	8020	0	8020	8023
195	8017	0	8017	8018
196	8021	0	8021	8023
197	8013	1	8014	8014
198	8020	1	8021	8023
199	8014	0	8014	8016
200	8021	0	8021	8023
201	8015	0	8015	8017
202	8021	0	8021	8022
203	8019	1	8020	8021
204	8015	0	8015	8014
205	8021	0	8021	8022
206	8016	0	8016	8016
207	8020	0	8020	8022
208	8014	0	8014	8016
209	8019	1	8020	8022
210	8018	1	8019	8018
211	8020	0	8020	8020
212	8019	2	8021	8022
213	8013	2	8015	8016
214	8018	3	8021	8023
215	8015	0	8015	8016
216	8019	1	8020	8021
217	8013	2	8015	8016
218	8020	1	8021	8022
219	8020	0	8020	8023
220	8015	0	8015	8016
221	8021	0	8021	8023
222	8014	0	8014	8014
223	8021	0	8021	8022
224	8015	0	8015	8016
225	8021	0	8021	8022
226	8017	0	8017	8019
227	8021	0	8021	8021
228	8020	0	8020	8021
229	8013	1	8014	8014
230	8021	0	8021	8022
231	8016	0	8016	8016
232	8020	0	8020	8022
233	8014	0	8014	8017
234	8020	0	8020	8022
235	8019	0	8019	8021
236	8016	0	8016	8018
237	8021	0	8021	8022
238	8014	2	8016	8016
239	8019	2	8021	8023
240	8014	2	8016	8016
241	8019	2	8021	8020
242	8016	0	8016	8016
243	8020	1	8021	8022
244	8019	2	8021	8022
245	8013	1	8014	8016
246	8020	1	8021	8022
247	8013	0	8013	8014
248	8020	1	8021	8023
249	8016	0	8016	8016
250	8020	0	8020	8022
251	8019	0	8019	8020
252	8019	0	8019	8019
253	8021	0	8021	8020
254	8014	0	8014	8014
255	8022	0	8022	8022
256	8014	0	8014	8017
257	8021	0	8021	8022
258	8014	0	8014	8016
259	8020	1	8021	8023
260	8018	0	8018	8020
261	8014	1	8015	8016
262	8019	1	8020	8022
263	8014	1	8015	8016
264	8020	1	8021	8022
265	8013	1	8014	8016
266	8020	0	8020	8020
267	8016	1	8017	8019
268	8018	1	8019	8021
269	8019	2	8021	8023
270	8015	0	8015	8016
271	8021	0	8021	8022
272	8013	0	8013	8014
273	8021	0	8021	8022
274	8013	1	8014	8016
275	8021	0	8021	8022
276	8021	0	8021	8022
277	8016	0	8016	8016
278	8019	1	8020	8021
279	8013	2	8015	8016
280	8021	0	8021	8022
281	8016	0	8016	8016
282	8021	0	8021	8022
283	8017	0	8017	8019
284	8019	1	8020	8020
285	8019	0	8019	8021
286	8015	0	8015	8016
287	8020	0	8020	8022
288	8013	1	8014	8016
289	8021	0	8021	8022
290	8015	0	8015	8016
291	8020	0	8020	8020
292	8019	2	8021	8022
293	8014	3	8017	8018
294	8020	1	8021	8022
295	8015	0	8015	8016
296	8020	1	8021	8022
297	8013	1	8014	8014
298	8020	0	8020	8022
299	8016	0	8016	8016
300	8020	0	8020	8022
301	8020	1	8021	8022
302	8013	2	8015	8016
303	8019	1	8020	8020
304	8015	0	8015	8017
305	8021	0	8021	8022
306	8015	1	8016	8016
307	8021	0	8021	8023
308	8020	0	8020	8020
309	8017	0	8017	8017
310	8020	0	8020	8020
311	8015	0	8015	8017
312	8020	0	8020	8022
313	8014	1	8015	8016
314	8020	0	8020	8023
315	8013	1	8014	8016
316	8019	1	8020	8020
317	8021	0	8021	8022
318	8016	0	8016	8016
319	8020	2	8022	8024
320	8014	1	8015	8016
321	8019	2	8021	8022
322	8015	0	8015	8014
323	8020	1	8021	8022
324	8018	0	8018	8019
325	8019	0	8019	8021
326	8021	0	8021	8022
327	8013	1	8014	8016
328	8019	1	8020	8020
329	8015	0	8015	8016
330	8019	1	8020	8023
331	8015	0	8015	8017
332	8019	2	8021	8022
333	8020	1	8021	8022
334	8014	0	8014	8014
335	8019	1	8020	8022
336	8013	1	8014	8016
337	8021	0	8021	8022
338	8014	0	8014	8017
339	8020	1	8021	8022
340	8014	0	8014	8015
341	8019	0	8019	8020
342	8021	0	8021	8023
343	8015	1	8016	8016
344	8022	0	8022	8022
345	8015	0	8015	8016
346	8018	3	8021	8022
347	8013	2	8015	8015
348	8021	0	8021	8022
349	8017	0	8017	8018
350	8019	1	8020	8022
351	8020	1	8021	8022
352	8014	0	8014	8016
353	8019	0	8019	8021
354	8014	0	8014	8017
355	8020	2	8022	8022
356	8014	1	8015	8016
357	8022	0	8022	8022
358	8017	2	8019	8020
359	8018	0	8018	8019
360	8021	1	8022	8022
361	8014	1	8015	8016
362	8020	1	8021	8022
363	8013	1	8014	8016
364	8020	1	8021	8022
365	8013	0	8013	8015
366	8019	1	8020	8022
367	8019	0	8019	8022
368	8018	0	8018	8018
369	8021	1	8022	8022
370	8014	1	8015	8016
371	8020	0	8020	8021
372	8014	0	8014	8014
373	8020	0	8020	8022
374	8014	0	8014	8016
375	8021	0	8021	8022
376	8020	0	8020	8023
377	8013	3	8016	8017
378	8019	1	8020	8021
379	8014	2	8016	8016
380	8020	0	8020	8022
381	8013	1	8014	8016
382	8019	1	8020	8022
383	8016	0	8016	8016
384	8019	1	8020	8020
385	8020	1	8021	8022
386	8015	0	8015	8016
387	8021	0	8021	8022
388	8014	1	8015	8016
389	8020	0	8020	8022
390	8013	1	8014	8014
391	8020	1	8021	8023
392	8016	0	8016	8017
393	8020	1	8021	8022
394	8020	1	8021	8022
395	8015	0	8015	8017
396	8020	0	8020	8022
397	8013	1	8014	8014
398	8021	0	8021	8022
399	8016	0	8016	8016
400	8020	1	8021	8022
401	8016	1	8017	8017
402	8021	0	8021	8022
403	8019	0	8019	8020
404	8015	1	8016	8016
405	8021	0	8021	8022
406	8014	1	8015	8016
407	8020	2	8022	8022
408	8015	0	8015	8017
409	8019	1	8020	8020
410	8019	0	8019	8020
411	8019	0	8019	8019
412	8019	1	8020	8022
413	8015	0	8015	8016
414	8021	0	8021	8022
415	8013	1	8014	8015
416	8021	0	8021	8022
417	8014	0	8014	8016
418	8021	0	8021	8023
419	8020	0	8020	8021
420	8017	1	8018	8019
421	8020	0	8020	8020
422	8013	1	8014	8015
423	8021	0	8021	8022
424	8014	1	8015	8016
425	8021	0	8021	8022
426	8013	3	8016	8018
427	8020	0	8020	8023
428	8020	0	8020	8021
429	8015	0	8015	8017
430	8020	1	8021	8022
431	8014	1	8015	8017
432	8021	0	8021	8022
433	8015	1	8016	8016
434	8020	0	8020	8021
435	8015	0	8015	8016
436	8020	0	8020	8022
437	8021	0	8021	8022
438	8015	0	8015	8017
439	8020	1	8021	8022
440	8013	1	8014	8014
441	8020	0	8020	8022
442	8013	2	8015	8016
443	8020	1	8021	8022
444	8015	1	8016	8017
445	8021	0	8021	8022
446	8020	0	8020	8020
447	8013	1	8014	8014
448	8021	1	8022	8022
449	8015	0	8015	8017
450	8020	1	8021	8022
451	8013	2	8015	8016
452	8021	0	8021	8022
453	8017	1	8018	8017
454	8019	0	8019	8020
455	8021	0	8021	8022
456	8014	0	8014	8017
457	8019	1	8020	8022
458	8013	2	8015	8016
459	8021	0	8021	8020
460	8013	2	8015	8017
461	8021	0	8021	8022
462	8018	2	8020	8021
463	8016	0	8016	8019
464	8021	0	8021	8022
465	8012	1	8013	8014
466	8020	1	8021	8022
467	8015	0	8015	8017
468	8021	0	8021	8022
469	8016	0	8016	8016
470	8020	1	8021	8022
471	8020	0	8020	8020
472	8014	0	8014	8017
473	8020	0	8020	8023
474	8015	0	8015	8017
475	8021	0	8021	8022
476	8012	3	8015	8016
477	8018	2	8020	8020
478	8015	0	8015	8014
479	8019	2	8021	8022
480	8020	1	8021	8022
481	8013	2	8015	8017
482	8020	0	8020	8022
483	8014	0	8014	8016
484	8020	0	8020	8020
485	8015	1	8016	8016
486	8020	1	8021	8023
487	8015	0	8015	8017
488	8020	1	8021	8023
489	8021	0	8021	8022
490	8013	1	8014	8014
491	8020	1	8021	8022
492	8014	2	8016	8016
493	8020	1	8021	8022
494	8016	0	8016	8016
495	8019	1	8020	8023
496	8017	0	8017	8017
497	8019	1	8020	8020
498	8021	0	8021	8022
499	8015	0	8015	8017
500	8022	0	8022	8022
501	8015	0	8015	8016
502	8020	0	8020	8020
503	8013	0	8013	8014
504	8020	0	8020	8022
505	8018	1	8019	8021
506	8018	0	8018	8020
507	8018	3	8021	8022
508	8014	1	8015	8016
509	8019	1	8020	8020
510	8013	2	8015	8017
511	8020	0	8020	8022
512	8014	0	8014	8016
513	8021	0	8021	8022
514	8020	1	8021	8022
515	8015	0	8015	8015
516	8021	0	8021	8022
517	8014	1	8015	8016
518	8019	1	8020	8022
519	8013	2	8015	8016
520	8020	0	8020	8022
521	8015	0	8015	8014
522	8021	0	8021	8022
523	8020	0	8020	8022
524	8013	2	8015	8016
525	8021	0	8021	8022
526	8013	1	8014	8016
527	8019	0	8019	8020
528	8016	0	8016	8016
529	8020	0	8020	8022
530	8015	1	8016	8016
531	8021	0	8021	8022
532	8021	0	8021	8022
533	8015	0	8015	8017
534	8019	0	8019	8020
535	8014	0	8014	8017
536	8021	0	8021	8022
537	8015	0	8015	8016
538	8021	0	8021	8022
539	8018	0	8018	8018
540	8018	2	8020	8019
541	8020	0	8020	8022
542	8013	3	8016	8016
543	8020	1	8021	8022
544	8015	0	8015	8016
545	8020	1	8021	8022
546	8013	0	8013	8015
547	8021	0	8021	8022
548	8018	0	8018	8021
549	8018	0	8018	8019
550	8020	1	8021	8022
551	8015	0	8015	8016
552	8020	0	8020	8020
553	8015	0	8015	8016
554	8021	0	8021	8022
555	8015	0	8015	8016
556	8021	0	8021	8022
557	8021	1	8022	8022
558	8015	0	8015	8016
559	8019	2	8021	8020
560	8014	0	8014	8017
561	8021	0	8021	8022
562	8014	0	8014	8017
563	8019	0	8019	8021
564	8016	0	8016	8016
565	8019	1	8020	8020
566	8019	2	8021	8022
567	8014	1	8015	8016
568	8020	1	8021	8023
569	8014	0	8014	8016
570	8020	1	8021	8022
571	8013	0	8013	8014
572	8020	0	8020	8022
573	8016	1	8017	8017
574	8021	0	8021	8022
575	8021	0	8021	8022
576	8014	2	8016	8016
577	8019	1	8020	8020
578	8014	0	8014	8017
579	8020	1	8021	8023
580	8014	1	8015	8016
581	8020	0	8020	8023
582	8016	1	8017	8018
583	8018	0	8018	8020
584	8019	1	8020	8022
585	8015	0	8015	8016
586	8022	0	8022	8022
587	8015	0	8015	8017
588	8020	1	8021	8022
589	8014	1	8015	8014
590	8020	0	8020	8021
591	8017	1	8018	8019
592	8019	0	8019	8021
593	8020	1	8021	8022
594	8016	0	8016	8016
595	8019	2	8021	8022
596	8013	1	8014	8015
597	8019	1	8020	8022
598	8014	0	8014	8016
599	8021	0	8021	8022
600	8018	0	8018	8020
601	8019	1	8020	8021
602	8020	0	8020	8021
603	8013	2	8015	8017
604	8020	1	8021	8022
605	8014	1	8015	8016
606	8020	1	8021	8022
607	8015	0	8015	8016
608	8019	0	8019	8020
609	8015	1	8016	8017
610	8017	1	8018	8021
611	8019	1	8020	8022
612	8016	0	8016	8016
613	8020	1	8021	8022
614	8016	0	8016	8016
615	8020	0	8020	8020
616	8015	0	8015	8016
617	8020	0	8020	8022
618	8018	0	8018	8020
619	8019	1	8020	8020
620	8021	0	8021	8023
621	8013	0	8013	8015
622	8020	1	8021	8022
623	8014	1	8015	8016
624	8020	0	8020	8022
625	8016	0	8016	8016
626	8020	1	8021	8023
627	8017	1	8018	8018
628	8018	1	8019	8020
629	8020	1	8021	8022
630	8014	1	8015	8017
631	8019	2	8021	8023
632	8014	1	8015	8016
633	8019	1	8020	8020
634	8013	3	8016	8016
635	8021	0	8021	8022
636	8019	0	8019	8020
637	8018	1	8019	8020
638	8021	0	8021	8022
639	8013	1	8014	8014
640	8020	0	8020	8021
641	8015	0	8015	8016
642	8021	0	8021	8022
643	8015	0	8015	8017
644	8020	0	8020	8022
645	8019	1	8020	8021
646	8017	0	8017	8017
647	8020	1	8021	8022
648	8014	0	8014	8017
649	8021	0	8021	8023
650	8013	1	8014	8017
651	8020	0	8020	8022
652	8011	2	8013	8014
653	8021	0	8021	8022
654	8018	1	8019	8021
655	8017	1	8018	8019
656	8020	1	8021	8022
657	8016	0	8016	8016
658	8019	1	8020	8020
659	8015	0	8015	8016
660	8020	1	8021	8022
661	8014	0	8014	8016
662	8022	0	8022	8022
663	8018	1	8019	8021
664	8017	0	8017	8017
665	8019	1	8020	8020
666	8016	0	8016	8016
667	8020	1	8021	8022
668	8013	2	8015	8016
669	8020	1	8021	8022
670	8015	0	8015	8016
671	8020	0	8020	8021
672	8021	0	8021	8022
673	8017	0	8017	8018
674	8019	1	8020	8022
675	8014	0	8014	8016
676	8020	0	8020	8023
677	8012	1	8013	8014
678	8021	0	8021	8023
679	8013	2	8015	8016
680	8020	1	8021	8022
681	8020	1	8021	8022
682	8015	1	8016	8016
683	8018	2	8020	8020
684	8015	0	8015	8017
685	8020	1	8021	8022
686	8016	0	8016	8016
687	8020	1	8021	8023
688	8014	0	8014	8016
689	8018	1	8019	8020
690	8019	1	8020	8020
691	8015	1	8016	8016
692	8021	0	8021	8022
693	8014	1	8015	8016
694	8021	0	8021	8022
695	8015	0	8015	8016
696	8019	1	8020	8020
697	8015	1	8016	8016
698	8021	1	8022	8022
699	8021	0	8021	8022
700	8016	0	8016	8016
701	8020	0	8020	8022
702	8015	0	8015	8014
703	8019	1	8020	8023
704	8015	0	8015	8016
705	8021	0	8021	8022
706	8014	1	8015	8016
707	8020	2	8022	8022
708	8019	1	8020	8020
709	8015	0	8015	8017
710	8020	1	8021	8022
711	8015	0	8015	8016
712	8021	0	8021	8022
713	8015	0	8015	8016
714	8019	0	8019	8020
715	8014	0	8014	8015
716	8021	0	8021	8022
717	8020	1	8021	8023
718	8015	0	8015	8016
719	8021	0	8021	8022
720	8015	0	8015	8016
721	8019	1	8020	8020
722	8015	0	8015	8017
723	8021	0	8021	8022
724	8015	1	8016	8017
725	8020	1	8021	8022
726	8021	0	8021	8022
727	8012	1	8013	8015
728	8019	1	8020	8022
729	8014	1	8015	8016
730	8021	0	8021	8022
731	8016	0	8016	8016
732	8021	0	8021	8022
733	8014	1	8015	8015
734	8020	1	8021	8022
735	8020	0	8020	8023
736	8013	2	8015	8016
737	8020	1	8021	8022
738	8014	1	8015	8016
739	8020	0	8020	8020
740	8014	0	8014	8017
741	8019	1	8020	8022
742	8017	0	8017	8018
743	8021	0	8021	8022
744	8021	0	8021	8022
745	8014	0	8014	8015
746	8020	0	8020	8020
747	8017	0	8017	8017
748	8021	0	8021	8023
749	8014	1	8015	8016
750	8020	1	8021	8022
751	8016	1	8017	8018
752	8019	1	8020	8020
753	8020	1	8021	8022
754	8015	0	8015	8016
755	8020	0	8020	8022
756	8013	1	8014	8016
757	8020	2	8022	8022
758	8014	1	8015	8014
759	8020	1	8021	8022
760	8018	0	8018	8019
761	8018	1	8019	8021
762	8021	0	8021	8022
763	8013	2	8015	8016
764	8019	0	8019	8020
765	8015	0	8015	8016
766	8020	1	8021	8022
767	8014	1	8015	8016
768	8020	1	8021	8022
769	8018	0	8018	8019
770	8019	0	8019	8019
771	8018	1	8019	8020
772	8014	0	8014	8016
773	8021	0	8021	8022
774	8015	0	8015	8016
775	8021	0	8021	8022
776	8014	1	8015	8016
777	8019	1	8020	8020
778	8020	0	8020	8020
779	8018	0	8018	8019
780	8020	0	8020	8022
781	8015	1	8016	8016
782	8020	1	8021	8023
783	8013	1	8014	8014
784	8020	1	8021	8022
785	8015	0	8015	8016
786	8020	1	8021	8022
787	8018	1	8019	8021
788	8016	2	8018	8020
789	8019	2	8021	8020
790	8014	0	8014	8016
791	8021	0	8021	8022
792	8014	1	8015	8017
793	8020	1	8021	8022
794	8014	1	8015	8017
795	8019	0	8019	8020
796	8020	0	8020	8019
797	8015	1	8016	8018
798	8019	2	8021	8022
799	8016	0	8016	8016
800	8021	0	8021	8022
801	8015	0	8015	8016
802	8019	1	8020	8020
803	8013	1	8014	8017
804	8020	1	8021	8022
805	8019	1	8020	8021
806	8017	0	8017	8018
807	8021	1	8022	8022
808	8013	1	8014	8014
809	8022	0	8022	8022
810	8014	1	8015	8016
811	8020	0	8020	8023
812	8015	0	8015	8017
813	8021	0	8021	8023
814	8018	2	8020	8021
815	8014	2	8016	8017
816	8020	1	8021	8022
817	8014	0	8014	8016
818	8019	1	8020	8022
819	8013	1	8014	8016
820	8020	1	8021	8020
821	8014	0	8014	8014
822	8021	0	8021	8022
823	8021	0	8021	8022
824	8016	0	8016	8017
825	8020	1	8021	8022
826	8014	0	8014	8016
827	8019	1	8020	8020
828	8015	0	8015	8017
829	8021	0	8021	8022
830	8014	1	8015	8016
831	8021	0	8021	8022
832	8020	0	8020	8022
833	8012	1	8013	8014
834	8020	0	8020	8022
835	8012	3	8015	8017
836	8019	2	8021	8022
837	8015	0	8015	8016
838	8020	1	8021	8022
839	8014	1	8015	8015
840	8020	1	8021	8022
841	8021	0	8021	8023
842	8015	0	8015	8017
843	8020	1	8021	8022
844	8014	1	8015	8016
845	8020	0	8020	8021
846	8015	1	8016	8016
847	8020	0	8020	8023
848	8017	0	8017	8019
849	8016	3	8019	8021
850	8020	1	8021	8023
851	8011	3	8014	8014
852	8020	0	8020	8020
853	8015	0	8015	8016
854	8020	1	8021	8022
855	8016	0	8016	8017
856	8021	0	8021	8022
857	8019	0	8019	8020
858	8017	1	8018	8018
859	8020	1	8021	8022
860	8013	2	8015	8016
861	8020	0	8020	8022
862	8014	1	8015	8017
863	8019	1	8020	8022
864	8013	1	8014	8015
865	8021	0	8021	8022
866	8017	2	8019	8020
867	8017	1	8018	8020
868	8021	0	8021	8022
869	8014	0	8014	8016
870	8019	1	8020	8020
871	8014	0	8014	8017
872	8019	2	8021	8022
873	8014	1	8015	8017
874	8021	0	8021	8022
875	8020	1	8021	8022
876	8016	0	8016	8016
877	8020	0	8020	8020
878	8015	0	8015	8016
879	8020	0	8020	8022
880	8013	2	8015	8016
881	8020	1	8021	8022
882	8014	1	8015	8017
883	8018	2	8020	8020
884	8020	1	8021	8022
885	8015	0	8015	8018
886	8020	0	8020	8022
887	8015	0	8015	8016
888	8021	0	8021	8023
889	8015	0	8015	8014
890	8020	1	8021	8022
891	8015	0	8015	8016
892	8022	0	8022	8022
893	8019	2	8021	8022
894	8013	1	8014	8016
895	8019	0	8019	8021
896	8013	2	8015	8016
897	8019	2	8021	8022
898	8014	1	8015	8016
899	8021	0	8021	8022
900	8016	1	8017	8017
901	8019	0	8019	8020
902	8022	0	8022	8022
903	8014	1	8015	8017
904	8021	0	8021	8022
905	8015	0	8015	8016
906	8021	0	8021	8022
907	8015	0	8015	8014
908	8020	0	8020	8020
909	8016	0	8016	8018
910	8019	1	8020	8022
911	8020	1	8021	8022
912	8014	1	8015	8016
913	8018	3	8021	8023
914	8012	2	8014	8014
915	8021	0	8021	8022
916	8015	1	8016	8016
917	8021	0	8021	8022
918	8017	1	8018	8019
919	8020	0	8020	8021
920	8020	0	8020	8020
921	8016	0	8016	8016
922	8020	1	8021	8022
923	8015	0	8015	8016
924	8021	0	8021	8022
925	8015	1	8016	8016
926	8020	0	8020	8020
927	8019	1	8020	8020
928	8017	1	8018	8020
929	8020	1	8021	8023
930	8014	1	8015	8016
931	8021	0	8021	8022
932	8014	0	8014	8014
933	8019	1	8020	8020
934	8013	2	8015	8016
935	8021	0	8021	8022
936	8021	0	8021	8022
937	8016	0	8016	8018
938	8020	1	8021	8023
939	8013	1	8014	8015
940	8021	0	8021	8022
941	8015	0	8015	8016
942	8021	1	8022	8022
943	8015	0	8015	8016
944	8021	0	8021	8022
945	8020	0	8020	8020
946	8015	1	8016	8016
947	8021	0	8021	8022
948	8015	1	8016	8016
949	8020	1	8021	8022
950	8015	1	8016	8016
951	8019	1	8020	8020
952	8015	0	8015	8017
953	8019	1	8020	8022
954	8020	0	8020	8021
955	8018	0	8018	8018
956	8020	1	8021	8022
957	8014	1	8015	8014
958	8021	0	8021	8022
959	8014	1	8015	8016
960	8021	0	8021	8022
961	8014	1	8015	8017
962	8020	0	8020	8024
963	8016	1	8017	8018
964	8019	0	8019	8018
965	8021	0	8021	8022
966	8014	1	8015	8016
967	8021	0	8021	8022
968	8014	0	8014	8017
969	8021	0	8021	8022
970	8014	0	8014	8014
971	8020	1	8021	8023
972	8015	1	8016	8017
973	8020	0	8020	8022
974	8020	0	8020	8022
975	8013	1	8014	8017
976	8019	0	8019	8020
977	8015	0	8015	8016
978	8020	1	8021	8022
979	8014	1	8015	8016
980	8020	0	8020	8023
981	8015	0	8015	8016
982	8020	1	8021	8020
983	8021	0	8021	8022
984	8014	0	8014	8017
985	8020	0	8020	8023
986	8014	2	8016	8016
987	8020	1	8021	8022
988	8014	0	8014	8014
989	8021	0	8021	8022
990	8015	1	8016	8016
991	8022	0	8022	8022
992	8020	1	8021	8022
993	8016	1	8017	8018
994	8020	0	8020	8020
995	8012	1	8013	8014
996	8020	0	8020	8022
997	8015	0	8015	8016
998	8020	1	8021	8023
999	8016	0	8016	8016
1000	8022	0	8022	8022
