ITERNUM	U_TIME	S_TIME	PRTIME	METIME
210	2006	0	2006	2007
211	2005	0	2005	2005
212	2005	0	2005	2006
213	2005	0	2005	2006
214	2006	0	2006	2007
215	2005	0	2005	2005
216	2005	0	2005	2005
217	1999	0	1999	1999
218	2006	0	2006	2007
219	2005	0	2005	2005
220	2005	0	2005	2005
221	2005	0	2005	2005
222	2006	0	2006	2007
223	2004	1	2005	2005
224	2004	0	2004	2005
225	1999	1	2000	1999
226	2005	0	2005	2005
227	2005	0	2005	2005
228	2005	0	2005	2005
229	2005	0	2005	2005
230	2005	0	2005	2005
231	2006	0	2006	2007
232	2005	0	2005	2005
233	2000	0	2000	2000
234	2005	0	2005	2005
235	2006	0	2006	2007
236	2005	0	2005	2005
237	2004	0	2004	2005
238	2005	0	2005	2005
239	2006	0	2006	2007
240	2005	0	2005	2005
241	2000	1	2001	2001
242	2005	0	2005	2004
243	2006	0	2006	2007
244	2005	0	2005	2005
245	2005	0	2005	2005
246	2005	0	2005	2005
247	2006	0	2006	2007
248	2005	0	2005	2005
249	2002	0	2002	2002
250	2003	0	2003	2004
251	2005	1	2006	2007
252	2005	0	2005	2005
253	2005	0	2005	2005
254	2005	0	2005	2005
255	2005	0	2005	2005
256	2005	0	2005	2005
257	2002	0	2002	2002
258	2003	0	2003	2003
259	2005	0	2005	2005
260	2006	0	2006	2007
261	2004	0	2004	2005
262	2005	0	2005	2005
263	2005	1	2006	2005
264	2006	0	2006	2007
265	2003	0	2003	2003
266	2002	0	2002	2002
267	2005	0	2005	2006
268	2006	0	2006	2007
269	2004	0	2004	2005
270	2004	0	2004	2005
271	2005	0	2005	2005
272	2006	0	2006	2007
273	2004	0	2004	2004
274	2001	0	2001	2001
275	2005	0	2005	2005
276	2006	0	2006	2007
277	2005	0	2005	2005
278	2005	0	2005	2005
279	2005	0	2005	2005
280	2006	0	2006	2007
281	2005	0	2005	2005
282	2001	0	2001	2001
283	2004	1	2005	2005
284	2005	0	2005	2005
285	2004	0	2004	2005
286	2005	0	2005	2005
287	2004	0	2004	2005
288	2004	1	2005	2005
289	2006	0	2006	2007
290	1999	0	1999	2000
291	2005	0	2005	2005
292	2005	0	2005	2005
293	2006	0	2006	2007
294	2004	0	2004	2005
295	2005	0	2005	2005
296	2005	0	2005	2005
297	2006	0	2006	2007
298	1999	0	1999	2000
299	2005	0	2005	2005
300	2005	0	2005	2005
301	2006	0	2006	2007
302	2004	1	2005	2004
303	2004	1	2005	2005
304	2005	0	2005	2005
305	2005	0	2005	2007
306	1999	0	1999	1999
307	2005	0	2005	2005
308	2005	0	2005	2005
309	2005	0	2005	2007
310	2005	0	2005	2005
311	2004	1	2005	2005
312	2005	0	2005	2005
313	2005	0	2005	2005
314	1999	0	1999	1999
315	2005	0	2005	2005
316	2005	0	2005	2005
317	2005	0	2005	2005
318	2006	0	2006	2007
319	2005	0	2005	2005
320	2005	0	2005	2005
321	2004	0	2004	2005
322	2000	0	2000	2001
323	2005	0	2005	2005
324	2005	0	2005	2005
325	2004	1	2005	2005
326	2005	0	2005	2007
327	2005	0	2005	2005
328	2005	0	2005	2005
329	2004	1	2005	2005
330	2001	0	2001	2001
331	2005	0	2005	2005
332	2005	0	2005	2005
333	2005	0	2005	2005
334	2006	0	2006	2007
335	2004	1	2005	2005
336	2005	0	2005	2005
337	2005	0	2005	2005
338	2002	0	2002	2002
339	2004	0	2004	2005
340	2005	0	2005	2005
341	2005	0	2005	2005
342	2005	0	2005	2005
343	2004	0	2004	2005
344	2005	0	2005	2005
345	2005	0	2005	2005
346	2001	0	2001	2002
347	2005	0	2005	2007
348	2005	0	2005	2005
349	2005	0	2005	2005
350	2005	0	2005	2005
351	2006	0	2006	2007
352	2005	0	2005	2005
353	2005	0	2005	2005
354	2002	0	2002	2002
355	2004	0	2004	2005
356	2005	0	2005	2005
357	2005	0	2005	2005
358	2005	0	2005	2005
359	2006	0	2006	2007
360	2005	0	2005	2005
361	2005	0	2005	2005
362	2003	0	2003	2003
363	2003	0	2003	2005
364	2005	0	2005	2005
365	2005	0	2005	2005
366	2005	0	2005	2005
367	2005	0	2005	2005
368	2005	0	2005	2006
369	2005	0	2005	2005
370	2004	0	2004	2004
371	2002	0	2002	2002
372	2005	0	2005	2006
373	2005	0	2005	2005
374	2005	0	2005	2005
375	2005	0	2005	2005
376	2006	0	2006	2007
377	2005	0	2005	2005
378	2004	0	2004	2005
379	2000	0	2000	2001
380	2006	0	2006	2007
381	2005	0	2005	2005
382	2005	0	2005	2005
383	2005	0	2005	2005
384	2006	0	2006	2007
385	2005	0	2005	2005
386	2005	0	2005	2005
387	2000	0	2000	2001
388	2007	0	2007	2007
389	2005	0	2005	2005
390	2005	0	2005	2005
391	2005	0	2005	2005
392	2006	0	2006	2007
393	2005	0	2005	2005
394	2005	0	2005	2005
395	1999	0	1999	1999
396	2005	0	2005	2005
397	2005	0	2005	2005
398	2005	0	2005	2005
399	2005	0	2005	2005
400	2005	0	2005	2005
401	2005	0	2005	2005
402	2005	0	2005	2005
403	1999	0	1999	1999
404	2005	0	2005	2005
405	2006	0	2006	2007
406	2005	0	2005	2005
407	2005	0	2005	2005
408	2005	0	2005	2005
409	2006	0	2006	2006
410	2005	0	2005	2005
411	1999	0	1999	1999
412	2005	0	2005	2005
413	2005	0	2005	2007
414	2005	0	2005	2005
415	2005	0	2005	2005
416	2005	0	2005	2005
417	2005	1	2006	2007
418	2005	0	2005	2005
419	1999	0	1999	1999
420	2005	0	2005	2005
421	2006	0	2006	2007
422	2005	0	2005	2005
423	2005	0	2005	2005
424	2005	0	2005	2005
425	2005	1	2006	2005
426	2005	0	2005	2005
427	2000	0	2000	1999
428	2005	0	2005	2005
429	2005	0	2005	2005
430	2005	0	2005	2005
431	2005	0	2005	2005
432	2005	0	2005	2005
433	2005	0	2005	2005
434	2006	0	2006	2007
435	1998	1	1999	2000
436	2005	0	2005	2005
437	2005	0	2005	2006
438	2006	0	2006	2007
439	2005	0	2005	2005
440	2005	0	2005	2005
441	2005	0	2005	2005
442	2006	0	2006	2007
443	2001	0	2001	2000
444	2005	0	2005	2005
445	2005	0	2005	2005
446	2006	0	2006	2007
447	2005	0	2005	2005
448	2005	0	2005	2005
449	2005	0	2005	2005
450	2006	0	2006	2007
451	2001	0	2001	2000
452	2006	0	2006	2005
453	2005	0	2005	2005
454	2006	0	2006	2007
455	2005	0	2005	2005
456	2005	0	2005	2005
457	2005	0	2005	2005
458	2005	0	2005	2005
459	2001	0	2001	2001
460	2005	0	2005	2005
461	2005	0	2005	2005
462	2005	0	2005	2005
463	2006	0	2006	2007
464	2005	0	2005	2005
465	2005	0	2005	2005
466	2005	0	2005	2005
467	2003	0	2003	2004
468	2003	0	2003	2004
469	2005	0	2005	2005
470	2004	1	2005	2005
471	2005	1	2006	2007
472	2005	0	2005	2005
473	2005	0	2005	2005
474	2005	0	2005	2005
475	2003	0	2003	2004
476	2004	0	2004	2003
477	2005	0	2005	2005
478	2005	0	2005	2005
479	2006	0	2006	2007
480	2005	0	2005	2005
481	2005	0	2005	2005
482	2005	0	2005	2006
483	2003	0	2003	2005
484	2003	0	2003	2003
485	2005	0	2005	2005
486	2005	0	2005	2005
487	2005	0	2005	2005
488	2005	0	2005	2005
489	2005	0	2005	2004
490	2005	0	2005	2005
491	2003	0	2003	2004
492	2003	0	2003	2005
493	2005	0	2005	2005
494	2005	0	2005	2005
495	2005	0	2005	2005
496	2004	1	2005	2007
497	2005	0	2005	2005
498	2005	0	2005	2005
499	2004	0	2004	2004
500	2003	0	2003	2004
501	2005	0	2005	2005
502	2005	0	2005	2005
503	2005	0	2005	2005
504	2006	0	2006	2006
505	2005	0	2005	2005
506	2005	0	2005	2005
507	2004	0	2004	2004
508	2001	0	2001	2003
509	2005	0	2005	2005
510	2005	0	2005	2005
511	2004	0	2004	2005
512	2006	0	2006	2007
513	2005	0	2005	2005
514	2006	0	2006	2005
515	2005	0	2005	2005
516	2001	0	2001	2001
517	2005	0	2005	2005
518	2005	0	2005	2005
519	2005	0	2005	2005
520	2005	0	2005	2005
521	2006	0	2006	2006
522	2005	0	2005	2005
523	2004	1	2005	2005
524	2000	0	2000	2000
525	2006	0	2006	2007
526	2005	0	2005	2005
527	2005	0	2005	2005
528	2005	0	2005	2005
529	2006	0	2006	2007
530	2005	0	2005	2005
531	2005	0	2005	2006
532	1999	0	1999	2000
533	2006	0	2006	2007
534	2005	0	2005	2005
535	2005	0	2005	2005
536	2005	0	2005	2005
537	2006	0	2006	2007
538	2004	0	2004	2005
539	2005	0	2005	2005
540	2000	0	2000	1999
541	2006	0	2006	2007
542	2005	0	2005	2005
543	2005	0	2005	2005
544	2005	0	2005	2005
545	2005	0	2005	2005
546	2005	0	2005	2005
547	2005	0	2005	2005
548	1998	0	1998	1999
549	2005	0	2005	2005
550	2005	0	2005	2005
551	2005	0	2005	2005
552	2005	0	2005	2005
553	2005	0	2005	2005
554	2005	0	2005	2007
555	2005	0	2005	2004
556	2000	0	2000	1999
557	2005	0	2005	2005
558	2006	0	2006	2007
559	2005	0	2005	2005
560	2005	0	2005	2005
561	2005	0	2005	2005
562	2006	0	2006	2007
563	2005	0	2005	2005
564	1999	0	1999	1999
565	2005	0	2005	2005
566	2006	0	2006	2007
567	2005	0	2005	2005
568	2005	0	2005	2005
569	2004	0	2004	2005
570	2006	0	2006	2007
571	2005	0	2005	2005
572	1999	1	2000	2000
573	2005	1	2006	2006
574	2005	0	2005	2005
575	2005	0	2005	2005
576	2005	0	2005	2005
577	2005	0	2005	2005
578	2005	0	2005	2005
579	2005	0	2005	2005
580	2000	0	2000	2000
581	2005	0	2005	2005
582	2005	0	2005	2005
583	2006	0	2006	2007
584	2005	0	2005	2005
585	2005	0	2005	2005
586	2005	0	2005	2005
587	2006	0	2006	2007
588	1999	0	1999	2000
589	2005	0	2005	2005
590	2005	0	2005	2005
591	2006	0	2006	2007
592	2004	1	2005	2005
593	2005	0	2005	2005
594	2004	1	2005	2005
595	2006	0	2006	2007
596	2001	0	2001	2002
597	2004	0	2004	2004
598	2004	1	2005	2005
599	2006	0	2006	2007
600	2005	0	2005	2005
601	2005	0	2005	2005
602	2004	0	2004	2005
603	2006	0	2006	2007
604	2003	0	2003	2004
605	2003	0	2003	2004
606	2005	0	2005	2005
607	2005	0	2005	2005
608	2005	0	2005	2005
609	2005	0	2005	2005
610	2004	0	2004	2005
611	2005	0	2005	2005
612	2004	0	2004	2006
613	2003	0	2003	2002
614	2005	0	2005	2005
615	2005	0	2005	2005
616	2006	0	2006	2007
617	2005	0	2005	2005
618	2004	0	2004	2005
619	2005	0	2005	2005
620	2005	0	2005	2006
621	2002	0	2002	2001
622	2005	0	2005	2005
623	2005	0	2005	2005
624	2005	1	2006	2006
625	2004	0	2004	2005
626	2005	0	2005	2005
627	2005	0	2005	2005
628	2006	0	2006	2007
629	2001	0	2001	2000
630	2005	0	2005	2005
631	2005	0	2005	2005
632	2006	0	2006	2007
633	2005	0	2005	2006
634	2005	0	2005	2005
635	2005	0	2005	2005
636	2005	0	2005	2005
637	2000	0	2000	2000
638	2005	0	2005	2005
639	2005	0	2005	2005
640	2005	0	2005	2005
641	2005	0	2005	2007
642	2005	0	2005	2005
643	2005	0	2005	2005
644	2005	0	2005	2005
645	2000	0	2000	2001
646	2005	0	2005	2005
647	2004	1	2005	2004
648	2005	0	2005	2005
649	2006	1	2007	2007
650	2005	0	2005	2005
651	2005	0	2005	2006
652	2005	0	2005	2005
653	2000	0	2000	2001
654	2005	0	2005	2005
655	2005	0	2005	2005
656	2005	0	2005	2005
657	2006	0	2006	2007
658	2005	0	2005	2005
659	2005	0	2005	2005
660	2005	0	2005	2005
661	1999	0	1999	1999
662	2005	0	2005	2005
663	2005	0	2005	2005
664	2005	0	2005	2005
665	2005	0	2005	2005
666	2005	0	2005	2005
667	2005	0	2005	2005
668	2005	0	2005	2005
669	2000	0	2000	2000
670	2006	0	2006	2007
671	2005	0	2005	2005
672	2005	0	2005	2005
673	2005	0	2005	2005
674	2005	0	2005	2007
675	2005	0	2005	2005
676	2005	0	2005	2004
677	2000	0	2000	2001
678	2005	0	2005	2007
679	2005	0	2005	2005
680	2005	0	2005	2005
681	2005	0	2005	2005
682	2006	0	2006	2007
683	2005	0	2005	2005
684	2005	0	2005	2005
685	2000	1	2001	2002
686	2005	0	2005	2006
687	2005	0	2005	2005
688	2005	0	2005	2005
689	2005	0	2005	2005
690	2005	0	2005	2004
691	2005	0	2005	2005
692	2005	0	2005	2005
693	2002	0	2002	2002
694	2003	0	2003	2003
695	2006	0	2006	2007
696	2005	0	2005	2005
697	2005	0	2005	2005
698	2005	0	2005	2005
699	2005	0	2005	2007
700	2005	0	2005	2005
701	2004	0	2004	2003
702	2001	0	2001	2002
703	2006	0	2006	2007
704	2005	0	2005	2005
705	2005	0	2005	2005
706	2005	0	2005	2005
707	2006	0	2006	2007
708	2006	0	2006	2005
709	2005	0	2005	2005
710	2001	0	2001	2001
711	2005	0	2005	2007
712	2005	0	2005	2005
713	2004	0	2004	2005
714	2005	0	2005	2005
715	2006	0	2006	2007
716	2005	0	2005	2004
717	2004	0	2004	2005
718	2000	0	2000	2000
719	2004	1	2005	2005
720	2005	0	2005	2005
721	2004	0	2004	2005
722	2005	0	2005	2005
723	2005	0	2005	2006
724	2006	0	2006	2008
725	2005	0	2005	2005
726	1999	0	1999	1999
727	2005	0	2005	2005
728	2006	0	2006	2007
729	2005	0	2005	2005
730	2005	1	2006	2005
731	2005	0	2005	2005
732	2006	0	2006	2007
733	2005	0	2005	2004
734	1999	0	1999	1999
735	2005	0	2005	2005
736	2006	0	2006	2007
737	2004	0	2004	2005
738	2005	0	2005	2005
739	2005	0	2005	2005
740	2006	0	2006	2008
741	2005	0	2005	2005
742	1999	0	1999	1998
743	2005	0	2005	2005
744	2006	0	2006	2006
745	2005	0	2005	2005
746	2005	0	2005	2005
747	2005	0	2005	2005
748	2005	0	2005	2005
749	2005	0	2005	2005
750	1999	0	1999	1999
751	2005	0	2005	2005
752	2005	0	2005	2005
753	2006	0	2006	2007
754	2005	0	2005	2005
755	2005	0	2005	2005
756	2005	0	2005	2005
757	2006	0	2006	2007
758	1999	0	1999	2000
759	2005	0	2005	2005
760	2005	0	2005	2005
761	2006	0	2006	2007
762	2005	0	2005	2005
763	2005	0	2005	2005
764	2005	0	2005	2005
765	2005	0	2005	2007
766	2000	0	2000	2000
767	2005	0	2005	2005
768	2005	0	2005	2005
769	2006	0	2006	2006
770	2005	0	2005	2005
771	2005	0	2005	2005
772	2005	0	2005	2005
773	2006	0	2006	2007
774	2001	0	2001	2001
775	2005	0	2005	2005
776	2005	0	2005	2005
777	2005	0	2005	2005
778	2005	0	2005	2005
779	2005	0	2005	2005
780	2004	1	2005	2005
781	2005	0	2005	2005
782	2003	0	2003	2004
783	2004	0	2004	2004
784	2005	0	2005	2005
785	2005	0	2005	2005
786	2006	0	2006	2007
787	2005	0	2005	2005
788	2003	1	2004	2005
789	2005	0	2005	2005
790	2004	0	2004	2005
791	2002	0	2002	2003
792	2004	0	2004	2005
793	2005	0	2005	2005
794	2006	0	2006	2007
795	2005	0	2005	2005
796	2005	0	2005	2005
797	2005	0	2005	2006
798	2005	0	2005	2005
799	2003	0	2003	2002
800	2005	0	2005	2005
801	2005	0	2005	2005
802	2006	0	2006	2007
803	2005	0	2005	2005
804	2005	0	2005	2005
805	2005	0	2005	2005
806	2005	0	2005	2005
807	2001	0	2001	2000
808	2005	0	2005	2005
809	2005	0	2005	2005
810	2005	0	2005	2005
811	2006	0	2006	2007
812	2005	0	2005	2005
813	2005	0	2005	2005
814	2004	1	2005	2005
815	2001	1	2002	2003
816	2005	0	2005	2005
817	2005	0	2005	2005
818	2005	0	2005	2005
819	2006	0	2006	2007
820	2005	0	2005	2005
821	2005	0	2005	2005
822	2005	0	2005	2005
823	2001	0	2001	2002
824	2005	0	2005	2005
825	2005	0	2005	2005
826	2005	0	2005	2005
827	2006	0	2006	2007
828	2005	0	2005	2005
829	2005	0	2005	2006
830	2005	0	2005	2005
831	2000	0	2000	2000
832	2005	0	2005	2005
833	2005	0	2005	2005
834	2005	0	2005	2005
835	2005	0	2005	2005
836	2005	0	2005	2005
837	2005	0	2005	2005
838	2004	0	2004	2005
839	1999	0	1999	1999
840	2006	0	2006	2006
841	2005	0	2005	2005
842	2004	0	2004	2005
843	2005	0	2005	2005
844	2006	0	2006	2007
845	2005	0	2005	2005
846	2005	0	2005	2005
847	1999	0	1999	1999
848	2006	0	2006	2007
849	2005	0	2005	2005
850	2005	0	2005	2009
851	2005	0	2005	2005
852	2006	0	2006	2007
853	2005	0	2005	2005
854	2005	0	2005	2005
855	2000	0	2000	2000
856	2006	0	2006	2007
857	2004	0	2004	2005
858	2005	0	2005	2005
859	2005	0	2005	2005
860	2005	0	2005	2005
861	2005	0	2005	2005
862	2004	1	2005	2005
863	2001	0	2001	2000
864	2005	0	2005	2005
865	2006	0	2006	2007
866	2005	0	2005	2005
867	2005	0	2005	2005
868	2005	0	2005	2006
869	2006	0	2006	2007
870	2005	0	2005	2005
871	2002	0	2002	2002
872	2003	0	2003	2004
873	2006	0	2006	2007
874	2005	0	2005	2007
875	2005	0	2005	2005
876	2005	0	2005	2005
877	2006	0	2006	2007
878	2005	0	2005	2005
879	2003	0	2003	2002
880	2004	0	2004	2003
881	2005	0	2005	2007
882	2005	0	2005	2005
883	2005	0	2005	2005
884	2005	0	2005	2006
885	2006	0	2006	2007
886	2005	0	2005	2005
887	2003	0	2003	2004
888	2003	0	2003	2002
889	2005	0	2005	2004
890	2005	0	2005	2005
891	2005	0	2005	2005
892	2005	0	2005	2005
893	2004	0	2004	2005
894	2006	0	2006	2007
895	2004	0	2004	2005
896	2000	0	2000	2001
897	2005	0	2005	2005
898	2006	0	2006	2007
899	2005	0	2005	2005
900	2005	0	2005	2005
901	2005	0	2005	2005
902	2006	0	2006	2007
903	2005	0	2005	2005
904	2001	0	2001	2001
905	2004	1	2005	2005
906	2006	0	2006	2007
907	2005	0	2005	2004
908	2005	0	2005	2005
909	2005	0	2005	2005
910	2006	0	2006	2007
911	2005	0	2005	2005
912	1999	0	1999	2000
913	2005	0	2005	2005
914	2004	0	2004	2005
915	2005	0	2005	2005
916	2005	0	2005	2005
917	2005	0	2005	2005
918	2005	0	2005	2005
919	2006	0	2006	2007
920	1999	0	1999	1999
921	2005	0	2005	2005
922	2004	0	2004	2005
923	2006	0	2006	2007
924	2005	0	2005	2005
925	2005	0	2005	2005
926	2005	0	2005	2005
927	2006	0	2006	2007
928	1999	0	1999	1999
929	2006	0	2006	2005
930	2004	0	2004	2005
931	2006	0	2006	2007
932	2005	0	2005	2005
933	2004	0	2004	2005
934	2005	0	2005	2005
935	2006	0	2006	2006
936	1998	0	1998	1999
937	2005	0	2005	2005
938	2005	0	2005	2005
939	2007	0	2007	2007
940	2005	0	2005	2005
941	2005	0	2005	2005
942	2004	1	2005	2005
943	2005	0	2005	2005
944	2000	0	2000	2000
945	2005	0	2005	2005
946	2005	1	2006	2005
947	2005	0	2005	2005
948	2006	0	2006	2007
949	2005	0	2005	2005
950	2005	0	2005	2005
951	2005	0	2005	2005
952	2002	0	2002	2002
953	2004	0	2004	2005
954	2005	0	2005	2005
955	2005	0	2005	2005
956	2006	0	2006	2007
957	2005	0	2005	2005
958	2005	0	2005	2005
959	2005	0	2005	2005
960	2003	0	2003	2004
961	2003	0	2003	2004
962	2005	0	2005	2004
963	2005	0	2005	2005
964	2006	0	2006	2007
965	2005	0	2005	2004
966	2004	1	2005	2005
967	2005	0	2005	2005
968	2002	0	2002	2002
969	2004	0	2004	2003
970	2005	0	2005	2005
971	2005	0	2005	2005
972	2005	0	2005	2005
973	2006	0	2006	2007
974	2006	0	2006	2005
975	2005	0	2005	2005
976	2003	0	2003	2004
977	2004	0	2004	2004
978	2005	0	2005	2005
979	2005	0	2005	2005
980	2005	0	2005	2005
981	2005	0	2005	2007
982	2005	0	2005	2005
983	2005	0	2005	2005
984	2004	0	2004	2004
985	2002	0	2002	2003
986	2004	0	2004	2005
987	2005	0	2005	2005
988	2005	0	2005	2005
989	2006	0	2006	2007
990	2005	0	2005	2005
991	2005	0	2005	2005
992	2005	0	2005	2005
993	2002	0	2002	2003
994	2005	0	2005	2005
995	2005	0	2005	2005
996	2005	0	2005	2005
997	2005	0	2005	2005
998	2004	0	2004	2005
999	2005	0	2005	2005
1000	2005	0	2005	2005
