ITERNUM	U_TIME	S_TIME	PRTIME	METIME
114	4009	0	4009	4008
115	4011	0	4011	4012
116	4010	0	4010	4009
117	4011	0	4011	4011
118	4003	0	4003	4003
119	4011	0	4011	4012
120	4009	0	4009	4010
121	4009	0	4009	4010
122	4006	0	4006	4006
123	4009	0	4009	4010
124	4011	0	4011	4012
125	4009	0	4009	4009
126	4011	0	4011	4011
127	4004	0	4004	4003
128	4010	0	4010	4009
129	4009	0	4009	4010
130	4010	0	4010	4009
131	4004	0	4004	4006
132	4010	0	4010	4009
133	4011	0	4011	4012
134	4009	0	4009	4010
135	4010	1	4011	4012
136	4004	0	4004	4004
137	4010	0	4010	4010
138	4010	1	4011	4012
139	4009	0	4009	4009
140	4004	0	4004	4006
141	4009	0	4009	4010
142	4009	2	4011	4012
143	4010	0	4010	4009
144	4009	0	4009	4008
145	4007	0	4007	4008
146	4009	0	4009	4010
147	4010	0	4010	4012
148	4009	0	4009	4010
149	4004	0	4004	4006
150	4010	0	4010	4010
151	4010	0	4010	4012
152	4010	0	4010	4009
153	4007	0	4007	4007
154	4008	0	4008	4009
155	4009	0	4009	4010
156	4010	0	4010	4012
157	4009	0	4009	4009
158	4005	0	4005	4005
159	4009	0	4009	4010
160	4010	0	4010	4009
161	4011	0	4011	4012
162	4006	0	4006	4005
163	4010	0	4010	4012
164	4009	0	4009	4010
165	4011	0	4011	4012
166	4010	0	4010	4009
167	4004	0	4004	4006
168	4010	0	4010	4010
169	4009	0	4009	4010
170	4010	0	4010	4012
171	4003	0	4003	4004
172	4010	0	4010	4012
173	4010	0	4010	4010
174	4011	0	4011	4012
175	4009	0	4009	4010
176	4003	0	4003	4004
177	4010	0	4010	4012
178	4010	0	4010	4009
179	4011	0	4011	4011
180	4004	0	4004	4004
181	4011	0	4011	4012
182	4009	0	4009	4010
183	4011	0	4011	4011
184	4008	0	4008	4009
185	4006	0	4006	4006
186	4011	0	4011	4011
187	4009	0	4009	4010
188	4010	0	4010	4012
189	4003	0	4003	4004
190	4011	0	4011	4011
191	4010	0	4010	4009
192	4010	0	4010	4009
193	4005	1	4006	4007
194	4008	0	4008	4008
195	4011	0	4011	4011
196	4009	0	4009	4010
197	4010	0	4010	4011
198	4004	0	4004	4003
199	4011	0	4011	4011
200	4009	0	4009	4010
201	4010	0	4010	4010
202	4005	0	4005	4007
203	4009	0	4009	4010
204	4010	0	4010	4012
205	4010	0	4010	4009
206	4011	0	4011	4011
207	4004	0	4004	4004
208	4010	0	4010	4010
209	4011	0	4011	4011
210	4009	0	4009	4010
211	4004	0	4004	4005
212	4010	0	4010	4009
213	4011	0	4011	4011
214	4009	0	4009	4009
215	4011	0	4011	4011
216	4004	0	4004	4005
217	4009	0	4009	4010
218	4010	1	4011	4011
219	4010	0	4010	4010
220	4004	0	4004	4005
221	4010	0	4010	4009
222	4010	0	4010	4011
223	4009	0	4009	4010
224	4008	0	4008	4009
225	4007	0	4007	4007
226	4010	0	4010	4009
227	4011	0	4011	4012
228	4009	1	4010	4010
229	4004	0	4004	4006
230	4010	0	4010	4009
231	4010	0	4010	4012
232	4010	0	4010	4009
233	4006	0	4006	4006
234	4010	0	4010	4010
235	4010	0	4010	4009
236	4010	0	4010	4011
237	4009	0	4009	4009
238	4005	0	4005	4005
239	4009	0	4009	4010
240	4010	0	4010	4009
241	4011	0	4011	4011
242	4003	0	4003	4004
243	4011	0	4011	4011
244	4010	0	4010	4009
245	4011	0	4011	4011
246	4009	0	4009	4010
247	4005	0	4005	4005
248	4010	0	4010	4010
249	4009	0	4009	4010
250	4010	0	4010	4011
251	4003	0	4003	4004
252	4010	0	4010	4012
253	4009	0	4009	4010
254	4010	0	4010	4012
255	4007	0	4007	4007
256	4007	0	4007	4008
257	4009	0	4009	4010
258	4010	0	4010	4009
259	4010	0	4010	4012
260	4003	0	4003	4004
261	4010	0	4010	4012
262	4009	0	4009	4010
263	4011	0	4011	4011
264	4004	0	4004	4004
265	4009	0	4009	4010
266	4011	0	4011	4011
267	4009	0	4009	4009
268	4011	0	4011	4011
269	4003	0	4003	4004
270	4011	0	4011	4011
271	4009	1	4010	4009
272	4010	0	4010	4009
273	4004	0	4004	4003
274	4010	0	4010	4009
275	4011	0	4011	4011
276	4010	0	4010	4009
277	4010	0	4010	4010
278	4007	0	4007	4006
279	4011	0	4011	4012
280	4009	1	4010	4009
281	4010	0	4010	4009
282	4004	0	4004	4006
283	4009	0	4009	4010
284	4011	0	4011	4012
285	4010	0	4010	4009
286	4007	0	4007	4007
287	4009	0	4009	4009
288	4010	0	4010	4009
289	4010	0	4010	4012
290	4010	0	4010	4010
291	4005	0	4005	4006
292	4009	0	4009	4010
293	4010	0	4010	4012
294	4010	0	4010	4010
295	4005	0	4005	4005
296	4010	0	4010	4009
297	4008	1	4009	4010
298	4011	0	4011	4011
299	4010	0	4010	4009
300	4006	0	4006	4007
301	4010	0	4010	4010
302	4010	0	4010	4012
303	4010	0	4010	4010
304	4004	0	4004	4003
305	4011	0	4011	4011
306	4010	0	4010	4009
307	4011	0	4011	4012
308	4007	0	4007	4007
309	4008	0	4008	4009
310	4009	0	4009	4010
311	4009	2	4011	4012
312	4009	0	4009	4010
313	4004	0	4004	4004
314	4011	0	4011	4011
315	4010	0	4010	4009
316	4010	0	4010	4011
317	4004	0	4004	4004
318	4010	0	4010	4011
319	4009	0	4009	4010
320	4010	0	4010	4010
321	4011	0	4011	4011
322	4004	0	4004	4004
323	4010	0	4010	4011
324	4010	0	4010	4009
325	4011	0	4011	4012
326	4003	0	4003	4004
327	4011	0	4011	4011
328	4009	0	4009	4010
329	4009	1	4010	4010
330	4009	0	4009	4010
331	4006	0	4006	4007
332	4011	0	4011	4011
333	4010	0	4010	4009
334	4010	0	4010	4012
335	4004	0	4004	4004
336	4009	0	4009	4009
337	4009	0	4009	4010
338	4009	0	4009	4010
339	4006	0	4006	4006
340	4009	0	4009	4010
341	4010	0	4010	4011
342	4010	0	4010	4009
343	4011	0	4011	4012
344	4004	0	4004	4003
345	4009	0	4009	4010
346	4010	0	4010	4012
347	4010	0	4010	4010
348	4005	0	4005	4006
349	4010	0	4010	4009
350	4011	0	4011	4011
351	4010	0	4010	4010
352	4007	0	4007	4009
353	4006	0	4006	4007
354	4009	0	4009	4010
355	4011	0	4011	4012
356	4010	0	4010	4009
357	4004	0	4004	4006
358	4009	0	4009	4010
359	4011	0	4011	4011
360	4010	0	4010	4009
361	4005	0	4005	4006
362	4010	0	4010	4011
363	4010	0	4010	4009
364	4011	0	4011	4012
365	4009	0	4009	4010
366	4004	0	4004	4005
367	4010	0	4010	4009
368	4009	0	4009	4010
369	4009	0	4009	4010
370	4004	0	4004	4004
371	4011	0	4011	4011
372	4009	0	4009	4010
373	4011	0	4011	4011
374	4009	0	4009	4010
375	4005	0	4005	4007
376	4010	0	4010	4010
377	4010	0	4010	4009
378	4011	0	4011	4011
379	4005	0	4005	4005
380	4010	0	4010	4012
381	4009	0	4009	4010
382	4011	0	4011	4012
383	4007	0	4007	4007
384	4008	0	4008	4007
385	4010	0	4010	4012
386	4010	0	4010	4009
387	4010	0	4010	4012
388	4003	0	4003	4003
389	4011	0	4011	4011
390	4010	0	4010	4010
391	4010	0	4010	4012
392	4004	0	4004	4004
393	4010	0	4010	4010
394	4011	0	4011	4011
395	4009	0	4009	4010
396	4010	0	4010	4011
397	4003	0	4003	4004
398	4010	0	4010	4012
399	4009	0	4009	4010
400	4010	0	4010	4009
401	4004	0	4004	4005
402	4010	0	4010	4010
403	4011	0	4011	4011
404	4009	0	4009	4010
405	4009	0	4009	4010
406	4007	0	4007	4007
407	4010	0	4010	4012
408	4009	0	4009	4009
409	4010	0	4010	4009
410	4003	1	4004	4006
411	4010	0	4010	4010
412	4011	0	4011	4011
413	4010	0	4010	4009
414	4006	0	4006	4007
415	4009	0	4009	4010
416	4009	0	4009	4010
417	4011	0	4011	4011
418	4009	1	4010	4010
419	4005	0	4005	4005
420	4009	1	4010	4009
421	4010	0	4010	4012
422	4010	0	4010	4009
423	4004	0	4004	4006
424	4009	0	4009	4010
425	4009	0	4009	4010
426	4011	0	4011	4011
427	4009	0	4009	4009
428	4007	0	4007	4008
429	4009	0	4009	4010
430	4011	0	4011	4011
431	4010	0	4010	4009
432	4003	0	4003	4004
433	4011	0	4011	4011
434	4010	0	4010	4010
435	4010	0	4010	4011
436	4005	0	4005	4006
437	4010	0	4010	4010
438	4010	0	4010	4010
439	4011	0	4011	4011
440	4009	0	4009	4010
441	4003	0	4003	4004
442	4011	0	4011	4011
443	4010	0	4010	4009
444	4010	0	4010	4012
445	4004	0	4004	4003
446	4011	0	4011	4011
447	4010	0	4010	4010
448	4009	0	4009	4010
449	4010	0	4010	4012
450	4005	0	4005	4004
451	4010	0	4010	4012
452	4010	0	4010	4009
453	4011	0	4011	4011
454	4003	0	4003	4004
455	4010	0	4010	4009
456	4010	0	4010	4009
457	4009	0	4009	4009
458	4009	0	4009	4009
459	4007	0	4007	4007
460	4011	0	4011	4012
461	4009	0	4009	4010
462	4011	0	4011	4011
463	4004	0	4004	4004
464	4010	0	4010	4009
465	4011	0	4011	4011
466	4009	0	4009	4010
467	4005	0	4005	4006
468	4009	0	4009	4010
469	4011	0	4011	4012
470	4009	0	4009	4010
471	4010	0	4010	4009
472	4003	0	4003	4004
473	4010	0	4010	4009
474	4010	0	4010	4011
475	4009	0	4009	4010
476	4004	0	4004	4006
477	4009	0	4009	4010
478	4010	0	4010	4011
479	4009	0	4009	4010
480	4008	0	4008	4008
481	4008	0	4008	4008
482	4010	0	4010	4009
483	4011	0	4011	4011
484	4009	0	4009	4010
485	4005	0	4005	4006
486	4010	0	4010	4009
487	4009	0	4009	4009
488	4010	0	4010	4009
489	4005	0	4005	4005
490	4010	0	4010	4011
491	4010	0	4010	4009
492	4011	0	4011	4011
493	4009	1	4010	4010
494	4005	0	4005	4005
495	4010	0	4010	4010
496	4009	0	4009	4010
497	4011	0	4011	4011
498	4004	0	4004	4004
499	4010	0	4010	4012
500	4010	0	4010	4009
501	4011	0	4011	4011
502	4008	0	4008	4008
503	4007	0	4007	4009
504	4010	0	4010	4009
505	4010	0	4010	4009
506	4010	0	4010	4012
507	4003	0	4003	4004
508	4011	0	4011	4011
509	4009	0	4009	4009
510	4011	0	4011	4012
511	4005	0	4005	4004
512	4009	0	4009	4010
513	4011	0	4011	4011
514	4010	0	4010	4009
515	4011	0	4011	4011
516	4003	0	4003	4004
517	4011	0	4011	4012
518	4010	0	4010	4009
519	4010	0	4010	4012
520	4004	0	4004	4003
521	4009	0	4009	4010
522	4010	0	4010	4011
523	4010	0	4010	4009
524	4010	0	4010	4010
525	4007	0	4007	4006
526	4010	0	4010	4012
527	4010	0	4010	4009
528	4010	0	4010	4010
529	4004	0	4004	4005
530	4010	0	4010	4010
531	4010	0	4010	4012
532	4009	0	4009	4010
533	4007	0	4007	4008
534	4009	0	4009	4008
535	4010	0	4010	4009
536	4010	0	4010	4009
537	4009	0	4009	4010
538	4004	0	4004	4006
539	4009	0	4009	4010
540	4010	1	4011	4011
541	4010	0	4010	4009
542	4004	0	4004	4006
543	4010	0	4010	4009
544	4010	0	4010	4009
545	4011	0	4011	4011
546	4010	0	4010	4009
547	4005	0	4005	4006
548	4008	1	4009	4009
549	4010	0	4010	4012
550	4010	0	4010	4010
551	4004	0	4004	4003
552	4009	0	4009	4010
553	4010	0	4010	4009
554	4010	0	4010	4012
555	4008	0	4008	4008
556	4007	1	4008	4008
557	4009	0	4009	4010
558	4010	0	4010	4012
559	4009	0	4009	4010
560	4003	0	4003	4004
561	4011	0	4011	4011
562	4010	0	4010	4009
563	4010	0	4010	4012
564	4004	0	4004	4004
565	4010	0	4010	4012
566	4010	0	4010	4010
567	4010	0	4010	4009
568	4009	0	4009	4010
569	4004	0	4004	4003
570	4010	0	4010	4012
571	4010	0	4010	4009
572	4011	0	4011	4012
573	4003	0	4003	4004
574	4011	0	4011	4011
575	4010	0	4010	4009
576	4010	0	4010	4010
577	4010	0	4010	4010
578	4006	0	4006	4006
579	4010	0	4010	4011
580	4010	0	4010	4010
581	4011	0	4011	4011
582	4003	0	4003	4004
583	4009	0	4009	4010
584	4011	0	4011	4011
585	4010	0	4010	4009
586	4006	0	4006	4007
587	4009	0	4009	4009
588	4011	0	4011	4011
589	4009	0	4009	4010
590	4010	0	4010	4012
591	4002	1	4003	4003
592	4009	0	4009	4009
593	4011	0	4011	4011
594	4008	1	4009	4010
595	4004	0	4004	4006
596	4009	0	4009	4010
597	4011	0	4011	4011
598	4009	0	4009	4010
599	4009	0	4009	4009
600	4005	0	4005	4007
601	4009	0	4009	4010
602	4011	1	4012	4013
603	4010	0	4010	4010
604	4004	0	4004	4006
605	4010	0	4010	4009
606	4011	0	4011	4011
607	4010	0	4010	4009
608	4006	0	4006	4006
609	4009	0	4009	4010
610	4009	0	4009	4009
611	4011	0	4011	4011
612	4010	0	4010	4009
613	4003	1	4004	4006
614	4010	0	4010	4009
615	4010	0	4010	4010
616	4010	0	4010	4011
617	4004	0	4004	4004
618	4011	0	4011	4011
619	4009	0	4009	4010
620	4011	0	4011	4011
621	4010	0	4010	4009
622	4004	0	4004	4004
623	4010	0	4010	4010
624	4010	0	4010	4010
625	4011	0	4011	4011
626	4004	0	4004	4003
627	4011	0	4011	4011
628	4009	0	4009	4010
629	4010	0	4010	4012
630	4007	0	4007	4007
631	4008	0	4008	4008
632	4011	0	4011	4011
633	4009	1	4010	4010
634	4010	0	4010	4012
635	4003	0	4003	4004
636	4010	1	4011	4012
637	4010	0	4010	4010
638	4009	0	4009	4010
639	4004	0	4004	4004
640	4010	0	4010	4009
641	4011	0	4011	4011
642	4010	0	4010	4010
643	4010	0	4010	4011
644	4004	0	4004	4003
645	4011	0	4011	4012
646	4010	0	4010	4009
647	4009	0	4009	4010
648	4004	0	4004	4005
649	4010	0	4010	4010
650	4011	0	4011	4012
651	4009	0	4009	4010
652	4008	0	4008	4010
653	4007	0	4007	4007
654	4009	0	4009	4009
655	4009	0	4009	4010
656	4009	0	4009	4010
657	4005	0	4005	4005
658	4009	0	4009	4010
659	4010	0	4010	4012
660	4009	0	4009	4009
661	4006	0	4006	4007
662	4009	0	4009	4010
663	4010	0	4010	4009
664	4011	0	4011	4011
665	4010	0	4010	4009
666	4005	0	4005	4005
667	4010	0	4010	4009
668	4011	0	4011	4012
669	4010	0	4010	4009
670	4003	0	4003	4004
671	4010	0	4010	4010
672	4009	0	4009	4010
673	4010	0	4010	4012
674	4008	0	4008	4009
675	4008	0	4008	4008
676	4009	0	4009	4010
677	4010	0	4010	4012
678	4009	0	4009	4009
679	4003	0	4003	4004
680	4011	0	4011	4011
681	4009	0	4009	4010
682	4010	0	4010	4012
683	4006	0	4006	4005
684	4010	0	4010	4011
685	4010	0	4010	4009
686	4009	0	4009	4010
687	4009	0	4009	4010
688	4003	0	4003	4004
689	4010	0	4010	4012
690	4010	0	4010	4009
691	4010	0	4010	4012
692	4004	0	4004	4003
693	4011	0	4011	4011
694	4010	0	4010	4009
695	4010	0	4010	4009
696	4009	1	4010	4011
697	4005	0	4005	4005
698	4011	0	4011	4011
699	4009	0	4009	4010
700	4011	0	4011	4011
701	4004	0	4004	4003
702	4009	0	4009	4010
703	4010	0	4010	4010
704	4009	1	4010	4009
705	4007	0	4007	4007
706	4008	0	4008	4009
707	4011	0	4011	4012
708	4009	0	4009	4010
709	4011	0	4011	4012
710	4004	0	4004	4004
711	4010	0	4010	4010
712	4011	0	4011	4011
713	4010	0	4010	4010
714	4004	0	4004	4006
715	4009	0	4009	4010
716	4010	1	4011	4012
717	4010	0	4010	4010
718	4009	0	4009	4009
719	4006	0	4006	4007
720	4010	0	4010	4009
721	4010	0	4010	4012
722	4010	0	4010	4010
723	4005	0	4005	4006
724	4010	0	4010	4009
725	4010	0	4010	4011
726	4010	0	4010	4009
727	4005	0	4005	4005
728	4011	0	4011	4011
729	4009	0	4009	4010
730	4010	0	4010	4012
731	4010	0	4010	4010
732	4004	0	4004	4005
733	4009	0	4009	4009
734	4010	0	4010	4009
735	4010	0	4010	4012
736	4004	0	4004	4003
737	4010	0	4010	4012
738	4009	1	4010	4010
739	4010	0	4010	4012
740	4009	0	4009	4008
741	4007	0	4007	4008
742	4009	0	4009	4010
743	4010	0	4010	4010
744	4010	0	4010	4012
745	4003	0	4003	4004
746	4011	0	4011	4011
747	4010	0	4010	4009
748	4011	0	4011	4012
749	4004	0	4004	4005
750	4009	0	4009	4010
751	4011	0	4011	4011
752	4010	0	4010	4009
753	4011	0	4011	4011
754	4003	1	4004	4003
755	4011	0	4011	4011
756	4010	0	4010	4009
757	4011	0	4011	4011
758	4004	0	4004	4004
759	4010	0	4010	4009
760	4010	0	4010	4012
761	4010	0	4010	4009
762	4008	0	4008	4010
763	4007	0	4007	4007
764	4010	0	4010	4012
765	4009	0	4009	4010
766	4009	0	4009	4010
767	4005	0	4005	4005
768	4009	0	4009	4010
769	4010	0	4010	4011
770	4009	0	4009	4010
771	4005	0	4005	4005
772	4010	0	4010	4009
773	4011	0	4011	4012
774	4009	0	4009	4010
775	4009	0	4009	4010
776	4005	0	4005	4006
777	4009	0	4009	4010
778	4011	0	4011	4011
779	4009	0	4009	4010
780	4005	0	4005	4005
781	4010	0	4010	4009
782	4010	0	4010	4010
783	4010	0	4010	4012
784	4006	0	4006	4007
785	4010	0	4010	4010
786	4010	0	4010	4010
787	4011	0	4011	4011
788	4010	0	4010	4009
789	4003	0	4003	4004
790	4009	0	4009	4010
791	4010	0	4010	4011
792	4011	0	4011	4011
793	4003	0	4003	4004
794	4010	0	4010	4012
795	4009	0	4009	4010
796	4010	0	4010	4012
797	4010	0	4010	4009
798	4005	0	4005	4005
799	4011	0	4011	4011
800	4009	0	4009	4010
801	4011	0	4011	4012
802	4003	0	4003	4004
803	4010	0	4010	4012
804	4010	0	4010	4009
805	4010	0	4010	4010
806	4006	0	4006	4005
807	4009	0	4009	4009
808	4010	0	4010	4012
809	4009	0	4009	4010
810	4011	0	4011	4012
811	4003	0	4003	4004
812	4010	0	4010	4012
813	4010	0	4010	4010
814	4009	1	4010	4010
815	4004	0	4004	4006
816	4010	0	4010	4010
817	4010	0	4010	4012
818	4010	0	4010	4009
819	4010	0	4010	4011
820	4005	0	4005	4006
821	4010	0	4010	4009
822	4009	0	4009	4009
823	4009	0	4009	4010
824	4004	0	4004	4005
825	4010	0	4010	4009
826	4011	0	4011	4011
827	4010	0	4010	4009
828	4006	0	4006	4007
829	4010	0	4010	4009
830	4010	0	4010	4009
831	4010	0	4010	4012
832	4009	0	4009	4010
833	4004	0	4004	4006
834	4009	0	4009	4010
835	4010	0	4010	4012
836	4009	0	4009	4010
837	4003	0	4003	4004
838	4010	0	4010	4011
839	4010	0	4010	4009
840	4010	0	4010	4011
841	4008	0	4008	4008
842	4007	0	4007	4008
843	4009	0	4009	4010
844	4011	0	4011	4011
845	4010	0	4010	4009
846	4004	0	4004	4004
847	4010	0	4010	4012
848	4010	0	4010	4010
849	4011	0	4011	4011
850	4005	0	4005	4004
851	4010	0	4010	4012
852	4010	0	4010	4009
853	4010	0	4010	4009
854	4010	0	4010	4012
855	4004	0	4004	4004
856	4010	0	4010	4011
857	4010	0	4010	4009
858	4011	0	4011	4011
859	4003	0	4003	4003
860	4010	0	4010	4012
861	4009	0	4009	4010
862	4009	0	4009	4010
863	4008	0	4008	4010
864	4007	0	4007	4007
865	4010	0	4010	4011
866	4009	0	4009	4010
867	4011	0	4011	4012
868	4003	0	4003	4004
869	4009	0	4009	4010
870	4011	0	4011	4014
871	4009	0	4009	4010
872	4007	0	4007	4010
873	4009	0	4009	4010
874	4011	1	4012	4015
875	4009	0	4009	4010
876	4009	0	4009	4010
877	4005	0	4005	4007
878	4010	0	4010	4010
879	4010	0	4010	4012
880	4010	0	4010	4009
881	4004	0	4004	4005
882	4009	0	4009	4010
883	4011	0	4011	4011
884	4010	0	4010	4009
885	4007	0	4007	4007
886	4009	0	4009	4010
887	4009	0	4009	4010
888	4010	0	4010	4012
889	4010	0	4010	4009
890	4004	0	4004	4006
891	4009	0	4009	4010
892	4009	0	4009	4010
893	4010	0	4010	4009
894	4004	0	4004	4003
895	4010	0	4010	4012
896	4010	0	4010	4010
897	4011	0	4011	4012
898	4009	0	4009	4010
899	4006	0	4006	4006
900	4009	0	4009	4010
901	4009	0	4009	4009
902	4011	0	4011	4011
903	4004	0	4004	4004
904	4010	0	4010	4012
905	4010	0	4010	4010
906	4010	0	4010	4012
907	4007	0	4007	4007
908	4008	0	4008	4008
909	4009	0	4009	4010
910	4009	0	4009	4010
911	4011	0	4011	4012
912	4004	0	4004	4004
913	4011	0	4011	4011
914	4010	0	4010	4009
915	4011	0	4011	4011
916	4004	0	4004	4003
917	4008	1	4009	4010
918	4010	0	4010	4011
919	4009	0	4009	4010
920	4010	0	4010	4012
921	4006	0	4006	4005
922	4010	0	4010	4012
923	4009	0	4009	4010
924	4009	0	4009	4010
925	4003	0	4003	4004
926	4010	0	4010	4009
927	4011	0	4011	4012
928	4010	0	4010	4009
929	4007	0	4007	4008
930	4009	0	4009	4009
931	4011	0	4011	4011
932	4009	0	4009	4010
933	4009	0	4009	4010
934	4003	1	4004	4006
935	4010	0	4010	4009
936	4010	0	4010	4012
937	4009	0	4009	4010
938	4004	0	4004	4006
939	4010	0	4010	4009
940	4009	0	4009	4010
941	4009	0	4009	4010
942	4008	0	4008	4009
943	4007	0	4007	4007
944	4009	0	4009	4010
945	4011	0	4011	4012
946	4010	0	4010	4009
947	4004	0	4004	4006
948	4010	0	4010	4009
949	4010	0	4010	4009
950	4011	0	4011	4011
951	4004	0	4004	4005
952	4010	0	4010	4012
953	4009	0	4009	4010
954	4009	1	4010	4012
955	4010	0	4010	4010
956	4003	1	4004	4004
957	4010	0	4010	4012
958	4009	0	4009	4010
959	4011	0	4011	4011
960	4004	0	4004	4003
961	4010	0	4010	4012
962	4010	0	4010	4010
963	4011	0	4011	4012
964	4008	0	4008	4008
965	4006	1	4007	4006
966	4011	0	4011	4011
967	4009	0	4009	4010
968	4010	0	4010	4012
969	4004	0	4004	4004
970	4010	1	4011	4012
971	4009	0	4009	4010
972	4010	0	4010	4009
973	4005	0	4005	4005
974	4010	0	4010	4010
975	4010	0	4010	4012
976	4010	0	4010	4009
977	4011	0	4011	4011
978	4004	0	4004	4004
979	4011	0	4011	4011
980	4010	0	4010	4009
981	4009	0	4009	4009
982	4004	0	4004	4006
983	4010	0	4010	4010
984	4009	0	4009	4012
985	4010	0	4010	4010
986	4007	0	4007	4008
987	4009	0	4009	4008
988	4009	0	4009	4010
989	4011	0	4011	4011
990	4009	0	4009	4010
991	4005	0	4005	4006
992	4010	0	4010	4010
993	4011	0	4011	4011
994	4009	1	4010	4010
995	4005	0	4005	4005
996	4010	0	4010	4009
997	4010	1	4011	4011
998	4011	0	4011	4012
999	4009	0	4009	4008
1000	4006	0	4006	4008
