DBMS	RUNID	QUERYNUM	LOW_CARD	HIGH_CARD	CURR_CARD	PLANID	OPNAME	OPORDER	COST
oracle	285	7	100000	310000	180000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	190000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	200000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	210000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	220000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	230000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	240000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	250000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	260000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	270000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	280000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	290000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	300000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	310000	4292327881861226330	SORT	1	-1
oracle	285	7	100000	310000	100000	4292327881861226330	HASH JOIN	2	4337
oracle	285	7	100000	310000	110000	4292327881861226330	HASH JOIN	2	4416
oracle	285	7	100000	310000	120000	4292327881861226330	HASH JOIN	2	4494
oracle	285	7	100000	310000	130000	4292327881861226330	HASH JOIN	2	4572
oracle	285	7	100000	310000	140000	4292327881861226330	HASH JOIN	2	4650
oracle	285	7	100000	310000	150000	4292327881861226330	HASH JOIN	2	4729
oracle	285	7	100000	310000	160000	4292327881861226330	HASH JOIN	2	4808
oracle	285	7	100000	310000	170000	4292327881861226330	HASH JOIN	2	4886
oracle	285	7	100000	310000	180000	4292327881861226330	HASH JOIN	2	4965
oracle	285	7	100000	310000	190000	4292327881861226330	HASH JOIN	2	5044
oracle	285	7	100000	310000	200000	4292327881861226330	HASH JOIN	2	5125
oracle	285	7	100000	310000	210000	4292327881861226330	HASH JOIN	2	5206
oracle	285	7	100000	310000	220000	4292327881861226330	HASH JOIN	2	5284
oracle	285	7	100000	310000	230000	4292327881861226330	HASH JOIN	2	5363
oracle	285	7	100000	310000	240000	4292327881861226330	HASH JOIN	2	5446
oracle	285	7	100000	310000	250000	4292327881861226330	HASH JOIN	2	5525
oracle	285	7	100000	310000	260000	4292327881861226330	HASH JOIN	2	5605
oracle	285	7	100000	310000	270000	4292327881861226330	HASH JOIN	2	5687
oracle	285	7	100000	310000	280000	4292327881861226330	HASH JOIN	2	5767
oracle	285	7	100000	310000	290000	4292327881861226330	HASH JOIN	2	5848
oracle	285	7	100000	310000	300000	4292327881861226330	HASH JOIN	2	5930
oracle	285	7	100000	310000	310000	4292327881861226330	HASH JOIN	2	6010
oracle	285	7	100000	310000	100000	4292327881861226330	HASH JOIN	3	2310
oracle	285	7	100000	310000	110000	4292327881861226330	HASH JOIN	3	2364
oracle	285	7	100000	310000	120000	4292327881861226330	HASH JOIN	3	2417
oracle	285	7	100000	310000	130000	4292327881861226330	HASH JOIN	3	2469
oracle	285	7	100000	310000	140000	4292327881861226330	HASH JOIN	3	2522
oracle	285	7	100000	310000	150000	4292327881861226330	HASH JOIN	3	2574
oracle	285	7	100000	310000	160000	4292327881861226330	HASH JOIN	3	2628
oracle	285	7	100000	310000	170000	4292327881861226330	HASH JOIN	3	2680
oracle	285	7	100000	310000	180000	4292327881861226330	HASH JOIN	3	2733
oracle	285	7	100000	310000	190000	4292327881861226330	HASH JOIN	3	2786
oracle	285	7	100000	310000	200000	4292327881861226330	HASH JOIN	3	2840
oracle	285	7	100000	310000	210000	4292327881861226330	HASH JOIN	3	2894
oracle	285	7	100000	310000	220000	4292327881861226330	HASH JOIN	3	2947
oracle	285	7	100000	310000	230000	4292327881861226330	HASH JOIN	3	2998
oracle	285	7	100000	310000	240000	4292327881861226330	HASH JOIN	3	3054
oracle	285	7	100000	310000	250000	4292327881861226330	HASH JOIN	3	3107
oracle	285	7	100000	310000	260000	4292327881861226330	HASH JOIN	3	3160
oracle	285	7	100000	310000	270000	4292327881861226330	HASH JOIN	3	3214
oracle	285	7	100000	310000	280000	4292327881861226330	HASH JOIN	3	3267
oracle	285	7	100000	310000	290000	4292327881861226330	HASH JOIN	3	3320
oracle	285	7	100000	310000	300000	4292327881861226330	HASH JOIN	3	3375
oracle	285	7	100000	310000	310000	4292327881861226330	HASH JOIN	3	3427
oracle	285	7	100000	310000	100000	4292327881861226330	HASH JOIN	4	398
oracle	285	7	100000	310000	110000	4292327881861226330	HASH JOIN	4	439
oracle	285	7	100000	310000	120000	4292327881861226330	HASH JOIN	4	477
oracle	285	7	100000	310000	130000	4292327881861226330	HASH JOIN	4	516
oracle	285	7	100000	310000	140000	4292327881861226330	HASH JOIN	4	555
oracle	285	7	100000	310000	150000	4292327881861226330	HASH JOIN	4	594
oracle	285	7	100000	310000	160000	4292327881861226330	HASH JOIN	4	633
oracle	285	7	100000	310000	170000	4292327881861226330	HASH JOIN	4	671
oracle	285	7	100000	310000	180000	4292327881861226330	HASH JOIN	4	711
oracle	285	7	100000	310000	190000	4292327881861226330	HASH JOIN	4	749
oracle	285	7	100000	310000	200000	4292327881861226330	HASH JOIN	4	789
oracle	285	7	100000	310000	210000	4292327881861226330	HASH JOIN	4	829
oracle	285	7	100000	310000	220000	4292327881861226330	HASH JOIN	4	867
oracle	285	7	100000	310000	230000	4292327881861226330	HASH JOIN	4	905
oracle	285	7	100000	310000	240000	4292327881861226330	HASH JOIN	4	946
oracle	285	7	100000	310000	250000	4292327881861226330	HASH JOIN	4	985
oracle	285	7	100000	310000	260000	4292327881861226330	HASH JOIN	4	1023
oracle	285	7	100000	310000	270000	4292327881861226330	HASH JOIN	4	1062
oracle	285	7	100000	310000	280000	4292327881861226330	HASH JOIN	4	1101
oracle	285	7	100000	310000	290000	4292327881861226330	HASH JOIN	4	1139
oracle	285	7	100000	310000	300000	4292327881861226330	HASH JOIN	4	1179
oracle	285	7	100000	310000	310000	4292327881861226330	HASH JOIN	4	1217
oracle	285	7	320000	550000	320000	8121041163174394698	SELECT STATEMENT	0	6093
oracle	285	7	320000	550000	330000	8121041163174394698	SELECT STATEMENT	0	6175
oracle	285	7	320000	550000	340000	8121041163174394698	SELECT STATEMENT	0	6258
oracle	285	7	320000	550000	350000	8121041163174394698	SELECT STATEMENT	0	6341
oracle	285	7	320000	550000	360000	8121041163174394698	SELECT STATEMENT	0	6424
oracle	285	7	320000	550000	370000	8121041163174394698	SELECT STATEMENT	0	6505
oracle	285	7	320000	550000	380000	8121041163174394698	SELECT STATEMENT	0	6591
oracle	285	7	320000	550000	390000	8121041163174394698	SELECT STATEMENT	0	6673
oracle	285	7	320000	550000	400000	8121041163174394698	SELECT STATEMENT	0	6757
oracle	285	7	320000	550000	410000	8121041163174394698	SELECT STATEMENT	0	6840
oracle	285	7	320000	550000	420000	8121041163174394698	SELECT STATEMENT	0	6925
oracle	285	7	320000	550000	430000	8121041163174394698	SELECT STATEMENT	0	7007
oracle	285	7	320000	550000	440000	8121041163174394698	SELECT STATEMENT	0	7093
oracle	285	7	320000	550000	450000	8121041163174394698	SELECT STATEMENT	0	7179
oracle	285	7	320000	550000	460000	8121041163174394698	SELECT STATEMENT	0	7263
oracle	285	7	320000	550000	470000	8121041163174394698	SELECT STATEMENT	0	7345
oracle	285	7	320000	550000	480000	8121041163174394698	SELECT STATEMENT	0	7434
oracle	285	7	320000	550000	490000	8121041163174394698	SELECT STATEMENT	0	7519
oracle	285	7	320000	550000	500000	8121041163174394698	SELECT STATEMENT	0	7603
oracle	285	7	320000	550000	510000	8121041163174394698	SELECT STATEMENT	0	7689
oracle	285	7	320000	550000	520000	8121041163174394698	SELECT STATEMENT	0	7775
oracle	285	7	320000	550000	530000	8121041163174394698	SELECT STATEMENT	0	7861
oracle	285	7	320000	550000	540000	8121041163174394698	SELECT STATEMENT	0	7944
oracle	285	7	320000	550000	550000	8121041163174394698	SELECT STATEMENT	0	8034
oracle	285	7	320000	550000	320000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	330000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	340000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	350000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	360000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	370000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	380000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	390000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	400000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	410000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	420000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	430000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	440000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	450000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	460000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	470000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	480000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	490000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	500000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	510000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	520000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	530000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	540000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	550000	8121041163174394698	SORT	1	-1
oracle	285	7	320000	550000	320000	8121041163174394698	HASH JOIN	2	6093
oracle	285	7	320000	550000	330000	8121041163174394698	HASH JOIN	2	6175
oracle	285	7	320000	550000	340000	8121041163174394698	HASH JOIN	2	6258
oracle	285	7	320000	550000	350000	8121041163174394698	HASH JOIN	2	6341
oracle	285	7	320000	550000	360000	8121041163174394698	HASH JOIN	2	6424
oracle	285	7	320000	550000	370000	8121041163174394698	HASH JOIN	2	6505
oracle	285	7	320000	550000	380000	8121041163174394698	HASH JOIN	2	6591
oracle	285	7	320000	550000	390000	8121041163174394698	HASH JOIN	2	6673
oracle	285	7	320000	550000	400000	8121041163174394698	HASH JOIN	2	6757
oracle	285	7	320000	550000	410000	8121041163174394698	HASH JOIN	2	6840
oracle	285	7	320000	550000	420000	8121041163174394698	HASH JOIN	2	6925
oracle	285	7	320000	550000	430000	8121041163174394698	HASH JOIN	2	7007
oracle	285	7	320000	550000	440000	8121041163174394698	HASH JOIN	2	7093
oracle	285	7	320000	550000	450000	8121041163174394698	HASH JOIN	2	7179
oracle	285	7	320000	550000	460000	8121041163174394698	HASH JOIN	2	7263
oracle	285	7	320000	550000	470000	8121041163174394698	HASH JOIN	2	7345
oracle	285	7	320000	550000	480000	8121041163174394698	HASH JOIN	2	7434
oracle	285	7	320000	550000	490000	8121041163174394698	HASH JOIN	2	7519
oracle	285	7	320000	550000	500000	8121041163174394698	HASH JOIN	2	7603
oracle	285	7	320000	550000	510000	8121041163174394698	HASH JOIN	2	7689
oracle	285	7	320000	550000	520000	8121041163174394698	HASH JOIN	2	7775
oracle	285	7	320000	550000	530000	8121041163174394698	HASH JOIN	2	7861
oracle	285	7	320000	550000	540000	8121041163174394698	HASH JOIN	2	7944
oracle	285	7	320000	550000	550000	8121041163174394698	HASH JOIN	2	8034
oracle	285	7	320000	550000	320000	8121041163174394698	HASH JOIN	4	3482
oracle	285	7	320000	550000	330000	8121041163174394698	HASH JOIN	4	3535
oracle	285	7	320000	550000	340000	8121041163174394698	HASH JOIN	4	3590
oracle	285	7	320000	550000	350000	8121041163174394698	HASH JOIN	4	3645
oracle	285	7	320000	550000	360000	8121041163174394698	HASH JOIN	4	3700
oracle	285	7	320000	550000	370000	8121041163174394698	HASH JOIN	4	3751
oracle	285	7	320000	550000	380000	8121041163174394698	HASH JOIN	4	3808
oracle	285	7	320000	550000	390000	8121041163174394698	HASH JOIN	4	3862
oracle	285	7	320000	550000	400000	8121041163174394698	HASH JOIN	4	3917
oracle	285	7	320000	550000	410000	8121041163174394698	HASH JOIN	4	3970
oracle	285	7	320000	550000	420000	8121041163174394698	HASH JOIN	4	4026
oracle	285	7	320000	550000	430000	8121041163174394698	HASH JOIN	4	4079
oracle	285	7	320000	550000	440000	8121041163174394698	HASH JOIN	4	4135
oracle	285	7	320000	550000	450000	8121041163174394698	HASH JOIN	4	4191
oracle	285	7	320000	550000	460000	8121041163174394698	HASH JOIN	4	4245
oracle	285	7	320000	550000	470000	8121041163174394698	HASH JOIN	4	4298
oracle	285	7	320000	550000	480000	8121041163174394698	HASH JOIN	4	4357
oracle	285	7	320000	550000	490000	8121041163174394698	HASH JOIN	4	4411
oracle	285	7	320000	550000	500000	8121041163174394698	HASH JOIN	4	4465
oracle	285	7	320000	550000	510000	8121041163174394698	HASH JOIN	4	4521
oracle	285	7	320000	550000	520000	8121041163174394698	HASH JOIN	4	4577
oracle	285	7	320000	550000	530000	8121041163174394698	HASH JOIN	4	4631
oracle	285	7	320000	550000	540000	8121041163174394698	HASH JOIN	4	4684
oracle	285	7	320000	550000	550000	8121041163174394698	HASH JOIN	4	4742
oracle	285	7	320000	550000	320000	8121041163174394698	HASH JOIN	5	1256
oracle	285	7	320000	550000	330000	8121041163174394698	HASH JOIN	5	1295
oracle	285	7	320000	550000	340000	8121041163174394698	HASH JOIN	5	1334
oracle	285	7	320000	550000	350000	8121041163174394698	HASH JOIN	5	1375
oracle	285	7	320000	550000	360000	8121041163174394698	HASH JOIN	5	1414
oracle	285	7	320000	550000	370000	8121041163174394698	HASH JOIN	5	1451
oracle	285	7	320000	550000	380000	8121041163174394698	HASH JOIN	5	1491
oracle	285	7	320000	550000	390000	8121041163174394698	HASH JOIN	5	1530
oracle	285	7	320000	550000	400000	8121041163174394698	HASH JOIN	5	1569
oracle	285	7	320000	550000	410000	8121041163174394698	HASH JOIN	5	1607
oracle	285	7	320000	550000	420000	8121041163174394698	HASH JOIN	5	1647
oracle	285	7	320000	550000	430000	8121041163174394698	HASH JOIN	5	1685
oracle	285	7	320000	550000	440000	8121041163174394698	HASH JOIN	5	1724
oracle	285	7	320000	550000	450000	8121041163174394698	HASH JOIN	5	1765
oracle	285	7	320000	550000	460000	8121041163174394698	HASH JOIN	5	1802
oracle	285	7	320000	550000	470000	8121041163174394698	HASH JOIN	5	1841
oracle	285	7	320000	550000	480000	8121041163174394698	HASH JOIN	5	1882
oracle	285	7	320000	550000	490000	8121041163174394698	HASH JOIN	5	1920
oracle	285	7	320000	550000	500000	8121041163174394698	HASH JOIN	5	1959
oracle	285	7	320000	550000	510000	8121041163174394698	HASH JOIN	5	1998
oracle	285	7	320000	550000	520000	8121041163174394698	HASH JOIN	5	2038
oracle	285	7	320000	550000	530000	8121041163174394698	HASH JOIN	5	2076
oracle	285	7	320000	550000	540000	8121041163174394698	HASH JOIN	5	2113
oracle	285	7	320000	550000	550000	8121041163174394698	HASH JOIN	5	2154
oracle	285	7	560000	990000	560000	8744452815005581450	SELECT STATEMENT	0	8120
oracle	285	7	560000	990000	570000	8744452815005581450	SELECT STATEMENT	0	8207
oracle	285	7	560000	990000	580000	8744452815005581450	SELECT STATEMENT	0	8294
oracle	285	7	560000	990000	590000	8744452815005581450	SELECT STATEMENT	0	8383
oracle	285	7	560000	990000	600000	8744452815005581450	SELECT STATEMENT	0	8470
oracle	285	7	560000	990000	610000	8744452815005581450	SELECT STATEMENT	0	8558
oracle	285	7	560000	990000	620000	8744452815005581450	SELECT STATEMENT	0	8647
oracle	285	7	560000	990000	630000	8744452815005581450	SELECT STATEMENT	0	8733
oracle	285	7	560000	990000	640000	8744452815005581450	SELECT STATEMENT	0	8824
oracle	285	7	560000	990000	650000	8744452815005581450	SELECT STATEMENT	0	8913
oracle	285	7	560000	990000	660000	8744452815005581450	SELECT STATEMENT	0	9002
oracle	285	7	560000	990000	670000	8744452815005581450	SELECT STATEMENT	0	9091
oracle	285	7	560000	990000	680000	8744452815005581450	SELECT STATEMENT	0	9181
oracle	285	7	560000	990000	690000	8744452815005581450	SELECT STATEMENT	0	9268
oracle	285	7	560000	990000	700000	8744452815005581450	SELECT STATEMENT	0	9359
oracle	285	7	560000	990000	710000	8744452815005581450	SELECT STATEMENT	0	9448
oracle	285	7	560000	990000	720000	8744452815005581450	SELECT STATEMENT	0	9539
oracle	285	7	560000	990000	730000	8744452815005581450	SELECT STATEMENT	0	9632
oracle	285	7	560000	990000	740000	8744452815005581450	SELECT STATEMENT	0	9724
oracle	285	7	560000	990000	750000	8744452815005581450	SELECT STATEMENT	0	9812
oracle	285	7	560000	990000	760000	8744452815005581450	SELECT STATEMENT	0	9905
oracle	285	7	560000	990000	770000	8744452815005581450	SELECT STATEMENT	0	9977
oracle	285	7	560000	990000	780000	8744452815005581450	SELECT STATEMENT	0	10046
oracle	285	7	560000	990000	790000	8744452815005581450	SELECT STATEMENT	0	10114
oracle	285	7	560000	990000	800000	8744452815005581450	SELECT STATEMENT	0	10182
oracle	285	7	560000	990000	810000	8744452815005581450	SELECT STATEMENT	0	10250
oracle	285	7	560000	990000	820000	8744452815005581450	SELECT STATEMENT	0	10318
oracle	285	7	560000	990000	830000	8744452815005581450	SELECT STATEMENT	0	10386
oracle	285	7	560000	990000	840000	8744452815005581450	SELECT STATEMENT	0	10454
oracle	285	7	560000	990000	850000	8744452815005581450	SELECT STATEMENT	0	10523
oracle	285	7	560000	990000	860000	8744452815005581450	SELECT STATEMENT	0	10593
oracle	285	7	560000	990000	870000	8744452815005581450	SELECT STATEMENT	0	10664
oracle	285	7	560000	990000	880000	8744452815005581450	SELECT STATEMENT	0	10730
oracle	285	7	560000	990000	890000	8744452815005581450	SELECT STATEMENT	0	10799
oracle	285	7	560000	990000	900000	8744452815005581450	SELECT STATEMENT	0	10870
oracle	285	7	560000	990000	910000	8744452815005581450	SELECT STATEMENT	0	10938
oracle	285	7	560000	990000	920000	8744452815005581450	SELECT STATEMENT	0	11008
oracle	285	7	560000	990000	930000	8744452815005581450	SELECT STATEMENT	0	11075
oracle	285	7	560000	990000	940000	8744452815005581450	SELECT STATEMENT	0	11145
oracle	285	7	560000	990000	950000	8744452815005581450	SELECT STATEMENT	0	11217
oracle	285	7	560000	990000	960000	8744452815005581450	SELECT STATEMENT	0	11284
oracle	285	7	560000	990000	970000	8744452815005581450	SELECT STATEMENT	0	11355
oracle	285	7	560000	990000	980000	8744452815005581450	SELECT STATEMENT	0	11425
oracle	285	7	560000	990000	990000	8744452815005581450	SELECT STATEMENT	0	11495
oracle	285	7	560000	990000	560000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	570000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	580000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	590000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	600000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	610000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	620000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	630000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	640000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	650000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	660000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	670000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	680000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	690000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	700000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	710000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	720000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	730000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	740000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	750000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	760000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	770000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	780000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	790000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	800000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	810000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	820000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	830000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	840000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	850000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	860000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	870000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	880000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	890000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	900000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	910000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	920000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	930000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	940000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	950000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	960000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	970000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	980000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	990000	8744452815005581450	SORT	1	-1
oracle	285	7	560000	990000	560000	8744452815005581450	HASH JOIN	2	8120
oracle	285	7	560000	990000	570000	8744452815005581450	HASH JOIN	2	8207
oracle	285	7	560000	990000	580000	8744452815005581450	HASH JOIN	2	8294
oracle	285	7	560000	990000	590000	8744452815005581450	HASH JOIN	2	8383
oracle	285	7	560000	990000	600000	8744452815005581450	HASH JOIN	2	8470
oracle	285	7	560000	990000	610000	8744452815005581450	HASH JOIN	2	8558
oracle	285	7	560000	990000	620000	8744452815005581450	HASH JOIN	2	8647
oracle	285	7	560000	990000	630000	8744452815005581450	HASH JOIN	2	8733
oracle	285	7	560000	990000	640000	8744452815005581450	HASH JOIN	2	8824
oracle	285	7	560000	990000	650000	8744452815005581450	HASH JOIN	2	8913
oracle	285	7	560000	990000	660000	8744452815005581450	HASH JOIN	2	9002
oracle	285	7	560000	990000	670000	8744452815005581450	HASH JOIN	2	9091
oracle	285	7	560000	990000	680000	8744452815005581450	HASH JOIN	2	9181
oracle	285	7	560000	990000	690000	8744452815005581450	HASH JOIN	2	9268
oracle	285	7	560000	990000	700000	8744452815005581450	HASH JOIN	2	9359
oracle	285	7	560000	990000	710000	8744452815005581450	HASH JOIN	2	9448
oracle	285	7	560000	990000	720000	8744452815005581450	HASH JOIN	2	9539
oracle	285	7	560000	990000	730000	8744452815005581450	HASH JOIN	2	9632
oracle	285	7	560000	990000	740000	8744452815005581450	HASH JOIN	2	9724
oracle	285	7	560000	990000	750000	8744452815005581450	HASH JOIN	2	9812
oracle	285	7	560000	990000	760000	8744452815005581450	HASH JOIN	2	9905
oracle	285	7	560000	990000	770000	8744452815005581450	HASH JOIN	2	9977
oracle	285	7	560000	990000	780000	8744452815005581450	HASH JOIN	2	10046
oracle	285	7	560000	990000	790000	8744452815005581450	HASH JOIN	2	10114
oracle	285	7	560000	990000	800000	8744452815005581450	HASH JOIN	2	10182
oracle	285	7	560000	990000	810000	8744452815005581450	HASH JOIN	2	10250
oracle	285	7	560000	990000	820000	8744452815005581450	HASH JOIN	2	10318
oracle	285	7	560000	990000	830000	8744452815005581450	HASH JOIN	2	10386
oracle	285	7	560000	990000	840000	8744452815005581450	HASH JOIN	2	10454
oracle	285	7	560000	990000	850000	8744452815005581450	HASH JOIN	2	10523
oracle	285	7	560000	990000	860000	8744452815005581450	HASH JOIN	2	10593
oracle	285	7	560000	990000	870000	8744452815005581450	HASH JOIN	2	10664
oracle	285	7	560000	990000	880000	8744452815005581450	HASH JOIN	2	10730
oracle	285	7	560000	990000	890000	8744452815005581450	HASH JOIN	2	10799
oracle	285	7	560000	990000	900000	8744452815005581450	HASH JOIN	2	10870
oracle	285	7	560000	990000	910000	8744452815005581450	HASH JOIN	2	10938
oracle	285	7	560000	990000	920000	8744452815005581450	HASH JOIN	2	11008
oracle	285	7	560000	990000	930000	8744452815005581450	HASH JOIN	2	11075
oracle	285	7	560000	990000	940000	8744452815005581450	HASH JOIN	2	11145
oracle	285	7	560000	990000	950000	8744452815005581450	HASH JOIN	2	11217
oracle	285	7	560000	990000	960000	8744452815005581450	HASH JOIN	2	11284
oracle	285	7	560000	990000	970000	8744452815005581450	HASH JOIN	2	11355
oracle	285	7	560000	990000	980000	8744452815005581450	HASH JOIN	2	11425
oracle	285	7	560000	990000	990000	8744452815005581450	HASH JOIN	2	11495
oracle	285	7	560000	990000	560000	8744452815005581450	HASH JOIN	4	4798
oracle	285	7	560000	990000	570000	8744452815005581450	HASH JOIN	4	4853
oracle	285	7	560000	990000	580000	8744452815005581450	HASH JOIN	4	4909
oracle	285	7	560000	990000	590000	8744452815005581450	HASH JOIN	4	4966
oracle	285	7	560000	990000	600000	8744452815005581450	HASH JOIN	4	5021
