DBMS	RUNID	QUERYNUM	LOW_CARD	HIGH_CARD	CURR_CARD	PLANID	OPNAME	OPORDER	COST
pgsql	418	7	1650000	1810000	1770000	1730164490160577600	Seq Scan	9	27268
pgsql	418	7	1650000	1810000	1780000	1730164490160577600	Seq Scan	9	27422
pgsql	418	7	1650000	1810000	1790000	1730164490160577600	Seq Scan	9	27576
pgsql	418	7	1650000	1810000	1800000	1730164490160577600	Seq Scan	9	27730
pgsql	418	7	1650000	1810000	1810000	1730164490160577600	Seq Scan	9	27884
pgsql	418	7	1650000	1810000	1650000	1730164490160577600	Hash	11	25419
pgsql	418	7	1650000	1810000	1660000	1730164490160577600	Hash	11	25573
pgsql	418	7	1650000	1810000	1670000	1730164490160577600	Hash	11	25728
pgsql	418	7	1650000	1810000	1680000	1730164490160577600	Hash	11	25882
pgsql	418	7	1650000	1810000	1690000	1730164490160577600	Hash	11	26036
pgsql	418	7	1650000	1810000	1700000	1730164490160577600	Hash	11	26190
pgsql	418	7	1650000	1810000	1710000	1730164490160577600	Hash	11	26344
pgsql	418	7	1650000	1810000	1720000	1730164490160577600	Hash	11	26498
pgsql	418	7	1650000	1810000	1730000	1730164490160577600	Hash	11	26652
pgsql	418	7	1650000	1810000	1740000	1730164490160577600	Hash	11	26806
pgsql	418	7	1650000	1810000	1750000	1730164490160577600	Hash	11	26960
pgsql	418	7	1650000	1810000	1760000	1730164490160577600	Hash	11	27114
pgsql	418	7	1650000	1810000	1770000	1730164490160577600	Hash	11	27268
pgsql	418	7	1650000	1810000	1780000	1730164490160577600	Hash	11	27422
pgsql	418	7	1650000	1810000	1790000	1730164490160577600	Hash	11	27576
pgsql	418	7	1650000	1810000	1800000	1730164490160577600	Hash	11	27730
pgsql	418	7	1650000	1810000	1810000	1730164490160577600	Hash	11	27884
pgsql	418	7	1650000	1810000	1650000	1730164490160577600	Seq Scan	12	25419
pgsql	418	7	1650000	1810000	1660000	1730164490160577600	Seq Scan	12	25573
pgsql	418	7	1650000	1810000	1670000	1730164490160577600	Seq Scan	12	25728
pgsql	418	7	1650000	1810000	1680000	1730164490160577600	Seq Scan	12	25882
pgsql	418	7	1650000	1810000	1690000	1730164490160577600	Seq Scan	12	26036
pgsql	418	7	1650000	1810000	1700000	1730164490160577600	Seq Scan	12	26190
pgsql	418	7	1650000	1810000	1710000	1730164490160577600	Seq Scan	12	26344
pgsql	418	7	1650000	1810000	1720000	1730164490160577600	Seq Scan	12	26498
pgsql	418	7	1650000	1810000	1730000	1730164490160577600	Seq Scan	12	26652
pgsql	418	7	1650000	1810000	1740000	1730164490160577600	Seq Scan	12	26806
pgsql	418	7	1650000	1810000	1750000	1730164490160577600	Seq Scan	12	26960
pgsql	418	7	1650000	1810000	1760000	1730164490160577600	Seq Scan	12	27114
pgsql	418	7	1650000	1810000	1770000	1730164490160577600	Seq Scan	12	27268
pgsql	418	7	1650000	1810000	1780000	1730164490160577600	Seq Scan	12	27422
pgsql	418	7	1650000	1810000	1790000	1730164490160577600	Seq Scan	12	27576
pgsql	418	7	1650000	1810000	1800000	1730164490160577600	Seq Scan	12	27730
pgsql	418	7	1650000	1810000	1810000	1730164490160577600	Seq Scan	12	27884
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash Join	0	919141
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash Join	0	996196
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash Join	0	1000905
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash Join	0	931035
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash Join	0	938021
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash Join	0	945420
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash Join	0	942589
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash Join	0	1031110
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash Join	0	1035505
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash Join	0	963280
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash Join	0	1042990
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash Join	1	509576
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash Join	1	526248
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash Join	1	528312
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash Join	1	513632
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash Join	1	517252
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash Join	1	518996
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash Join	1	517685
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash Join	1	537317
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash Join	1	539392
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash Join	1	524558
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash Join	1	541370
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Seq Scan	2	15406
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash	4	173657
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash	4	190277
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash	4	190725
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash	4	176076
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash	4	176587
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash	4	178221
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash	4	178494
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash	4	196457
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash	4	196907
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash	4	182226
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash	4	198874
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash Join	5	173657
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash Join	5	190277
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash Join	5	190725
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash Join	5	176076
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash Join	5	176587
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash Join	5	178221
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash Join	5	178494
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash Join	5	196457
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash Join	5	196907
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash Join	5	182226
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash Join	5	198874
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Seq Scan	6	15406
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash	8	29271
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash	8	29425
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash	8	29579
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash	8	29733
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash	8	29887
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash	8	30041
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash	8	30195
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash	8	30349
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash	8	30503
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash	8	30657
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash	8	30811
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Seq Scan	9	29271
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Seq Scan	9	29425
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Seq Scan	9	29579
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Seq Scan	9	29733
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Seq Scan	9	29887
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Seq Scan	9	30041
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Seq Scan	9	30195
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Seq Scan	9	30349
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Seq Scan	9	30503
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Seq Scan	9	30657
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Seq Scan	9	30811
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Hash	11	29271
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Hash	11	29425
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Hash	11	29579
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Hash	11	29733
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Hash	11	29887
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Hash	11	30041
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Hash	11	30195
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Hash	11	30349
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Hash	11	30503
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Hash	11	30657
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Hash	11	30811
pgsql	418	7	1900000	2000000	1900000	1730164490160577600	Seq Scan	12	29271
pgsql	418	7	1900000	2000000	1910000	1730164490160577600	Seq Scan	12	29425
pgsql	418	7	1900000	2000000	1920000	1730164490160577600	Seq Scan	12	29579
pgsql	418	7	1900000	2000000	1930000	1730164490160577600	Seq Scan	12	29733
pgsql	418	7	1900000	2000000	1940000	1730164490160577600	Seq Scan	12	29887
pgsql	418	7	1900000	2000000	1950000	1730164490160577600	Seq Scan	12	30041
pgsql	418	7	1900000	2000000	1960000	1730164490160577600	Seq Scan	12	30195
pgsql	418	7	1900000	2000000	1970000	1730164490160577600	Seq Scan	12	30349
pgsql	418	7	1900000	2000000	1980000	1730164490160577600	Seq Scan	12	30503
pgsql	418	7	1900000	2000000	1990000	1730164490160577600	Seq Scan	12	30657
pgsql	418	7	1900000	2000000	2000000	1730164490160577600	Seq Scan	12	30811
