RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
24121	1	17237	17235	17431	2	196	4	92
24121	2	17241	17239	17435	2	196	4	92
24121	3	17241	17238	17438	3	200	4	92
24121	4	17234	17232	17428	2	196	4	92
24121	5	17241	17238	17437	3	199	5	92
24121	6	17241	17238	17436	3	198	4	92
24121	7	17240	17236	17437	4	201	4	92
24121	8	17239	17235	17434	4	199	5	92
24121	9	17239	17238	17433	1	195	3	92
24121	10	17241	17238	17435	3	197	5	92
24121	11	17237	17233	17432	4	199	5	92
24121	12	17241	17239	17435	2	196	4	92
24121	13	17238	17237	17435	1	198	3	92
24121	14	17239	17236	17434	3	198	4	92
24121	15	17240	17238	17436	2	198	4	92
24121	16	17240	17238	17437	2	199	5	92
24121	17	17238	17236	17433	2	197	4	92
24121	18	17237	17234	17432	3	198	4	92
24121	19	17241	17239	17435	2	196	4	92
24121	20	17241	17239	17435	2	196	4	92
24121	21	17234	17233	17428	1	195	3	92
24121	22	17241	17238	17436	3	198	4	92
24121	23	17241	17238	17436	3	198	4	92
24121	24	17241	17238	17434	3	196	4	92
24121	25	17236	17234	17430	2	196	4	92
24121	26	17238	17238	17435	0	197	3	92
24121	27	17241	17239	17435	2	196	4	92
24121	28	17236	17235	17431	1	196	4	92
24121	29	17240	17239	17435	1	196	4	92
24121	30	17239	17238	17433	1	195	3	92
24121	31	17241	17238	17436	3	198	4	92
24121	32	17237	17235	17431	2	196	4	92
24121	33	17240	17238	17435	2	197	4	92
24121	34	17239	17237	17436	2	199	3	92
24121	35	17236	17233	17430	3	197	5	92
24121	36	17241	17238	17435	3	197	5	92
24121	37	17240	17237	17438	3	201	5	92
24121	38	17239	17237	17434	2	197	3	92
24121	39	17238	17235	17435	3	200	4	92
24121	40	17241	17239	17435	2	196	4	92
24121	41	17241	17239	17435	2	196	4	92
24121	42	17234	17233	17430	1	197	3	92
24121	43	17238	17238	17433	0	195	3	92
24121	44	17241	17238	17436	3	198	4	92
24121	45	17240	17238	17436	2	198	4	92
24121	46	17239	17237	17433	2	196	4	92
24121	47	17238	17238	17435	0	197	3	92
24121	48	17240	17237	17436	3	199	5	92
24121	49	17237	17235	17433	2	198	4	92
24121	50	17241	17238	17436	3	198	4	92
24121	51	17238	17237	17432	1	195	3	92
24121	52	17239	17236	17434	3	198	4	92
