RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
19940	1	17711953	17709474	17711772	2478	2298	9	96
19940	2	17712019	17709480	17711802	2538	2322	16	102
19940	3	17711923	17709369	17711677	2553	2308	10	96
19940	4	17711979	17709461	17711789	2517	2328	9	96
19940	5	17711936	17709436	17711750	2499	2314	9	96
19940	6	17711956	17709463	17711756	2492	2293	11	98
19940	7	17711949	17709456	17711764	2492	2308	11	96
19940	8	17712023	529641	531989	17182381	2348	14	102
19940	9	17711885	17709403	17711681	2481	2278	9	96
19940	10	17711917	17709410	17711717	2506	2307	9	96
19940	11	17711927	17709428	17711742	2498	2314	9	96
19940	12	17711940	17709459	17711767	2480	2308	10	98
19940	13	17711995	17709499	17711814	2495	2315	15	100
19940	14	17711725	17709299	17711580	2425	2281	10	96
19940	15	17711713	17709210	17711517	2502	2307	9	96
19940	16	17711734	529384	531674	17182349	2290	9	96
19940	17	17711773	17709277	17711568	2495	2291	11	98
19940	18	17711726	17709229	17711560	2496	2331	13	100
19940	19	17711941	17709490	17711768	2450	2278	9	96
19940	20	17711988	17709555	17711836	2432	2281	10	96
19940	21	17711891	17709455	17711742	2435	2287	9	96
19940	22	17711942	17709479	17711773	2462	2294	13	98
19940	23	17711909	17709433	17711737	2475	2304	14	101
19940	24	17711928	529542	531840	17182385	2298	9	96
19940	25	17711906	17709489	17711764	2416	2275	9	96
19940	26	17711955	17709491	17711791	2463	2300	9	96
19940	27	17711964	17709481	17711789	2482	2308	11	98
19940	28	17711998	17709525	17711821	2472	2296	14	100
19940	29	17712003	17709541	17711846	2461	2305	9	96
19940	30	17711989	17709511	17711805	2477	2294	9	96
19940	31	17711994	17709556	17711843	2437	2287	9	96
19940	32	17711930	529589	531887	17182340	2298	11	98
19940	33	17711931	17709451	17711746	2479	2295	14	100
19940	34	17711942	17709481	17711771	2460	2290	9	96
19940	35	17711916	17709432	17711721	2483	2289	9	96
19940	36	17711991	17709556	17711841	2434	2285	10	96
19940	37	17711944	17709533	17711817	2410	2284	11	96
19940	38	17711895	17709398	17711695	2496	2297	10	96
19940	39	17711943	17709466	17711756	2476	2290	11	98
19940	40	17711948	529573	531892	17182374	2319	12	100
