RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
24001	1	13035	13032	13232	3	200	4	92
24001	2	13009	13009	13204	0	195	3	92
24001	3	13033	13032	13227	1	195	3	92
24001	4	13036	13033	13229	3	196	4	92
24001	5	13033	13033	13228	0	195	3	92
24001	6	13033	13032	13229	1	197	3	92
24001	7	13020	13019	13215	1	196	4	92
24001	8	13026	13024	13220	2	196	4	92
24001	9	13033	13032	13227	1	195	3	92
24001	10	13035	13032	13231	3	199	5	92
24001	11	13033	13031	13229	2	198	4	92
24001	12	13033	13032	13229	1	197	3	92
24001	13	13011	13010	13206	1	196	4	92
24001	14	13033	13031	13227	2	196	4	92
24001	15	13033	13032	13229	1	197	3	92
24001	16	13035	13033	13229	2	196	4	92
24001	17	13033	13032	13229	1	197	3	92
24001	18	13034	13032	13227	2	195	3	92
24001	19	13012	13009	13205	3	196	4	92
24001	20	13033	13033	13228	0	195	3	92
24001	21	13033	13031	13227	2	196	4	92
24001	22	13036	13032	13229	4	197	5	92
24001	23	13033	13032	13227	1	195	3	92
24001	24	13022	13021	13216	1	195	3	92
24001	25	13025	13023	13221	2	198	4	92
24001	26	13033	13032	13227	1	195	3	92
24001	27	13033	13032	13228	1	196	3	92
24001	28	13035	13033	13231	2	198	4	92
24001	29	13033	13032	13229	1	197	3	92
24001	30	13010	13009	13204	1	195	3	92
24001	31	13035	13032	13230	3	198	4	92
24001	32	13033	13031	13229	2	198	4	92
24001	33	13033	13032	13229	1	197	3	92
24001	34	13035	13033	13230	2	197	5	92
24001	35	13029	13028	13224	1	196	4	92
24001	36	13015	13014	13209	1	195	3	92
24001	37	13033	13032	13232	1	200	4	92
24001	38	13033	13032	13227	1	195	3	92
24001	39	13033	13032	13229	1	197	3	92
24001	40	13033	13031	13229	2	198	4	92
24001	41	13010	13010	13205	0	195	3	92
24001	42	13035	13034	13230	1	196	4	92
24001	43	13034	13032	13227	2	195	3	92
24001	44	13033	13032	13229	1	197	3	92
24001	45	13035	13032	13231	3	199	5	92
