RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
22340	1	2813	2813	3025	0	212	2	100
22340	2	2813	2812	3026	1	214	2	100
22340	3	2971	2814	3184	157	370	3	100
22340	4	2808	2808	3020	0	212	2	100
22340	5	2812	2812	3026	0	214	2	100
22340	6	2964	2815	3175	149	360	3	100
22340	7	2813	2814	3024	-1	210	2	100
22340	8	2812	2812	3026	0	214	2	100
22340	9	2966	2814	3178	152	364	3	100
22340	10	2812	2812	3024	0	212	2	100
22340	11	2812	2813	3023	-1	210	2	100
22340	12	2969	2813	3182	156	369	3	100
22340	13	2814	2813	3027	1	214	2	100
22340	14	2812	2813	3023	-1	210	2	100
22340	15	2960	2809	3173	151	364	3	100
22340	16	2813	2813	3025	0	212	2	100
22340	17	2812	2813	3025	-1	212	2	100
22340	18	2968	2815	3182	153	367	3	100
22340	19	2813	2813	3027	0	214	2	100
22340	20	2807	2807	3019	0	212	2	100
22340	21	2968	2812	3181	156	369	3	100
22340	22	2813	2814	3024	-1	210	2	100
22340	23	2812	2813	3023	-1	210	2	100
22340	24	2965	2814	3177	151	363	3	100
22340	25	2808	2808	3020	0	212	2	100
22340	26	2813	2812	3026	1	214	2	100
22340	27	2968	2815	3180	153	365	3	100
22340	28	2813	2814	3024	-1	210	2	100
22340	29	2812	2812	3024	0	212	2	100
22340	30	2963	2811	3173	152	362	3	100
22340	31	2813	2813	3027	0	214	2	100
22340	32	2812	2812	3024	0	212	2	100
22340	33	2966	2814	3180	152	366	3	100
22340	34	2813	2813	3027	0	214	2	100
22340	35	2810	2810	3024	0	214	2	100
22340	36	2967	2812	3180	155	368	3	100
22340	37	2813	2814	3024	-1	210	2	100
22340	38	2812	2812	3026	0	214	2	100
22340	39	2968	2814	3182	154	368	3	100
22340	40	2813	2813	3025	0	212	2	100
