RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
22841	1	31644	31630	31851	14	221	8	96
22841	2	31700	31635	31903	65	268	5	95
22841	3	31671	31630	31874	41	244	5	95
22841	4	31635	31631	31836	4	205	4	95
22841	5	31634	31631	31838	3	207	4	95
22841	6	31640	31632	31844	8	212	6	95
22841	7	31634	31631	31834	3	203	4	95
22841	8	31665	31633	31869	32	236	6	95
22841	9	31639	31629	31842	10	213	6	95
22841	10	31637	31632	31845	5	213	6	96
22841	11	31630	31625	31833	5	208	5	95
22841	12	31634	31630	31844	4	214	7	96
22841	13	31630	31626	31833	4	207	4	95
22841	14	31635	31631	31841	4	210	5	96
22841	15	31633	31627	31835	6	208	5	95
22841	16	31635	31629	31839	6	210	7	96
22841	17	31632	31629	31834	3	205	4	95
22841	18	31642	31634	31848	8	214	5	95
22841	19	31633	31631	31836	2	205	4	95
22841	20	31642	31631	31843	11	212	6	95
22841	21	31634	31631	31836	3	205	4	95
22841	22	31630	31626	31832	4	206	5	95
22841	23	31634	31631	31836	3	205	4	95
22841	24	31632	31627	31834	5	207	4	95
22841	25	31639	31632	31842	7	210	6	95
22841	26	31630	31627	31832	3	205	4	95
22841	27	31652	31634	31854	18	220	5	95
22841	28	31662	31631	31864	31	233	5	95
22841	29	31652	31636	31856	16	220	5	95
22841	30	31647	31630	31849	17	219	6	95
22841	31	31662	31635	31864	27	229	5	95
22841	32	31662	31633	31865	29	232	6	95
22841	33	31662	31637	31864	25	227	5	95
22841	34	31653	31635	31854	18	219	5	95
22841	35	31652	31630	31854	22	224	5	95
22841	36	31660	31636	31862	24	226	6	95
22841	37	31650	31631	31852	19	221	5	95
22841	38	31640	31628	31841	12	213	6	95
22841	39	31630	31626	31832	4	206	5	95
22841	40	31633	31630	31835	3	205	4	95
