RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
23481	1	147305	147287	147503	18	216	8	93
23481	2	147303	147287	147502	16	215	7	93
23481	3	147299	147281	147500	18	219	8	93
23481	4	147303	147285	147502	18	217	6	93
23481	5	147295	147280	147495	15	215	7	93
23481	6	147301	147283	147500	18	217	6	93
23481	7	147297	147280	147496	17	216	6	93
23481	8	147297	147280	147493	17	213	6	93
23481	9	147304	147285	147502	19	217	7	93
23481	10	147300	147284	147501	16	217	7	93
23481	11	147298	147279	147494	19	215	6	93
23481	12	147306	147288	147506	18	218	7	93
23481	13	147301	147284	147500	17	216	8	93
23481	14	147304	147289	147501	15	212	6	93
23481	15	146716	146698	146913	18	215	7	93
23481	16	145830	145812	146027	18	215	6	93
23481	17	145831	145817	146028	14	211	6	93
23481	18	145837	145819	146036	18	217	7	93
23481	19	145827	145810	146027	17	217	6	93
23481	20	145830	145814	146028	16	214	6	93
23481	21	145833	145816	146034	17	218	7	93
23481	22	145827	145810	146025	17	215	6	93
23481	23	145830	145815	146027	15	212	6	93
23481	24	145827	145809	146026	18	217	7	93
23481	25	145831	145815	146030	16	215	6	93
23481	26	145823	145805	146024	18	219	7	93
23481	27	145831	145814	146027	17	213	6	93
23481	28	145828	145812	146027	16	215	8	93
23481	29	145832	145813	146034	19	221	7	94
23481	30	145825	145809	146024	16	215	6	93
23481	31	145832	145815	146032	17	217	6	93
23481	32	145831	145815	146032	16	217	7	93
23481	33	145819	145803	146016	16	213	7	93
23481	34	145833	145816	146031	17	215	6	93
23481	35	145833	145817	146033	16	216	7	93
23481	36	145830	145814	146029	16	215	5	93
23481	37	145826	145808	146026	18	218	7	93
23481	38	145838	145822	146037	16	215	6	93
23481	39	145833	145813	146033	20	220	6	93
23481	40	145827	145811	146025	16	214	6	93
23481	41	145843	145825	146044	18	219	9	93
23481	42	145829	145812	146028	17	216	6	93
23481	43	145835	145818	146034	17	216	7	93
23481	44	145824	145806	146025	18	219	7	93
23481	45	145828	145812	146026	16	214	6	93
23481	46	145829	145815	146026	14	211	6	93
23481	47	145824	145807	146023	17	216	6	93
23481	48	145827	145810	146028	17	218	7	93
23481	49	145832	145817	146030	15	213	7	93
23481	50	145830	145811	146029	19	218	7	93
23481	51	145825	145808	146025	17	217	6	93
23481	52	145831	145815	146032	16	217	7	93
23481	53	145830	145812	146028	18	216	6	93
23481	54	145832	145818	146030	14	212	5	93
23481	55	145827	145811	146027	16	216	6	93
23481	56	145826	145810	146023	16	213	5	93
23481	57	145832	145818	146030	14	212	5	93
23481	58	145827	145809	146026	18	217	7	93
23481	59	145828	145812	146026	16	214	6	93
23481	60	145832	145817	146031	15	214	6	93
23481	61	145827	145808	146026	19	218	7	93
23481	62	145836	145819	146037	17	218	8	93
23481	63	145833	145815	146031	18	216	6	93
23481	64	145829	145814	146028	15	214	6	93
23481	65	145831	145811	146027	20	216	7	93
23481	66	145831	145814	146028	17	214	6	93
23481	67	145830	145816	146030	14	214	5	93
23481	68	145831	145813	146030	18	217	6	93
23481	69	145834	145818	146033	16	215	7	93
23481	70	145829	145810	146029	19	219	8	93
23481	71	145831	145815	146029	16	214	6	93
23481	72	145830	145815	146030	15	215	7	93
23481	73	145829	145814	146027	15	213	5	93
