*readMe
- [LOW_CARD, HIGH_CARD]: a range with the unique plan
- CURR_CARD: a cardinality in a range 

DBMS	RUNID	QUERYNUM	LOW_CARD	HIGH_CARD	CURR_CARD	PLANID	OPNAME	OPORDER	COST
db2	252	7	560000	630000	620000	-7734868676949578016	GRPBY	1	35466
db2	252	7	560000	630000	630000	-7734868676949578016	GRPBY	1	35680
db2	252	7	560000	630000	560000	-7734868676949578016	HSJOIN	2	34064
db2	252	7	560000	630000	570000	-7734868676949578016	HSJOIN	2	34275
db2	252	7	560000	630000	580000	-7734868676949578016	HSJOIN	2	34487
db2	252	7	560000	630000	590000	-7734868676949578016	HSJOIN	2	34713
db2	252	7	560000	630000	600000	-7734868676949578016	HSJOIN	2	34925
db2	252	7	560000	630000	610000	-7734868676949578016	HSJOIN	2	35137
db2	252	7	560000	630000	620000	-7734868676949578016	HSJOIN	2	35362
db2	252	7	560000	630000	630000	-7734868676949578016	HSJOIN	2	35574
db2	252	7	560000	630000	560000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	570000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	580000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	590000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	600000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	610000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	620000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	630000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	560000	630000	560000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	570000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	580000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	590000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	600000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	610000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	620000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	630000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	560000	630000	560000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	570000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	580000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	590000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	600000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	610000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	620000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	630000	-7734868676949578016	GRPBY	5	11016
db2	252	7	560000	630000	560000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	570000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	580000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	590000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	600000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	610000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	620000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	630000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	560000	630000	560000	-7734868676949578016	HSJOIN	7	12108
db2	252	7	560000	630000	570000	-7734868676949578016	HSJOIN	7	12319
db2	252	7	560000	630000	580000	-7734868676949578016	HSJOIN	7	12529
db2	252	7	560000	630000	590000	-7734868676949578016	HSJOIN	7	12754
db2	252	7	560000	630000	600000	-7734868676949578016	HSJOIN	7	12965
db2	252	7	560000	630000	610000	-7734868676949578016	HSJOIN	7	13176
db2	252	7	560000	630000	620000	-7734868676949578016	HSJOIN	7	13400
db2	252	7	560000	630000	630000	-7734868676949578016	HSJOIN	7	13611
db2	252	7	560000	630000	560000	-7734868676949578016	TBSCAN	8	6006
db2	252	7	560000	630000	570000	-7734868676949578016	TBSCAN	8	6111
db2	252	7	560000	630000	580000	-7734868676949578016	TBSCAN	8	6215
db2	252	7	560000	630000	590000	-7734868676949578016	TBSCAN	8	6327
db2	252	7	560000	630000	600000	-7734868676949578016	TBSCAN	8	6431
db2	252	7	560000	630000	610000	-7734868676949578016	TBSCAN	8	6536
db2	252	7	560000	630000	620000	-7734868676949578016	TBSCAN	8	6647
db2	252	7	560000	630000	630000	-7734868676949578016	TBSCAN	8	6752
db2	252	7	560000	630000	560000	-7734868676949578016	TBSCAN	9	6006
db2	252	7	560000	630000	570000	-7734868676949578016	TBSCAN	9	6111
db2	252	7	560000	630000	580000	-7734868676949578016	TBSCAN	9	6215
db2	252	7	560000	630000	590000	-7734868676949578016	TBSCAN	9	6327
db2	252	7	560000	630000	600000	-7734868676949578016	TBSCAN	9	6431
db2	252	7	560000	630000	610000	-7734868676949578016	TBSCAN	9	6536
db2	252	7	560000	630000	620000	-7734868676949578016	TBSCAN	9	6647
db2	252	7	560000	630000	630000	-7734868676949578016	TBSCAN	9	6752
db2	252	7	650000	720000	650000	-7734868676949578016	RETURN	0	36128
db2	252	7	650000	720000	660000	-7734868676949578016	RETURN	0	36341
db2	252	7	650000	720000	670000	-7734868676949578016	RETURN	0	36564
db2	252	7	650000	720000	680000	-7734868676949578016	RETURN	0	36778
db2	252	7	650000	720000	690000	-7734868676949578016	RETURN	0	36989
db2	252	7	650000	720000	700000	-7734868676949578016	RETURN	0	37217
db2	252	7	650000	720000	710000	-7734868676949578016	RETURN	0	37430
db2	252	7	650000	720000	720000	-7734868676949578016	RETURN	0	37655
db2	252	7	650000	720000	650000	-7734868676949578016	GRPBY	1	36128
db2	252	7	650000	720000	660000	-7734868676949578016	GRPBY	1	36341
db2	252	7	650000	720000	670000	-7734868676949578016	GRPBY	1	36564
db2	252	7	650000	720000	680000	-7734868676949578016	GRPBY	1	36778
db2	252	7	650000	720000	690000	-7734868676949578016	GRPBY	1	36989
db2	252	7	650000	720000	700000	-7734868676949578016	GRPBY	1	37217
db2	252	7	650000	720000	710000	-7734868676949578016	GRPBY	1	37430
db2	252	7	650000	720000	720000	-7734868676949578016	GRPBY	1	37655
db2	252	7	650000	720000	650000	-7734868676949578016	HSJOIN	2	36012
db2	252	7	650000	720000	660000	-7734868676949578016	HSJOIN	2	36224
db2	252	7	650000	720000	670000	-7734868676949578016	HSJOIN	2	36449
db2	252	7	650000	720000	680000	-7734868676949578016	HSJOIN	2	36661
db2	252	7	650000	720000	690000	-7734868676949578016	HSJOIN	2	36873
db2	252	7	650000	720000	700000	-7734868676949578016	HSJOIN	2	37099
db2	252	7	650000	720000	710000	-7734868676949578016	HSJOIN	2	37311
db2	252	7	650000	720000	720000	-7734868676949578016	HSJOIN	2	37536
db2	252	7	650000	720000	650000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	660000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	670000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	680000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	690000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	700000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	710000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	720000	-7734868676949578016	HSJOIN	3	21819
db2	252	7	650000	720000	650000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	660000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	670000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	680000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	690000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	700000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	710000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	720000	-7734868676949578016	TBSCAN	4	10717
db2	252	7	650000	720000	650000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	660000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	670000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	680000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	690000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	700000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	710000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	720000	-7734868676949578016	GRPBY	5	11016
db2	252	7	650000	720000	650000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	660000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	670000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	680000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	690000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	700000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	710000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	720000	-7734868676949578016	TBSCAN	6	10717
db2	252	7	650000	720000	650000	-7734868676949578016	HSJOIN	7	14046
db2	252	7	650000	720000	660000	-7734868676949578016	HSJOIN	7	14257
db2	252	7	650000	720000	670000	-7734868676949578016	HSJOIN	7	14482
db2	252	7	650000	720000	680000	-7734868676949578016	HSJOIN	7	14693
db2	252	7	650000	720000	690000	-7734868676949578016	HSJOIN	7	14903
db2	252	7	650000	720000	700000	-7734868676949578016	HSJOIN	7	15128
db2	252	7	650000	720000	710000	-7734868676949578016	HSJOIN	7	15339
db2	252	7	650000	720000	720000	-7734868676949578016	HSJOIN	7	15563
db2	252	7	650000	720000	650000	-7734868676949578016	TBSCAN	8	6968
db2	252	7	650000	720000	660000	-7734868676949578016	TBSCAN	8	7072
db2	252	7	650000	720000	670000	-7734868676949578016	TBSCAN	8	7184
db2	252	7	650000	720000	680000	-7734868676949578016	TBSCAN	8	7288
db2	252	7	650000	720000	690000	-7734868676949578016	TBSCAN	8	7393
db2	252	7	650000	720000	700000	-7734868676949578016	TBSCAN	8	7504
db2	252	7	650000	720000	710000	-7734868676949578016	TBSCAN	8	7609
db2	252	7	650000	720000	720000	-7734868676949578016	TBSCAN	8	7720
db2	252	7	650000	720000	650000	-7734868676949578016	TBSCAN	9	6968
db2	252	7	650000	720000	660000	-7734868676949578016	TBSCAN	9	7072
db2	252	7	650000	720000	670000	-7734868676949578016	TBSCAN	9	7184
db2	252	7	650000	720000	680000	-7734868676949578016	TBSCAN	9	7288
db2	252	7	650000	720000	690000	-7734868676949578016	TBSCAN	9	7393
db2	252	7	650000	720000	700000	-7734868676949578016	TBSCAN	9	7504
db2	252	7	650000	720000	710000	-7734868676949578016	TBSCAN	9	7609
db2	252	7	650000	720000	720000	-7734868676949578016	TBSCAN	9	7720
db2	252	7	1030000	1140000	1030000	6508104249353465056	RETURN	0	6053224
db2	252	7	1030000	1140000	1040000	6508104249353465056	RETURN	0	6111791
db2	252	7	1030000	1140000	1050000	6508104249353465056	RETURN	0	6096979
db2	252	7	1030000	1140000	1060000	6508104249353465056	RETURN	0	5942725
db2	252	7	1030000	1140000	1070000	6508104249353465056	RETURN	0	5930429
db2	252	7	1030000	1140000	1080000	6508104249353465056	RETURN	0	5985646
db2	252	7	1030000	1140000	1090000	6508104249353465056	RETURN	0	6040862
db2	252	7	1030000	1140000	1100000	6508104249353465056	RETURN	0	5960567
db2	252	7	1030000	1140000	1110000	6508104249353465056	RETURN	0	5948403
db2	252	7	1030000	1140000	1120000	6508104249353465056	RETURN	0	6001805
db2	252	7	1030000	1140000	1130000	6508104249353465056	RETURN	0	5989296
db2	252	7	1030000	1140000	1140000	6508104249353465056	RETURN	0	5977038
db2	252	7	1030000	1140000	1030000	6508104249353465056	GRPBY	1	6053224
db2	252	7	1030000	1140000	1040000	6508104249353465056	GRPBY	1	6111791
db2	252	7	1030000	1140000	1050000	6508104249353465056	GRPBY	1	6096979
db2	252	7	1030000	1140000	1060000	6508104249353465056	GRPBY	1	5942725
db2	252	7	1030000	1140000	1070000	6508104249353465056	GRPBY	1	5930429
db2	252	7	1030000	1140000	1080000	6508104249353465056	GRPBY	1	5985646
db2	252	7	1030000	1140000	1090000	6508104249353465056	GRPBY	1	6040862
db2	252	7	1030000	1140000	1100000	6508104249353465056	GRPBY	1	5960567
db2	252	7	1030000	1140000	1110000	6508104249353465056	GRPBY	1	5948403
db2	252	7	1030000	1140000	1120000	6508104249353465056	GRPBY	1	6001805
db2	252	7	1030000	1140000	1130000	6508104249353465056	GRPBY	1	5989296
db2	252	7	1030000	1140000	1140000	6508104249353465056	GRPBY	1	5977038
db2	252	7	1030000	1140000	1030000	6508104249353465056	HSJOIN	2	951808
db2	252	7	1030000	1140000	1040000	6508104249353465056	HSJOIN	2	960847
db2	252	7	1030000	1140000	1050000	6508104249353465056	HSJOIN	2	958984
db2	252	7	1030000	1140000	1060000	6508104249353465056	HSJOIN	2	936428
db2	252	7	1030000	1140000	1070000	6508104249353465056	HSJOIN	2	934951
db2	252	7	1030000	1140000	1080000	6508104249353465056	HSJOIN	2	943481
db2	252	7	1030000	1140000	1090000	6508104249353465056	HSJOIN	2	952011
db2	252	7	1030000	1140000	1100000	6508104249353465056	HSJOIN	2	940442
db2	252	7	1030000	1140000	1110000	6508104249353465056	HSJOIN	2	938972
db2	252	7	1030000	1140000	1120000	6508104249353465056	HSJOIN	2	947244
db2	252	7	1030000	1140000	1130000	6508104249353465056	HSJOIN	2	945724
db2	252	7	1030000	1140000	1140000	6508104249353465056	HSJOIN	2	944241
db2	252	7	1030000	1140000	1030000	6508104249353465056	HSJOIN	3	21934
db2	252	7	1030000	1140000	1040000	6508104249353465056	HSJOIN	3	22047
db2	252	7	1030000	1140000	1050000	6508104249353465056	HSJOIN	3	22152
db2	252	7	1030000	1140000	1060000	6508104249353465056	HSJOIN	3	22257
db2	252	7	1030000	1140000	1070000	6508104249353465056	HSJOIN	3	22369
db2	252	7	1030000	1140000	1080000	6508104249353465056	HSJOIN	3	22475
db2	252	7	1030000	1140000	1090000	6508104249353465056	HSJOIN	3	22580
db2	252	7	1030000	1140000	1100000	6508104249353465056	HSJOIN	3	22692
db2	252	7	1030000	1140000	1110000	6508104249353465056	HSJOIN	3	22798
db2	252	7	1030000	1140000	1120000	6508104249353465056	HSJOIN	3	22910
db2	252	7	1030000	1140000	1130000	6508104249353465056	HSJOIN	3	23015
db2	252	7	1030000	1140000	1140000	6508104249353465056	HSJOIN	3	23121
db2	252	7	1030000	1140000	1030000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1040000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1050000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1060000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1070000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1080000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1090000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1100000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1110000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1120000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1130000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1140000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1030000	1140000	1030000	6508104249353465056	TBSCAN	5	11037
db2	252	7	1030000	1140000	1040000	6508104249353465056	TBSCAN	5	11148
db2	252	7	1030000	1140000	1050000	6508104249353465056	TBSCAN	5	11253
db2	252	7	1030000	1140000	1060000	6508104249353465056	TBSCAN	5	11357
db2	252	7	1030000	1140000	1070000	6508104249353465056	TBSCAN	5	11469
db2	252	7	1030000	1140000	1080000	6508104249353465056	TBSCAN	5	11573
db2	252	7	1030000	1140000	1090000	6508104249353465056	TBSCAN	5	11678
db2	252	7	1030000	1140000	1100000	6508104249353465056	TBSCAN	5	11789
db2	252	7	1030000	1140000	1110000	6508104249353465056	TBSCAN	5	11894
db2	252	7	1030000	1140000	1120000	6508104249353465056	TBSCAN	5	12005
db2	252	7	1030000	1140000	1130000	6508104249353465056	TBSCAN	5	12110
db2	252	7	1030000	1140000	1140000	6508104249353465056	TBSCAN	5	12215
db2	252	7	1030000	1140000	1030000	6508104249353465056	HSJOIN	6	21927
db2	252	7	1030000	1140000	1040000	6508104249353465056	HSJOIN	6	22039
db2	252	7	1030000	1140000	1050000	6508104249353465056	HSJOIN	6	22144
db2	252	7	1030000	1140000	1060000	6508104249353465056	HSJOIN	6	22250
db2	252	7	1030000	1140000	1070000	6508104249353465056	HSJOIN	6	22362
db2	252	7	1030000	1140000	1080000	6508104249353465056	HSJOIN	6	22467
db2	252	7	1030000	1140000	1090000	6508104249353465056	HSJOIN	6	22572
db2	252	7	1030000	1140000	1100000	6508104249353465056	HSJOIN	6	22684
db2	252	7	1030000	1140000	1110000	6508104249353465056	HSJOIN	6	22790
db2	252	7	1030000	1140000	1120000	6508104249353465056	HSJOIN	6	22902
db2	252	7	1030000	1140000	1130000	6508104249353465056	HSJOIN	6	23007
db2	252	7	1030000	1140000	1140000	6508104249353465056	HSJOIN	6	23113
db2	252	7	1030000	1140000	1030000	6508104249353465056	TBSCAN	7	11037
db2	252	7	1030000	1140000	1040000	6508104249353465056	TBSCAN	7	11148
db2	252	7	1030000	1140000	1050000	6508104249353465056	TBSCAN	7	11253
db2	252	7	1030000	1140000	1060000	6508104249353465056	TBSCAN	7	11357
db2	252	7	1030000	1140000	1070000	6508104249353465056	TBSCAN	7	11469
db2	252	7	1030000	1140000	1080000	6508104249353465056	TBSCAN	7	11573
db2	252	7	1030000	1140000	1090000	6508104249353465056	TBSCAN	7	11678
db2	252	7	1030000	1140000	1100000	6508104249353465056	TBSCAN	7	11789
db2	252	7	1030000	1140000	1110000	6508104249353465056	TBSCAN	7	11894
db2	252	7	1030000	1140000	1120000	6508104249353465056	TBSCAN	7	12005
db2	252	7	1030000	1140000	1130000	6508104249353465056	TBSCAN	7	12110
db2	252	7	1030000	1140000	1140000	6508104249353465056	TBSCAN	7	12215
db2	252	7	1030000	1140000	1030000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1040000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1050000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1060000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1070000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1080000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1090000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1100000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1110000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1120000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1130000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1030000	1140000	1140000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1220000	6508104249353465056	RETURN	0	6006430
db2	252	7	1220000	1300000	1230000	6508104249353465056	RETURN	0	6055493
db2	252	7	1220000	1300000	1240000	6508104249353465056	RETURN	0	6104543
db2	252	7	1220000	1300000	1250000	6508104249353465056	RETURN	0	6091841
db2	252	7	1220000	1300000	1260000	6508104249353465056	RETURN	0	6079389
db2	252	7	1220000	1300000	1270000	6508104249353465056	RETURN	0	6067143
db2	252	7	1220000	1300000	1280000	6508104249353465056	RETURN	0	6055133
db2	252	7	1220000	1300000	1290000	6508104249353465056	RETURN	0	6043326
db2	252	7	1220000	1300000	1300000	6508104249353465056	RETURN	0	6090000
db2	252	7	1220000	1300000	1220000	6508104249353465056	GRPBY	1	6006430
db2	252	7	1220000	1300000	1230000	6508104249353465056	GRPBY	1	6055493
db2	252	7	1220000	1300000	1240000	6508104249353465056	GRPBY	1	6104543
db2	252	7	1220000	1300000	1250000	6508104249353465056	GRPBY	1	6091841
db2	252	7	1220000	1300000	1260000	6508104249353465056	GRPBY	1	6079389
db2	252	7	1220000	1300000	1270000	6508104249353465056	GRPBY	1	6067143
db2	252	7	1220000	1300000	1280000	6508104249353465056	GRPBY	1	6055133
db2	252	7	1220000	1300000	1290000	6508104249353465056	GRPBY	1	6043326
db2	252	7	1220000	1300000	1300000	6508104249353465056	GRPBY	1	6090000
db2	252	7	1220000	1300000	1220000	6508104249353465056	HSJOIN	2	951324
db2	252	7	1220000	1300000	1230000	6508104249353465056	HSJOIN	2	958952
db2	252	7	1220000	1300000	1240000	6508104249353465056	HSJOIN	2	966567
db2	252	7	1220000	1300000	1250000	6508104249353465056	HSJOIN	2	965018
db2	252	7	1220000	1300000	1260000	6508104249353465056	HSJOIN	2	963518
db2	252	7	1220000	1300000	1270000	6508104249353465056	HSJOIN	2	962037
db2	252	7	1220000	1300000	1280000	6508104249353465056	HSJOIN	2	960602
db2	252	7	1220000	1300000	1290000	6508104249353465056	HSJOIN	2	959186
db2	252	7	1220000	1300000	1300000	6508104249353465056	HSJOIN	2	966448
db2	252	7	1220000	1300000	1220000	6508104249353465056	HSJOIN	3	23985
db2	252	7	1220000	1300000	1230000	6508104249353465056	HSJOIN	3	24097
db2	252	7	1220000	1300000	1240000	6508104249353465056	HSJOIN	3	24203
db2	252	7	1220000	1300000	1250000	6508104249353465056	HSJOIN	3	24308
db2	252	7	1220000	1300000	1260000	6508104249353465056	HSJOIN	3	24420
db2	252	7	1220000	1300000	1270000	6508104249353465056	HSJOIN	3	24525
db2	252	7	1220000	1300000	1280000	6508104249353465056	HSJOIN	3	24638
db2	252	7	1220000	1300000	1290000	6508104249353465056	HSJOIN	3	24743
db2	252	7	1220000	1300000	1300000	6508104249353465056	HSJOIN	3	24849
db2	252	7	1220000	1300000	1220000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1230000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1240000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1250000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1260000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1270000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1280000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1290000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1300000	6508104249353465056	TBSCAN	4	10717
db2	252	7	1220000	1300000	1220000	6508104249353465056	TBSCAN	5	13072
db2	252	7	1220000	1300000	1230000	6508104249353465056	TBSCAN	5	13183
db2	252	7	1220000	1300000	1240000	6508104249353465056	TBSCAN	5	13288
db2	252	7	1220000	1300000	1250000	6508104249353465056	TBSCAN	5	13392
db2	252	7	1220000	1300000	1260000	6508104249353465056	TBSCAN	5	13503
db2	252	7	1220000	1300000	1270000	6508104249353465056	TBSCAN	5	13608
db2	252	7	1220000	1300000	1280000	6508104249353465056	TBSCAN	5	13719
db2	252	7	1220000	1300000	1290000	6508104249353465056	TBSCAN	5	13824
db2	252	7	1220000	1300000	1300000	6508104249353465056	TBSCAN	5	13929
db2	252	7	1220000	1300000	1220000	6508104249353465056	HSJOIN	6	23975
db2	252	7	1220000	1300000	1230000	6508104249353465056	HSJOIN	6	24087
db2	252	7	1220000	1300000	1240000	6508104249353465056	HSJOIN	6	24193
db2	252	7	1220000	1300000	1250000	6508104249353465056	HSJOIN	6	24298
db2	252	7	1220000	1300000	1260000	6508104249353465056	HSJOIN	6	24410
db2	252	7	1220000	1300000	1270000	6508104249353465056	HSJOIN	6	24516
db2	252	7	1220000	1300000	1280000	6508104249353465056	HSJOIN	6	24628
db2	252	7	1220000	1300000	1290000	6508104249353465056	HSJOIN	6	24733
db2	252	7	1220000	1300000	1300000	6508104249353465056	HSJOIN	6	24838
db2	252	7	1220000	1300000	1220000	6508104249353465056	TBSCAN	7	13072
db2	252	7	1220000	1300000	1230000	6508104249353465056	TBSCAN	7	13183
db2	252	7	1220000	1300000	1240000	6508104249353465056	TBSCAN	7	13288
db2	252	7	1220000	1300000	1250000	6508104249353465056	TBSCAN	7	13392
db2	252	7	1220000	1300000	1260000	6508104249353465056	TBSCAN	7	13503
db2	252	7	1220000	1300000	1270000	6508104249353465056	TBSCAN	7	13608
db2	252	7	1220000	1300000	1280000	6508104249353465056	TBSCAN	7	13719
db2	252	7	1220000	1300000	1290000	6508104249353465056	TBSCAN	7	13824
db2	252	7	1220000	1300000	1300000	6508104249353465056	TBSCAN	7	13929
db2	252	7	1220000	1300000	1220000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1230000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1240000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1250000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1260000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1270000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1280000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1290000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1220000	1300000	1300000	6508104249353465056	TBSCAN	8	10717
db2	252	7	1440000	1510000	1440000	6508104249353465056	RETURN	0	6203292
db2	252	7	1440000	1510000	1450000	6508104249353465056	RETURN	0	6246215
db2	252	7	1440000	1510000	1460000	6508104249353465056	RETURN	0	6289137
db2	252	7	1440000	1510000	1470000	6508104249353465056	RETURN	0	6332074
db2	252	7	1440000	1510000	1480000	6508104249353465056	RETURN	0	6318668
db2	252	7	1440000	1510000	1490000	6508104249353465056	RETURN	0	6361210
db2	252	7	1440000	1510000	1500000	6508104249353465056	RETURN	0	6292510
db2	252	7	1440000	1510000	1510000	6508104249353465056	RETURN	0	6334311
db2	252	7	1440000	1510000	1440000	6508104249353465056	GRPBY	1	6203292
db2	252	7	1440000	1510000	1450000	6508104249353465056	GRPBY	1	6246215
db2	252	7	1440000	1510000	1460000	6508104249353465056	GRPBY	1	6289137
db2	252	7	1440000	1510000	1470000	6508104249353465056	GRPBY	1	6332074
db2	252	7	1440000	1510000	1480000	6508104249353465056	GRPBY	1	6318668
db2	252	7	1440000	1510000	1490000	6508104249353465056	GRPBY	1	6361210
db2	252	7	1440000	1510000	1500000	6508104249353465056	GRPBY	1	6292510
db2	252	7	1440000	1510000	1510000	6508104249353465056	GRPBY	1	6334311
db2	252	7	1440000	1510000	1440000	6508104249353465056	HSJOIN	2	988036
db2	252	7	1440000	1510000	1450000	6508104249353465056	HSJOIN	2	994742
db2	252	7	1440000	1510000	1460000	6508104249353465056	HSJOIN	2	1001447
db2	252	7	1440000	1510000	1470000	6508104249353465056	HSJOIN	2	1008166
db2	252	7	1440000	1510000	1480000	6508104249353465056	HSJOIN	2	1006513
db2	252	7	1440000	1510000	1490000	6508104249353465056	HSJOIN	2	1013162
db2	252	7	1440000	1510000	1500000	6508104249353465056	HSJOIN	2	1003316
db2	252	7	1440000	1510000	1510000	6508104249353465056	HSJOIN	2	1009855
db2	252	7	1440000	1510000	1440000	6508104249353465056	HSJOIN	3	26365
db2	252	7	1440000	1510000	1450000	6508104249353465056	HSJOIN	3	26471
db2	252	7	1440000	1510000	1460000	6508104249353465056	HSJOIN	3	26577
db2	252	7	1440000	1510000	1470000	6508104249353465056	HSJOIN	3	26689
db2	252	7	1440000	1510000	1480000	6508104249353465056	HSJOIN	3	26794
db2	252	7	1440000	1510000	1490000	6508104249353465056	HSJOIN	3	26900
