RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
18780	1	1026286	1026176	1026484	110	308	6	94
18780	2	1026300	1026182	1026497	118	315	8	94
18780	3	1026286	1026170	1026484	116	314	7	94
18780	4	1026280	1026164	1026479	116	315	8	94
18780	5	1026299	1026183	1026499	116	316	6	94
18780	6	1026283	1026171	1026483	112	312	7	94
18780	7	1026300	1026180	1026498	120	318	7	94
18780	8	1026300	1026179	1026499	121	320	7	94
18780	9	1026285	1026171	1026483	114	312	6	94
18780	10	1026283	1026171	1026481	112	310	6	94
18780	11	1026282	1026165	1026482	117	317	8	94
18780	12	1026293	1026176	1026493	117	317	8	94
18780	13	1026289	1026171	1026489	118	318	7	94
18780	14	1026297	1026174	1026497	123	323	10	94
18780	15	1026303	1026180	1026499	123	319	8	94
18780	16	1026286	1026169	1026483	117	314	6	94
18780	17	1026284	1026168	1026483	116	315	9	94
18780	18	1026281	1026165	1026480	116	315	7	94
18780	19	1026296	1026178	1026496	118	318	8	94
18780	20	1026288	1026178	1026487	110	309	7	94
18780	21	1026290	1026172	1026489	118	317	8	94
18780	22	1026285	1026165	1026486	120	321	8	94
18780	23	1026290	1026171	1026491	119	320	9	94
18780	24	1026285	1026168	1026485	117	317	7	94
18780	25	1026280	1026166	1026478	114	312	6	94
18780	26	1026286	1026167	1026486	119	319	7	94
18780	27	1026319	1026183	1026519	136	336	11	105
18780	28	1026282	1026162	1026479	120	317	6	94
18780	29	1026287	1026172	1026487	115	315	6	94
18780	30	1026279	1026163	1026477	116	314	6	94
18780	31	1026285	1026170	1026486	115	316	7	94
18780	32	1026288	1026177	1026487	111	310	6	94
18780	33	1026290	1026171	1026490	119	319	8	94
18780	34	1026288	1026171	1026485	117	314	6	94
18780	35	1026285	1026171	1026487	114	316	7	94
18780	36	1026299	1026175	1026497	124	322	8	94
18780	37	1026292	1026175	1026491	117	316	7	94
18780	38	1026338	1026178	1026538	160	360	13	112
18780	39	1026292	1026177	1026490	115	313	7	94
18780	40	1026285	1026169	1026482	116	313	6	94
18780	41	1026288	1026172	1026488	116	316	7	94
18780	42	1026303	1026186	1026504	117	318	6	94
18780	43	1026299	1026181	1026498	118	317	6	94
18780	44	1026286	1026172	1026486	114	314	6	94
18780	45	1026302	1026182	1026500	120	318	8	94
18780	46	1026289	1026168	1026488	121	320	7	94
18780	47	1026283	1026171	1026480	112	309	6	94
18780	48	1026284	1026165	1026483	119	318	7	94
18780	49	1026280	1026161	1026479	119	318	6	94
18780	50	1026280	1026163	1026480	117	317	8	94
18780	51	1026281	1026165	1026480	116	315	6	94
18780	52	1026282	1026165	1026480	117	315	7	94
18780	53	1026279	1026165	1026478	114	313	7	94
18780	54	1026291	1026176	1026489	115	313	6	94
18780	55	1026286	1026170	1026485	116	315	6	94
18780	56	1026287	1026174	1026487	113	313	7	94
18780	57	1026290	1026170	1026487	120	317	7	94
18780	58	1026303	1026186	1026501	117	315	7	94
