RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
22640	1	15979	15815	16201	164	386	4	104
22640	2	16136	15823	16358	313	535	5	104
22640	3	16126	15819	16349	307	530	4	104
22640	4	15969	15819	16190	150	371	3	104
22640	5	16129	15820	16355	309	535	6	105
22640	6	16135	15820	16357	315	537	5	104
22640	7	15972	15818	16193	154	375	3	104
22640	8	16127	15820	16349	307	529	4	104
22640	9	16123	15819	16346	304	527	4	104
22640	10	15977	15821	16199	156	378	4	104
22640	11	16124	15819	16346	305	527	4	104
22640	12	16128	15820	16350	308	530	4	104
22640	13	15970	15817	16191	153	374	3	104
22640	14	16132	15819	16353	313	534	5	104
22640	15	16142	15817	16373	325	556	5	104
22640	16	15974	15818	16196	156	378	3	104
22640	17	16135	15818	16354	317	536	4	104
22640	18	16128	15822	16350	306	528	5	104
22640	19	15977	15819	16199	158	380	4	104
22640	20	16134	15820	16358	314	538	5	104
22640	21	16135	15819	16357	316	538	4	104
22640	22	15970	15816	16191	154	375	3	104
22640	23	16157	15821	16378	336	557	6	104
22640	24	16123	15817	16343	306	526	4	104
22640	25	15971	15818	16193	153	375	3	104
22640	26	16125	15819	16344	306	525	4	104
22640	27	16124	15820	16346	304	526	4	104
22640	28	15975	15819	16197	156	378	4	104
22640	29	16125	15819	16346	306	527	4	104
22640	30	16129	15819	16351	310	532	4	104
22640	31	15969	15818	16189	151	371	3	104
22640	32	16139	15823	16360	316	537	5	104
22640	33	15997	15822	16221	175	399	5	104
22640	34	15988	15823	16209	165	386	4	104
22640	35	16152	15826	16374	326	548	5	104
22640	36	15997	15823	16217	174	394	4	104
22640	37	16142	15822	16358	320	536	5	104
22640	38	16152	15824	16375	328	551	5	104
22640	39	15981	15818	16203	163	385	5	104
22640	40	16171	15822	16396	349	574	5	104
