RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
22380	1	687	687	888	0	201	2	95
22380	2	689	688	889	1	201	3	95
22380	3	687	687	888	0	201	2	95
22380	4	687	687	889	0	202	2	95
22380	5	684	684	886	0	202	2	95
22380	6	687	687	889	0	202	2	95
22380	7	687	687	889	0	202	2	95
22380	8	686	687	889	-1	202	2	95
22380	9	687	687	889	0	202	2	95
22380	10	687	687	889	0	202	2	95
22380	11	689	688	889	1	201	3	95
22380	12	687	687	889	0	202	2	95
22380	13	687	686	888	1	202	2	95
22380	14	687	687	889	0	202	2	95
22380	15	687	687	888	0	201	2	95
22380	16	686	686	886	0	200	2	95
22380	17	685	686	886	-1	200	2	95
22380	18	687	687	889	0	202	2	95
22380	19	687	687	889	0	202	2	95
22380	20	689	688	889	1	201	3	95
22380	21	687	687	887	0	200	2	95
22380	22	687	687	887	0	200	2	95
22380	23	687	687	889	0	202	2	95
22380	24	686	687	889	-1	202	2	95
22380	25	687	687	889	0	202	2	95
22380	26	687	687	889	0	202	2	95
22380	27	686	687	889	-1	202	2	95
22380	28	685	686	886	-1	200	2	95
22380	29	689	688	891	1	203	3	95
22380	30	687	687	889	0	202	2	95
22380	31	687	687	887	0	200	2	95
22380	32	687	687	889	0	202	2	95
22380	33	687	686	890	1	204	2	95
22380	34	687	687	887	0	200	2	95
22380	35	687	687	889	0	202	2	95
22380	36	687	686	888	1	202	2	95
22380	37	687	687	888	0	201	2	95
22380	38	689	688	891	1	203	3	95
22380	39	687	687	888	0	201	2	95
22380	40	685	684	886	1	202	2	95
