RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
23381	1	433191	433143	433389	48	246	6	93
23381	2	433196	433150	433395	46	245	7	93
23381	3	433196	433142	433392	54	250	7	93
23381	4	433197	433149	433399	48	250	8	93
23381	5	433191	433141	433390	50	249	8	93
23381	6	433197	433146	433395	51	249	7	93
23381	7	433184	433136	433385	48	249	8	93
23381	8	433189	433139	433386	50	247	8	93
23381	9	433193	433143	433393	50	250	7	93
23381	10	433184	433132	433384	52	252	7	93
23381	11	433193	433145	433394	48	249	7	93
23381	12	433184	433137	433383	47	246	6	93
23381	13	433189	433140	433390	49	250	7	93
23381	14	433181	433132	433380	49	248	8	93
23381	15	433203	433155	433404	48	249	7	93
23381	16	433191	433146	433390	45	244	6	93
23381	17	433196	433147	433395	49	248	7	93
23381	18	433201	433152	433402	49	250	8	93
23381	19	433195	433146	433393	49	247	7	93
23381	20	433192	433145	433390	47	245	7	93
23381	21	433192	433143	433390	49	247	7	93
23381	22	433197	433150	433395	47	245	6	93
23381	23	433185	433138	433385	47	247	7	93
23381	24	433201	433154	433401	47	247	7	93
23381	25	433191	433143	433391	48	248	7	93
23381	26	433206	433156	433405	50	249	8	93
23381	27	433191	433143	433393	48	250	7	93
23381	28	433211	433164	433410	47	246	6	93
23381	29	433196	433150	433398	46	248	6	94
23381	30	433194	433145	433395	49	250	7	93
23381	31	433207	433159	433405	48	246	6	93
23381	32	433197	433144	433398	53	254	9	93
23381	33	433200	433151	433401	49	250	8	93
23381	34	433211	433162	433411	49	249	6	93
23381	35	433200	433153	433397	47	244	6	93
23381	36	433199	433150	433399	49	249	6	93
23381	37	433193	433145	433390	48	245	6	93
23381	38	433199	433152	433399	47	247	7	93
23381	39	433194	433147	433395	47	248	7	93
23381	40	433192	433144	433393	48	249	8	93
23381	41	433190	433141	433391	49	250	8	93
23381	42	433199	433150	433399	49	249	7	93
23381	43	433204	433157	433403	47	246	6	93
23381	44	433197	433149	433395	48	246	7	93
23381	45	433189	433139	433390	50	251	8	93
23381	46	433202	433154	433400	48	246	7	93
23381	47	433194	433145	433393	49	248	8	93
23381	48	433198	433147	433398	51	251	7	93
23381	49	433187	433139	433386	48	247	6	93
23381	50	433201	433152	433403	49	251	6	93
23381	51	433195	433146	433394	49	248	6	93
23381	52	433187	433139	433385	48	246	7	93
23381	53	433196	433147	433395	49	248	7	93
23381	54	433196	433147	433395	49	248	7	93
23381	55	433204	433155	433403	49	248	6	93
23381	56	433196	433149	433395	47	246	7	93
23381	57	433186	433140	433385	46	245	6	93
23381	58	433186	433135	433384	51	249	6	93
23381	59	433200	433151	433398	49	247	6	93
23381	60	433187	433140	433386	47	246	7	93
23381	61	433190	433143	433388	47	245	7	93
23381	62	433201	433149	433402	52	253	8	93
23381	63	433197	433148	433397	49	249	7	93
23381	64	433184	433137	433383	47	246	6	93
23381	65	433192	433145	433391	47	246	6	93
23381	66	433189	433142	433388	47	246	6	93
23381	67	433201	433152	433404	49	252	7	93
23381	68	433193	433143	433391	50	248	7	93
23381	69	433187	433138	433386	49	248	7	93
23381	70	433196	433147	433394	49	247	6	93
23381	71	433186	433140	433386	46	246	6	93
23381	72	433188	433142	433389	46	247	7	93
23381	73	433202	433150	433403	52	253	8	93
23381	74	433179	433132	433378	47	246	7	93
23381	75	433186	433139	433386	47	247	8	93
23381	76	433188	433137	433388	51	251	7	93
23381	77	433188	433142	433386	46	244	6	93
23381	78	433187	433139	433386	48	247	7	93
23381	79	433196	433146	433395	50	249	8	93
23381	80	433188	433141	433390	47	249	7	93
23381	81	433192	433141	433389	51	248	6	93
23381	82	433193	433143	433391	50	248	6	93
23381	83	433184	433135	433384	49	249	6	93
23381	84	433187	433138	433388	49	250	6	93
23381	85	433194	433147	433394	47	247	6	93
23381	86	433193	433143	433391	50	248	6	93
23381	87	433193	433144	433393	49	249	6	93
23381	88	433194	433144	433394	50	250	7	93
23381	89	433187	433139	433387	48	248	6	93
23381	90	433202	433156	433402	46	246	6	93
23381	91	433201	433153	433401	48	248	6	93
23381	92	433191	433145	433391	46	246	6	93
23381	93	433199	433148	433399	51	251	7	93
23381	94	433188	433138	433388	50	250	7	93
23381	95	433192	433142	433389	50	247	8	93
23381	96	433188	433141	433389	47	248	7	93
23381	97	433197	433147	433396	50	249	6	93
23381	98	433199	433150	433399	49	249	7	93
23381	99	433198	433152	433396	46	244	6	93
23381	100	433191	433142	433390	49	248	6	93
23381	101	433200	433150	433400	50	250	6	93
23381	102	433205	433159	433405	46	246	6	93
23381	103	433185	433135	433384	50	249	6	93
23381	104	433201	433152	433402	49	250	7	93
23381	105	433195	433145	433393	50	248	8	93
23381	106	433202	433153	433402	49	249	6	93
23381	107	433196	433148	433395	48	247	6	93
23381	108	433194	433149	433394	45	245	6	93
23381	109	433201	433154	433402	47	248	6	93
23381	110	433203	433154	433403	49	249	7	93
23381	111	433187	433137	433386	50	249	6	93
23381	112	433204	433155	433403	49	248	7	93
23381	113	433197	433150	433398	47	248	7	93
23381	114	433212	433160	433410	52	250	6	93
23381	115	433194	433146	433393	48	247	7	93
23381	116	433193	433146	433393	47	247	6	93
23381	117	433198	433149	433396	49	247	7	93
23381	118	433197	433150	433397	47	247	7	93
23381	119	433217	433158	433415	59	257	8	95
23381	120	433199	433147	433399	52	252	6	93
23381	121	433205	433158	433403	47	245	6	93
23381	122	433191	433143	433391	48	248	7	93
23381	123	433204	433154	433402	50	248	7	93
23381	124	433188	433142	433388	46	246	6	93
23381	125	433199	433149	433399	50	250	6	93
23381	126	433204	433155	433404	49	249	6	93
23381	127	433196	433149	433395	47	246	6	93
23381	128	433191	433142	433392	49	250	6	93
23381	129	433204	433158	433405	46	247	8	93
23381	130	433192	433146	433392	46	246	7	93
23381	131	433204	433155	433403	49	248	6	93
23381	132	433183	433134	433382	49	248	6	93
23381	133	433194	433146	433392	48	246	7	93
23381	134	433199	433151	433402	48	251	6	93
23381	135	433192	433146	433393	46	247	7	93
23381	136	433191	433139	433390	52	251	6	93
23381	137	433190	433144	433388	46	244	6	93
23381	138	433200	433151	433398	49	247	6	93
23381	139	433193	433144	433394	49	250	6	93
23381	140	433199	433150	433399	49	249	6	93
23381	141	433181	433133	433382	48	249	7	93
23381	142	433205	433155	433403	50	248	6	93
23381	143	433176	433126	433376	50	250	8	93
23381	144	433192	433144	433392	48	248	7	93
23381	145	433203	433137	433402	66	265	10	97
23381	146	433190	433142	433389	48	247	6	93
23381	147	433187	433140	433386	47	246	7	93
23381	148	433189	433139	433388	50	249	7	93
23381	149	433181	433135	433381	46	246	6	93
23381	150	433187	433136	433387	51	251	6	93
23381	151	433186	433140	433385	46	245	7	93
23381	152	433185	433141	433384	44	243	6	93
23381	153	433200	433150	433398	50	248	7	93
23381	154	433193	433143	433393	50	250	9	93
23381	155	433194	433142	433395	52	253	9	93
23381	156	433195	433146	433394	49	248	6	93
23381	157	433194	433147	433395	47	248	6	93
23381	158	433195	433147	433394	48	247	7	93
23381	159	433201	433153	433401	48	248	6	93
23381	160	433193	433143	433393	50	250	6	93
23381	161	433199	433152	433398	47	246	7	93
23381	162	433194	433147	433391	47	244	6	93
23381	163	433193	433146	433393	47	247	6	93
23381	164	433203	433152	433402	51	250	6	93
23381	165	433197	433148	433395	49	247	6	93
23381	166	433192	433144	433391	48	247	7	93
23381	167	433191	433144	433392	47	248	7	93
23381	168	433202	433154	433400	48	246	8	93
23381	169	433202	433153	433401	49	248	6	93
23381	170	433198	433152	433397	46	245	7	93
23381	171	433204	433158	433404	46	246	6	93
23381	172	433211	433160	433407	51	247	7	93
23381	173	433196	433149	433395	47	246	7	93
23381	174	433204	433155	433404	49	249	7	93
23381	175	433201	433153	433400	48	247	6	93
23381	176	433191	433145	433390	46	245	7	93
23381	177	433194	433146	433393	48	247	6	93
23381	178	433196	433148	433396	48	248	7	93
23381	179	433195	433148	433395	47	247	7	93
23381	180	433197	433148	433398	49	250	9	93
23381	181	433203	433154	433400	49	246	6	93
23381	182	433203	433153	433401	50	248	7	93
23381	183	433192	433143	433391	49	248	6	93
23381	184	433203	433155	433402	48	247	7	93
23381	185	433206	433155	433405	51	250	6	93
23381	186	433208	433157	433408	51	251	7	93
23381	187	433197	433150	433396	47	246	7	93
23381	188	433193	433141	433393	52	252	7	93
23381	189	433198	433148	433399	50	251	7	93
23381	190	433203	433154	433403	49	249	6	93
23381	191	433202	433154	433402	48	248	6	93
23381	192	433209	433162	433407	47	245	6	93
23381	193	433192	433145	433392	47	247	7	93
23381	194	433201	433153	433400	48	247	6	93
23381	195	433195	433147	433393	48	246	8	93
23381	196	433197	433146	433397	51	251	6	93
23381	197	433200	433153	433401	47	248	7	93
