RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
26101	1	52118	52113	52314	5	201	4	93
26101	2	52114	52109	52311	5	202	5	93
26101	3	52111	52106	52307	5	201	4	93
26101	4	52118	52113	52316	5	203	4	93
26101	5	52113	52107	52310	6	203	5	93
26101	6	52115	52109	52311	6	202	5	93
26101	7	52117	52112	52313	5	201	4	93
26101	8	52112	52107	52308	5	201	4	93
26101	9	52120	52114	52316	6	202	4	93
26101	10	52112	52105	52309	7	204	5	93
26101	11	52111	52107	52308	4	201	4	93
26101	12	52118	52111	52316	7	205	6	93
26101	13	52113	52107	52310	6	203	5	93
26101	14	52118	52112	52314	6	202	5	93
26101	15	52111	52105	52308	6	203	5	93
26101	16	52112	52106	52309	6	203	4	93
26101	17	52120	52113	52318	7	205	5	93
26101	18	52112	52105	52309	7	204	5	93
26101	19	52117	52112	52313	5	201	4	93
26101	20	52114	52107	52312	7	205	6	93
26101	21	52114	52107	52311	7	204	4	93
26101	22	52119	52113	52317	6	204	4	93
26101	23	52112	52106	52308	6	202	5	93
26101	24	52113	52107	52310	6	203	4	93
26101	25	52121	52113	52318	8	205	5	93
26101	26	52116	52108	52314	8	206	5	93
26101	27	52118	52114	52315	4	201	4	93
26101	28	52112	52106	52310	6	204	5	93
26101	29	52114	52108	52310	6	202	4	93
26101	30	52118	52112	52314	6	202	5	93
26101	31	52112	52106	52308	6	202	5	93
26101	32	52117	52111	52314	6	203	5	93
26101	33	52114	52107	52310	7	203	5	93
26101	34	52112	52106	52309	6	203	4	93
26101	35	52117	52111	52314	6	203	5	93
26101	36	52112	52106	52309	6	203	4	93
26101	37	52115	52107	52311	8	204	5	93
26101	38	52118	52112	52316	6	204	5	93
26101	39	52112	52107	52310	5	203	4	93
26101	40	52118	52113	52316	5	203	4	93
26101	41	52113	52107	52310	6	203	5	93
26101	42	52112	52106	52308	6	202	5	93
26101	43	52117	52113	52314	4	201	4	93
26101	44	52112	52106	52310	6	204	5	93
26101	45	52119	52113	52316	6	203	5	93
26101	46	52111	52105	52309	6	204	5	93
26101	47	52112	52105	52310	7	205	6	93
26101	48	52118	52111	52316	7	205	5	93
26101	49	52113	52107	52310	6	203	5	93
26101	50	52115	52109	52313	6	204	5	93
26101	51	52117	52110	52314	7	204	5	93
26101	52	52112	52106	52309	6	203	4	93
26101	53	52120	52114	52318	6	204	4	93
26101	54	52111	52106	52308	5	202	5	93
26101	55	52112	52104	52311	8	207	6	93
26101	56	52118	52112	52313	6	201	4	93
26101	57	52114	52106	52310	8	204	5	93
26101	58	52118	52113	52316	5	203	4	93
26101	59	52112	52105	52308	7	203	5	93
26101	60	52111	52106	52308	5	202	5	93
26101	61	52120	52114	52318	6	204	4	93
26101	62	52112	52105	52310	7	205	6	93
26101	63	52116	52111	52314	5	203	4	93
