ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19060	54	96205	1	96206	194	15	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	55	96205	4	96209	196	14	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	56	96202	3	96205	194	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	57	96199	4	96203	192	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	58	96205	1	96206	192	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	59	96204	0	96204	197	13	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	60	96205	1	96206	197	18	2229	0	0	0	0	0	0	0	0	0	0	0	22960	43	20480	0	0
19060	61	96203	4	96207	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	62	96200	1	96201	194	18	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	63	96202	5	96207	194	16	1122	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19060	64	96204	1	96205	190	21	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	65	96203	3	96206	194	13	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	66	96203	1	96204	197	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	67	96205	1	96206	192	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	68	96202	3	96205	191	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	69	96197	4	96201	190	23	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	70	96202	3	96205	190	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	71	96202	2	96204	194	14	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	72	96201	4	96205	196	15	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	73	96203	4	96207	194	16	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	74	96201	5	96206	190	19	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	75	96202	3	96205	192	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	76	96201	4	96205	196	12	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	77	96201	4	96205	194	13	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	78	96197	9	96206	196	12	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	79	96203	2	96205	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	80	96203	3	96206	193	19	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	81	96202	3	96205	196	14	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	82	96204	2	96206	190	20	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	83	96200	2	96202	190	22	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	84	96204	3	96207	192	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	85	96202	2	96204	192	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	86	96201	3	96204	196	14	1116	0	0	0	0	0	0	0	0	0	0	0	11627	25	16384	99	0
19060	87	96205	1	96206	192	17	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	88	96203	3	96206	196	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	89	96204	0	96204	190	20	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	90	96199	6	96205	190	20	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	91	96205	1	96206	193	18	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	92	96202	4	96206	194	15	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	93	96203	3	96206	191	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	94	96202	2	96204	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	95	96202	4	96206	194	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	96	96206	3	96209	190	18	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	97	96201	4	96205	194	13	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	98	96202	3	96205	196	15	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	99	96204	5	96209	192	18	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	100	96200	4	96204	196	14	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	20480	7	0
19060	101	96202	1	96203	195	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	102	96200	5	96205	192	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	103	96202	3	96205	192	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	104	96201	3	96204	196	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	105	96203	3	96206	193	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	106	96205	1	96206	196	13	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	107	96202	3	96205	196	16	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	108	96206	1	96207	194	18	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	36864	0	0
19060	109	96204	2	96206	190	17	1118	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	110	96202	2	96204	190	22	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	111	96202	2	96204	190	22	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	112	96205	1	96206	192	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	113	96201	3	96204	196	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	114	96204	2	96206	194	18	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	115	96201	3	96204	192	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	116	96202	2	96204	194	17	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	117	96203	3	96206	196	14	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	118	96202	3	96205	194	13	1119	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	119	96200	5	96205	192	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	120	96206	0	96206	194	17	1119	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	121	96201	4	96205	190	20	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	122	96205	1	96206	190	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
