RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
27321	1	97212	97201	97411	11	210	6	93
27321	2	97220	97208	97420	12	212	7	93
27321	3	97212	97202	97407	10	205	6	93
27321	4	97215	97204	97410	11	206	6	93
27321	5	97219	97207	97417	12	210	7	93
27321	6	97213	97202	97409	11	207	6	93
27321	7	97212	97201	97411	11	210	6	93
27321	8	97222	97209	97421	13	212	7	93
27321	9	97213	97203	97411	10	208	6	93
27321	10	97215	97205	97414	10	209	7	93
27321	11	97252	97220	97449	32	229	10	104
27321	12	97212	97201	97410	11	209	6	93
27321	13	97213	97201	97412	12	211	7	93
27321	14	97220	97207	97415	13	208	7	93
27321	15	97213	97203	97411	10	208	6	93
27321	16	97214	97203	97412	11	209	7	93
27321	17	97219	97209	97418	10	209	5	93
27321	18	97214	97202	97411	12	209	7	93
27321	19	97211	97201	97409	10	208	7	93
27321	20	97219	97208	97416	11	208	5	93
27321	21	97212	97201	97411	11	210	6	93
27321	22	97216	97204	97414	12	210	6	93
27321	23	97221	97210	97421	11	211	7	93
27321	24	97210	97201	97408	9	207	6	93
27321	25	97216	97204	97414	12	210	6	93
27321	26	97221	97210	97418	11	208	6	93
27321	27	97215	97204	97414	11	210	6	93
27321	28	97212	97199	97411	13	212	6	93
27321	29	97220	97209	97419	11	210	6	93
27321	30	97213	97201	97410	12	209	6	93
27321	31	97216	97205	97417	11	212	7	93
27321	32	97220	97207	97416	13	209	7	93
27321	33	97215	97204	97414	11	210	6	93
27321	34	97213	97202	97412	11	210	6	93
27321	35	97221	97208	97421	13	213	6	93
27321	36	97212	97202	97411	10	209	6	93
27321	37	97214	97203	97413	11	210	6	93
27321	38	97220	97209	97416	11	207	5	93
27321	39	97214	97201	97410	13	209	6	93
27321	40	97212	97202	97408	10	206	7	93
27321	41	97220	97207	97418	13	211	6	93
27321	42	97214	97203	97412	11	209	7	93
27321	43	97215	97203	97413	12	210	6	93
27321	44	97213	97204	97412	9	208	5	93
27321	45	97220	97209	97419	11	210	6	93
