RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
18680	1	16034	16032	16228	2	196	4	92
18680	2	16036	16035	16228	1	193	3	91
18680	3	16037	16035	16231	2	196	4	91
18680	4	16038	16036	16230	2	194	4	91
18680	5	16031	16030	16225	1	195	3	91
18680	6	16037	16035	16231	2	196	4	91
18680	7	16038	16036	16232	2	196	4	91
18680	8	16035	16034	16227	1	193	3	91
18680	9	16037	16035	16231	2	196	4	91
18680	10	16036	16034	16232	2	198	4	91
18680	11	16038	16036	16230	2	194	4	91
18680	12	16034	16032	16228	2	196	4	91
18680	13	16035	16033	16229	2	196	4	91
18680	14	16038	16035	16232	3	197	5	91
18680	15	16037	16035	16231	2	196	4	91
18680	16	16032	16030	16226	2	196	4	91
18680	17	16038	16035	16230	3	195	5	91
18680	18	16038	16036	16232	2	196	4	91
18680	19	16032	16031	16226	1	195	3	91
18680	20	16038	16036	16230	2	194	4	91
18680	21	16038	16036	16232	2	196	4	91
18680	22	16035	16034	16229	1	195	3	91
18680	23	16034	16032	16228	2	196	4	91
18680	24	16036	16035	16228	1	193	3	91
18680	25	16037	16035	16231	2	196	4	91
18680	26	16036	16034	16230	2	196	4	91
18680	27	16035	16033	16226	2	193	3	91
18680	28	16037	16035	16231	2	196	4	91
18680	29	16038	16036	16230	2	194	4	91
18680	30	16032	16031	16226	1	195	3	91
18680	31	16038	16036	16232	2	196	4	91
18680	32	16037	16035	16231	2	196	4	91
18680	33	16036	16034	16230	2	196	4	91
18680	34	16034	16031	16228	3	197	5	91
18680	35	16035	16033	16231	2	198	4	91
18680	36	16036	16034	16230	2	196	4	91
18680	37	16034	16032	16228	2	196	4	91
18680	38	16036	16035	16230	1	195	3	91
18680	39	16038	16036	16232	2	196	4	91
18680	40	16038	16036	16232	2	196	4	91
18680	41	16032	16031	16224	1	193	3	91
18680	42	16038	16035	16231	3	196	4	91
18680	43	16038	16036	16230	2	194	4	91
18680	44	16036	16035	16230	1	195	3	91
18680	45	16035	16033	16229	2	196	4	91
18680	46	16038	16036	16230	2	194	4	91
18680	47	16036	16035	16230	1	195	3	91
18680	48	16034	16032	16230	2	198	4	91
18680	49	16035	16034	16229	1	195	3	91
18680	50	16035	16034	16229	1	195	3	91
18680	51	16037	16035	16231	2	196	4	91
18680	52	16032	16031	16226	1	195	3	91
18680	53	16037	16034	16231	3	197	5	91
18680	54	16038	16035	16232	3	197	5	91
18680	55	16033	16032	16227	1	195	3	91
18680	56	16037	16035	16231	2	196	4	91
18680	57	16037	16035	16231	2	196	4	91
18680	58	16035	16034	16229	1	195	3	91
18680	59	16034	16032	16228	2	196	4	91
18680	60	16037	16034	16231	3	197	5	91
18680	61	16036	16034	16230	2	196	4	91
18680	62	16038	16036	16230	2	194	4	91
18680	63	16032	16031	16226	1	195	3	91
18680	64	16038	16036	16230	2	194	4	91
18680	65	16039	16036	16233	3	197	5	91
18680	66	16032	16031	16224	1	193	3	91
18680	67	16038	16035	16232	3	197	5	91
18680	68	16038	16036	16232	2	196	4	91
18680	69	16036	16035	16228	1	193	3	91
18680	70	16034	16032	16228	2	196	4	91
18680	71	16038	16036	16242	2	206	6	92
18680	72	16036	16035	16228	1	193	3	91
18680	73	16047	16035	16240	12	205	8	93
18680	74	16036	16032	16228	4	196	6	91
18680	75	16035	16033	16229	2	196	4	91
18680	76	16038	16036	16232	2	196	4	91
18680	77	16031	16030	16225	1	195	3	91
18680	78	16038	16036	16230	2	194	4	91
18680	79	16038	16036	16230	2	194	4	91
18680	80	16036	16033	16230	3	197	5	91
18680	81	16034	16032	16228	2	196	4	91
18680	82	16038	16035	16230	3	195	5	91
18680	83	16036	16034	16228	2	194	4	91
18680	84	16035	16033	16229	2	196	4	91
18680	85	16038	16036	16230	2	194	4	91
18680	86	16035	16034	16231	1	197	3	91
18680	87	16038	16035	16232	3	197	5	91
18680	88	16033	16031	16229	2	198	4	91
18680	89	16036	16035	16230	1	195	3	91
18680	90	16037	16035	16233	2	198	4	91
18680	91	16036	16035	16230	1	195	3	91
18680	92	16033	16031	16228	2	197	4	91
18680	93	16037	16035	16231	2	196	4	91
18680	94	16035	16034	16230	1	196	3	91
18680	95	16037	16034	16231	3	197	5	91
18680	96	16037	16035	16231	2	196	4	91
18680	97	16035	16034	16229	1	195	3	91
18680	98	16038	16036	16230	2	194	4	91
18680	99	16034	16032	16228	2	196	4	91
18680	100	16036	16035	16230	1	195	3	91
18680	101	16038	16036	16232	2	196	4	91
18680	102	16036	16034	16228	2	194	4	91
18680	103	16032	16030	16224	2	194	4	91
18680	104	16038	16035	16231	3	196	4	91
18680	105	16036	16035	16228	1	193	3	91
18680	106	16038	16036	16237	2	201	6	92
18680	107	16035	16033	16227	2	194	4	91
18680	108	16036	16035	16228	1	193	3	91
18680	109	16037	16035	16231	2	196	4	91
18680	110	16034	16031	16228	3	197	5	91
18680	111	16035	16033	16229	2	196	4	91
18680	112	16038	16036	16230	2	194	4	91
18680	113	16038	16036	16232	2	196	4	91
18680	114	16031	16030	16227	1	197	3	91
18680	115	16037	16035	16231	2	196	4	91
