RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
24181	1	17283	17280	17480	3	200	4	92
24181	2	17282	17280	17480	2	200	4	92
24181	3	17282	17281	17477	1	196	4	92
24181	4	17282	17279	17478	3	199	5	92
24181	5	17281	17280	17479	1	199	3	92
24181	6	17281	17280	17477	1	197	3	92
24181	7	17281	17279	17476	2	197	5	92
24181	8	17282	17281	17477	1	196	4	92
24181	9	17284	17282	17478	2	196	4	92
24181	10	17281	17280	17477	1	197	3	92
24181	11	17280	17277	17474	3	197	5	92
24181	12	17282	17280	17478	2	198	4	92
24181	13	17283	17281	17477	2	196	4	92
24181	14	17281	17280	17475	1	195	3	92
24181	15	17283	17280	17480	3	200	4	92
24181	16	17283	17280	17477	3	197	5	92
24181	17	17282	17280	17478	2	198	4	92
24181	18	17282	17279	17478	3	199	5	92
24181	19	17281	17280	17475	1	195	3	92
24181	20	17284	17282	17480	2	198	4	92
24181	21	17281	17279	17475	2	196	4	92
24181	22	17282	17280	17478	2	198	4	92
24181	23	17281	17281	17478	0	197	3	92
24181	24	17282	17280	17476	2	196	4	92
24181	25	17282	17280	17478	2	198	4	92
24181	26	17282	17280	17478	2	198	4	92
24181	27	17280	17278	17476	2	198	4	92
24181	28	17283	17280	17479	3	199	4	92
24181	29	17282	17280	17476	2	196	4	92
24181	30	17285	17282	17480	3	198	4	92
24181	31	17280	17277	17474	3	197	5	92
24181	32	17281	17279	17475	2	196	3	92
24181	33	17283	17280	17480	3	200	4	92
24181	34	17283	17278	17478	5	200	6	92
24181	35	17282	17280	17478	2	198	4	92
24181	36	17280	17279	17474	1	195	3	92
24181	37	17285	17282	17481	3	199	5	92
24181	38	17283	17282	17478	1	196	4	92
24181	39	17284	17281	17478	3	197	5	92
24181	40	17282	17281	17476	1	195	3	92
24181	41	17280	17278	17474	2	196	4	92
24181	42	17281	17277	17478	4	201	5	92
24181	43	17283	17280	17480	3	200	4	92
24181	44	17282	17280	17478	2	198	4	92
24181	45	17280	17278	17477	2	199	4	92
24181	46	17283	17280	17476	3	196	4	92
24181	47	17282	17280	17478	2	198	4	92
24181	48	17283	17281	17479	2	198	4	92
24181	49	17281	17278	17477	3	199	5	92
