RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
18620	1	513142	513085	513341	57	256	7	94
18620	2	513146	513089	513345	57	256	6	94
18620	3	513137	513080	513335	57	255	6	94
18620	4	513144	513087	513342	57	255	6	94
18620	5	513137	513079	513337	58	258	7	94
18620	6	513140	513082	513341	58	259	6	94
18620	7	513143	513088	513343	55	255	6	94
18620	8	513139	513078	513338	61	260	6	94
18620	9	513149	513091	513349	58	258	6	94
18620	10	513148	513090	513348	58	258	6	94
18620	11	513142	513083	513341	59	258	6	94
18620	12	513142	513084	513341	58	257	6	94
18620	13	513143	513088	513342	55	254	6	94
18620	14	513155	513098	513355	57	257	7	94
18620	15	513137	513079	513336	58	257	7	94
18620	16	513147	513089	513350	58	261	6	94
18620	17	513144	513089	513343	55	254	6	94
18620	18	513139	513083	513339	56	256	6	94
18620	19	513146	513090	513346	56	256	6	94
18620	20	513143	513082	513341	61	259	7	94
18620	21	513140	513083	513339	57	256	6	94
18620	22	513148	513087	513347	61	260	7	94
18620	23	513138	513079	513338	59	259	9	94
18620	24	513143	513085	513343	58	258	6	94
18620	25	513145	513087	513343	58	256	6	94
18620	26	513148	513085	513350	63	265	7	94
18620	27	513136	513084	513336	52	252	6	94
18620	28	513154	513097	513353	57	256	6	94
18620	29	513139	513080	513338	59	258	6	94
18620	30	513141	513083	513341	58	258	6	94
18620	31	513139	513081	513340	58	259	8	94
18620	32	513137	513079	513337	58	258	6	94
18620	33	513147	513090	513348	57	258	6	94
18620	34	513143	513083	513343	60	260	6	94
18620	35	513147	513086	513347	61	261	6	94
18620	36	513141	513081	513342	60	261	9	94
18620	37	513145	513087	513345	58	258	7	94
18620	38	513136	513078	513336	58	258	8	94
18620	39	513146	513087	513345	59	258	7	94
18620	40	513139	513083	513340	56	257	6	94
18620	41	513136	513078	513338	58	260	7	94
18620	42	513142	513080	513342	62	262	6	94
18620	43	513133	513077	513335	56	258	6	94
18620	44	513135	513079	513335	56	256	6	94
18620	45	513138	513077	513337	61	260	8	94
18620	46	513132	513072	513331	60	259	6	94
18620	47	513134	513077	513334	57	257	7	94
18620	48	513136	513082	513337	54	255	6	94
18620	49	513140	513081	513341	59	260	6	94
18620	50	513133	513075	513334	58	259	6	94
18620	51	513137	513078	513337	59	259	6	94
18620	52	513134	513075	513332	59	257	7	94
18620	53	513135	513075	513334	60	259	7	94
18620	54	513137	513077	513336	60	259	7	94
18620	55	513140	513082	513342	58	260	6	94
18620	56	513139	513078	513342	61	264	7	94
18620	57	513141	513086	513341	55	255	7	94
18620	58	513169	513095	513368	74	273	10	105
18620	59	513132	513075	513332	57	257	6	94
18620	60	513150	513088	513350	62	262	9	94
18620	61	513135	513076	513335	59	259	6	94
18620	62	513135	513078	513334	57	256	6	94
18620	63	513146	513084	513347	62	263	8	94
18620	64	513137	513079	513337	58	258	8	94
18620	65	513139	513081	513338	58	257	6	94
18620	66	513142	513083	513341	59	258	6	94
18620	67	513142	513084	513343	58	259	6	94
18620	68	513147	513087	513349	60	262	6	94
18620	69	513141	513081	513339	60	258	7	94
18620	70	513144	513085	513344	59	259	7	94
18620	71	513144	513083	513343	61	260	7	94
18620	72	513142	513084	513342	58	258	7	94
18620	73	513131	513075	513330	56	255	7	94
18620	74	513140	513080	513338	60	258	7	94
18620	75	513135	513074	513336	61	262	6	94
18620	76	513142	513080	513343	62	263	6	94
18620	77	513144	513087	513344	57	257	6	94
18620	78	513142	513082	513341	60	259	8	94
18620	79	513139	513084	513340	55	256	6	94
18620	80	513204	513106	513403	98	297	14	112
18620	81	513137	513079	513337	58	258	6	94
18620	82	513148	513088	513347	60	259	6	94
18620	83	513136	513076	513335	60	259	6	94
18620	84	513150	513090	513349	60	259	7	94
18620	85	513138	513084	513338	54	254	6	94
18620	86	513146	513091	513346	55	255	6	94
18620	87	513137	513082	513338	55	256	6	94
18620	88	513133	513075	513335	58	260	6	94
18620	89	513149	513090	513349	59	259	6	94
18620	90	513136	513078	513335	58	257	6	94
18620	91	513143	513085	513344	58	259	6	94
18620	92	513138	513081	513338	57	257	6	94
18620	93	513137	513078	513338	59	260	6	94
18620	94	513144	513084	513342	60	258	7	94
18620	95	513140	513083	513342	57	259	6	94
18620	96	513139	513080	513340	59	260	6	94
18620	97	513138	513080	513339	58	259	6	94
18620	98	513155	513091	513358	64	267	8	94
18620	99	513145	513086	513343	59	257	6	94
18620	100	513154	513096	513354	58	258	6	94
18620	101	513132	513072	513331	60	259	6	94
18620	102	513135	513078	513334	57	256	6	94
18620	103	513151	513090	513350	61	260	8	94
18620	104	513145	513090	513344	55	254	7	94
18620	105	513137	513080	513336	57	256	6	94
18620	106	513145	513086	513344	59	258	6	94
18620	107	513138	513079	513339	59	260	7	94
18620	108	513134	513078	513334	56	256	7	94
18620	109	513138	513079	513339	59	260	6	94
18620	110	513138	513082	513336	56	254	7	94
18620	111	513132	513078	513330	54	252	6	94
18620	112	513150	513092	513350	58	258	6	94
18620	113	513141	513083	513342	58	259	6	94
18620	114	513151	513091	513352	60	261	7	94
18620	115	513134	513078	513334	56	256	6	94
18620	116	513144	513085	513344	59	259	8	94
18620	117	513145	513088	513345	57	257	6	94
18620	118	513141	513086	513341	55	255	6	94
18620	119	513144	513087	513341	57	254	7	94
18620	120	513139	513079	513342	60	263	7	94
18620	121	513145	513088	513344	57	256	7	94
18620	122	513136	513081	513338	55	257	6	94
18620	123	513138	513076	513339	62	263	6	94
18620	124	513139	513080	513337	59	257	6	94
18620	125	513129	513073	513328	56	255	6	94
18620	126	513144	513087	513344	57	257	7	94
18620	127	513145	513083	513347	62	264	8	94
18620	128	513136	513077	513335	59	258	9	94
18620	129	513140	513080	513342	60	262	6	94
18620	130	513129	513071	513331	58	260	6	94
18620	131	513130	513069	513329	61	260	7	94
18620	132	513137	513082	513336	55	254	6	94
18620	133	513147	513087	513346	60	259	7	94
18620	134	513132	513075	513331	57	256	6	94
18620	135	513143	513086	513342	57	256	6	94
18620	136	513144	513088	513345	56	257	7	94
18620	137	513137	513076	513336	61	260	7	94
18620	138	513134	513075	513334	59	259	7	94
18620	139	513138	513082	513340	56	258	7	94
18620	140	513141	513083	513345	58	262	7	94
18620	141	513139	513082	513339	57	257	7	94
18620	142	513152	513094	513351	58	257	6	94
18620	143	513142	513085	513341	57	256	6	94
18620	144	513147	513088	513346	59	258	7	94
18620	145	513136	513081	513335	55	254	6	94
18620	146	513144	513083	513343	61	260	7	94
18620	147	513140	513083	513341	57	258	7	94
18620	148	513139	513076	513340	63	264	7	94
18620	149	513147	513087	513346	60	259	6	94
18620	150	513140	513087	513340	53	253	6	94
