RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
24021	1	13031	13030	13228	1	198	4	92
24021	2	13031	13030	13227	1	197	3	92
24021	3	13027	13026	13226	1	200	4	92
24021	4	13027	13026	13223	1	197	3	92
24021	5	13033	13032	13228	1	196	3	92
24021	6	13029	13026	13224	3	198	4	92
24021	7	13027	13026	13221	1	195	3	92
24021	8	13033	13031	13227	2	196	4	92
24021	9	13029	13026	13225	3	199	5	92
24021	10	13027	13026	13223	1	197	3	92
24021	11	13033	13032	13229	1	197	3	92
24021	12	13029	13027	13223	2	196	4	92
24021	13	13027	13026	13223	1	197	3	92
24021	14	13034	13032	13228	2	196	3	92
24021	15	13029	13027	13225	2	198	4	92
24021	16	13027	13026	13223	1	197	3	92
24021	17	13033	13031	13227	2	196	4	92
24021	18	13031	13028	13225	3	197	5	92
24021	19	13027	13025	13221	2	196	4	92
24021	20	13030	13029	13226	1	197	3	92
24021	21	13034	13032	13230	2	198	4	92
24021	22	13027	13026	13221	1	195	3	92
24021	23	13027	13026	13221	1	195	3	92
24021	24	13036	13032	13231	4	199	5	92
24021	25	13027	13026	13223	1	197	3	92
24021	26	13027	13024	13222	3	198	4	92
24021	27	13035	13032	13231	3	199	5	92
24021	28	13028	13025	13221	3	196	4	92
24021	29	13026	13026	13221	0	195	3	92
24021	30	13035	13033	13231	2	198	4	92
24021	31	13027	13026	13223	1	197	3	92
24021	32	13027	13026	13221	1	195	3	92
24021	33	13036	13033	13229	3	196	4	92
24021	34	13026	13026	13221	0	195	3	92
24021	35	13027	13027	13222	0	195	3	92
24021	36	13035	13032	13231	3	199	5	92
24021	37	13027	13026	13221	1	195	3	92
24021	38	13027	13026	13223	1	197	3	92
24021	39	13035	13033	13231	2	198	4	92
24021	40	13027	13026	13221	1	195	3	92
24021	41	13027	13026	13223	1	197	3	92
24021	42	13033	13031	13228	2	197	3	92
24021	43	13029	13028	13223	1	195	3	92
24021	44	13029	13027	13225	2	198	4	92
24021	45	13030	13028	13224	2	196	4	92
24021	46	13032	13030	13228	2	198	4	92
24021	47	13029	13026	13223	3	197	5	92
24021	48	13027	13026	13221	1	195	3	92
24021	49	13033	13033	13228	0	195	3	92
24021	50	13028	13027	13223	1	196	4	92
24021	51	13028	13026	13221	2	195	3	92
24021	52	13033	13032	13229	1	197	3	92
24021	53	13029	13027	13223	2	196	4	92
24021	54	13026	13025	13221	1	196	4	92
24021	55	13033	13031	13229	2	198	4	92
24021	56	13029	13026	13224	3	198	4	92
24021	57	13027	13025	13221	2	196	3	92
24021	58	13033	13032	13227	1	195	3	92
24021	59	13030	13027	13223	3	196	4	92
24021	60	13026	13025	13221	1	196	4	92
24021	61	13033	13032	13229	1	197	3	92
24021	62	13029	13027	13224	2	197	4	92
24021	63	13028	13026	13221	2	195	3	92
24021	64	13033	13031	13229	2	198	4	92
24021	65	13029	13025	13222	4	197	5	92
24021	66	13027	13026	13223	1	197	3	92
24021	67	13032	13031	13228	1	197	3	92
24021	68	13031	13029	13227	2	198	4	92
24021	69	13027	13026	13221	1	195	3	92
24021	70	13029	13028	13223	1	195	3	92
24021	71	13035	13033	13229	2	196	4	92
24021	72	13027	13026	13223	1	197	3	92
24021	73	13027	13025	13223	2	198	4	92
24021	74	13035	13031	13228	4	197	5	92
24021	75	13028	13026	13222	2	196	3	92
24021	76	13027	13026	13221	1	195	3	92
24021	77	13035	13033	13231	2	198	4	92
24021	78	13027	13025	13221	2	196	4	92
24021	79	13027	13025	13223	2	198	4	92
24021	80	13036	13033	13229	3	196	4	92
24021	81	13027	13026	13221	1	195	3	92
24021	82	13027	13026	13223	1	197	3	92
24021	83	13033	13032	13227	1	195	3	92
24021	84	13027	13027	13222	0	195	3	92
24021	85	13028	13027	13223	1	196	4	92
24021	86	13033	13032	13229	1	197	3	92
24021	87	13027	13027	13222	0	195	3	92
24021	88	13029	13026	13225	3	199	5	92
24021	89	13033	13032	13229	1	197	3	92
24021	90	13027	13026	13221	1	195	3	92
24021	91	13029	13027	13225	2	198	4	92
24021	92	13032	13030	13227	2	197	4	92
24021	93	13030	13027	13225	3	198	4	92
24021	94	13030	13027	13225	3	198	4	92
