RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
21840	1	21966	21964	22168	2	204	4	95
21840	2	21967	21965	22170	2	205	6	96
21840	3	21966	21963	22167	3	204	5	95
21840	4	21971	21967	22173	4	206	5	95
21840	5	21964	21962	22165	2	203	5	95
21840	6	21965	21963	22167	2	204	4	95
21840	7	21965	21963	22167	2	204	4	95
21840	8	21972	21967	22173	5	206	5	95
21840	9	21966	21963	22169	3	206	4	95
21840	10	21965	21963	22167	2	204	4	95
21840	11	21970	21967	22171	3	204	4	95
21840	12	21967	21964	22169	3	205	4	95
21840	13	21965	21963	22167	2	204	4	95
21840	14	21967	21964	22169	3	205	5	95
21840	15	21969	21966	22171	3	205	5	95
21840	16	21978	21966	22180	12	214	6	95
21840	17	21976	21966	22178	10	212	6	95
21840	18	22079	21978	22282	101	304	6	95
21840	19	21975	21965	22177	10	212	5	95
21840	20	21967	21964	22167	3	203	4	95
21840	21	21970	21967	22169	3	202	4	95
21840	22	21971	21970	22172	1	202	4	95
21840	23	21965	21963	22167	2	204	4	95
21840	24	21967	21965	22168	2	203	4	95
21840	25	21969	21967	22171	2	204	4	95
21840	26	22000	21969	22224	31	255	8	96
21840	27	21976	21966	22179	10	213	5	95
21840	28	21980	21969	22182	11	213	5	95
21840	29	21965	21962	22167	3	205	5	95
21840	30	21978	21963	22181	15	218	6	95
21840	31	21969	21965	22171	4	206	5	95
21840	32	21969	21966	22171	3	205	5	95
21840	33	21965	21963	22167	2	204	4	95
21840	34	21965	21964	22166	1	202	4	95
21840	35	21970	21967	22174	3	207	4	95
21840	36	21968	21966	22168	2	202	4	95
21840	37	21965	21962	22167	3	205	5	95
21840	38	21965	21963	22167	2	204	4	95
21840	39	21971	21968	22173	3	205	4	95
21840	40	21983	21967	22185	16	218	5	95
