RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
23441	1	8883	8881	9079	2	198	3	92
23441	2	8880	8879	9076	1	197	3	92
23441	3	8878	8876	9072	2	196	3	92
23441	4	8883	8881	9079	2	198	4	92
23441	5	8882	8881	9078	1	197	3	92
23441	6	8883	8881	9078	2	197	3	92
23441	7	8881	8881	9077	0	196	2	92
23441	8	8881	8881	9075	0	194	2	92
23441	9	8879	8877	9073	2	196	4	92
23441	10	8881	8879	9077	2	198	4	92
23441	11	8883	8880	9080	3	200	4	92
23441	12	8883	8882	9079	1	197	3	92
23441	13	8883	8881	9077	2	196	4	92
23441	14	8883	8882	9079	1	197	3	92
23441	15	8883	8882	9077	1	195	3	92
23441	16	8876	8874	9072	2	198	3	92
23441	17	8883	8882	9079	1	197	3	92
23441	18	8883	8882	9079	1	197	3	92
23441	19	8883	8882	9077	1	195	3	92
23441	20	8883	8882	9077	1	195	3	92
23441	21	8882	8882	9077	0	195	3	92
23441	22	8880	8881	9075	-1	194	2	92
23441	23	8874	8874	9070	0	196	2	92
23441	24	8883	8882	9077	1	195	3	92
23441	25	8884	8882	9077	2	195	3	92
23441	26	8883	8882	9079	1	197	3	92
23441	27	8883	8881	9078	2	197	3	92
23441	28	8883	8881	9079	2	198	4	92
23441	29	8883	8880	9080	3	200	4	92
23441	30	8872	8872	9067	0	195	3	92
23441	31	8883	8882	9079	1	197	3	92
23441	32	8883	8882	9077	1	195	3	92
23441	33	8883	8882	9077	1	195	3	92
23441	34	8883	8882	9079	1	197	3	92
23441	35	8883	8882	9079	1	197	3	92
23441	36	8883	8881	9079	2	198	4	92
23441	37	8872	8872	9068	0	196	2	92
23441	38	8882	8882	9076	0	194	2	92
23441	39	8883	8882	9077	1	195	3	92
23441	40	8884	8882	9079	2	197	3	92
23441	41	8883	8882	9077	1	195	3	92
23441	42	8882	8881	9076	1	195	3	92
23441	43	8881	8881	9076	0	195	3	92
23441	44	8874	8872	9070	2	198	4	92
23441	45	8882	8882	9077	0	195	3	92
23441	46	8883	8881	9079	2	198	4	92
23441	47	8883	8881	9080	2	199	3	92
23441	48	8883	8882	9079	1	197	3	92
23441	49	8883	8882	9079	1	197	3	92
23441	50	8880	8878	9075	2	197	3	92
23441	51	8877	8875	9072	2	197	3	92
23441	52	8883	8882	9079	1	197	3	92
23441	53	8882	8881	9075	1	194	2	92
23441	54	8881	8881	9077	0	196	2	92
23441	55	8883	8880	9078	3	198	4	92
23441	56	8884	8881	9077	3	196	4	92
23441	57	8882	8881	9077	1	196	4	92
23441	58	8875	8874	9070	1	196	4	92
23441	59	8883	8881	9077	2	196	4	92
23441	60	8882	8881	9077	1	196	4	92
23441	61	8882	8881	9078	1	197	3	92
23441	62	8883	8882	9079	1	197	3	92
23441	63	8884	8882	9081	2	199	3	92
23441	64	8882	8882	9077	0	195	3	92
23441	65	8881	8881	9076	0	195	3	92
23441	66	8874	8873	9068	1	195	3	92
23441	67	8882	8882	9077	0	195	3	92
23441	68	8881	8881	9076	0	195	3	92
23441	69	8883	8882	9079	1	197	3	92
23441	70	8883	8882	9079	1	197	3	92
23441	71	8883	8881	9078	2	197	3	92
23441	72	8883	8882	9079	1	197	3	92
23441	73	8877	8876	9073	1	197	3	92
23441	74	8883	8883	9096	0	213	5	93
23441	75	8883	8881	9080	2	199	3	92
23441	76	8883	8880	9078	3	198	4	92
23441	77	8883	8881	9077	2	196	4	92
23441	78	8883	8881	9077	2	196	4	92
23441	79	8883	8882	9078	1	196	4	92
23441	80	8882	8881	9078	1	197	3	92
23441	81	8873	8871	9068	2	197	3	92
23441	82	8884	8882	9079	2	197	3	92
23441	83	8881	8881	9077	0	196	2	92
23441	84	8883	8882	9079	1	197	3	92
23441	85	8882	8882	9077	0	195	3	92
23441	86	8884	8883	9078	1	195	3	92
23441	87	8883	8882	9079	1	197	3	92
23441	88	8876	8875	9072	1	197	3	92
23441	89	8883	8882	9079	1	197	3	92
23441	90	8883	8882	9077	1	195	3	92
23441	91	8882	8882	9077	0	195	3	92
23441	92	8883	8883	9078	0	195	3	92
23441	93	8883	8882	9079	1	197	3	92
23441	94	8883	8881	9077	2	196	4	92
23441	95	8882	8880	9078	2	198	4	92
23441	96	8872	8871	9067	1	196	4	92
23441	97	8883	8881	9077	2	196	4	92
23441	98	8881	8880	9075	1	195	3	92
23441	99	8881	8882	9076	-1	194	2	92
23441	100	8883	8882	9079	1	197	3	92
23441	101	8883	8882	9079	1	197	3	92
23441	102	8883	8882	9079	1	197	3	92
23441	103	8875	8875	9070	0	195	3	92
23441	104	8883	8881	9078	2	197	3	92
23441	105	8884	8882	9077	2	195	3	92
23441	106	8882	8881	9078	1	197	3	92
23441	107	8883	8881	9078	2	197	3	92
23441	108	8884	8882	9077	2	195	3	92
23441	109	8883	8882	9077	1	195	3	92
23441	110	8879	8878	9074	1	196	3	92
23441	111	8877	8876	9073	1	197	3	92
23441	112	8883	8882	9078	1	196	3	92
23441	113	8881	8881	9075	0	194	2	92
23441	114	8883	8882	9077	1	195	3	92
23441	115	8883	8881	9077	2	196	4	92
23441	116	8883	8881	9077	2	196	4	92
23441	117	8883	8881	9077	2	196	4	92
23441	118	8874	8872	9069	2	197	4	92
23441	119	8883	8882	9077	1	195	3	92
23441	120	8883	8882	9079	1	197	3	92
23441	121	8882	8882	9077	0	195	3	92
23441	122	8883	8882	9079	1	197	3	92
23441	123	8883	8882	9077	1	195	3	92
23441	124	8883	8881	9079	2	198	4	92
23441	125	8876	8875	9070	1	195	3	92
23441	126	8884	8882	9079	2	197	3	92
23441	127	8884	8882	9079	2	197	3	92
23441	128	8881	8881	9073	0	192	2	92
23441	129	8881	8880	9077	1	197	3	92
23441	130	8883	8882	9079	1	197	3	92
23441	131	8884	8882	9079	2	197	3	92
23441	132	8880	8878	9073	2	195	3	92
23441	133	8880	8878	9076	2	198	4	92
23441	134	8883	8881	9079	2	198	4	92
23441	135	8882	8881	9077	1	196	4	92
23441	136	8883	8881	9079	2	198	4	92
23441	137	8883	8882	9078	1	196	4	92
23441	138	8882	8880	9078	2	198	4	92
23441	139	8881	8880	9077	1	197	3	92
23441	140	8873	8871	9068	2	197	3	92
23441	141	8884	8882	9080	2	198	3	92
23441	142	8883	8881	9078	2	197	3	92
23441	143	8881	8881	9075	0	194	2	92
23441	144	8881	8881	9075	0	194	2	92
23441	145	8883	8881	9078	2	197	3	92
23441	146	8883	8882	9077	1	195	3	92
