RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
21860	1	22450	21980	22665	470	685	5	100
21860	2	22292	21973	22509	319	536	7	101
21860	3	22461	21975	22677	486	702	5	100
21860	4	22275	21968	22489	307	521	4	100
21860	5	22284	21972	22497	312	525	4	100
21860	6	22281	21973	22495	308	522	4	100
21860	7	22429	21967	22652	462	685	5	100
21860	8	22284	21970	22498	314	528	5	101
21860	9	22284	21970	22497	314	527	4	100
21860	10	22441	21970	22652	471	682	4	100
21860	11	22283	21968	22502	315	534	7	101
21860	12	22300	21972	22514	328	542	5	100
21860	13	22315	21972	22527	343	555	5	100
21860	14	22458	21970	22683	488	713	5	100
21860	15	22303	21974	22529	329	555	6	100
21860	16	22280	21970	22496	310	526	5	101
21860	17	22447	21971	22661	476	690	5	100
21860	18	22299	21975	22523	324	548	5	100
21860	19	22283	21970	22497	313	527	4	100
21860	20	22280	21970	22493	310	523	4	100
21860	21	22435	21968	22646	467	678	4	100
21860	22	22285	21970	22497	315	527	4	100
21860	23	22276	21972	22489	304	517	4	100
21860	24	22439	21968	22650	471	682	5	100
21860	25	22291	21972	22504	319	532	4	100
21860	26	22285	21975	22496	310	521	4	100
21860	27	22281	21969	22649	312	680	4	100
21860	28	22283	21971	22500	312	529	5	101
21860	29	22282	21971	22494	311	523	4	100
21860	30	22282	21972	22495	310	523	4	100
21860	31	22427	21966	22639	461	673	4	100
21860	32	22282	21973	22496	309	523	4	100
21860	33	22280	21971	22493	309	522	4	100
21860	34	22281	21973	22496	308	523	4	100
21860	35	22435	21971	22648	464	677	4	100
21860	36	22282	21973	22495	309	522	4	100
21860	37	22279	21974	22493	305	519	4	100
21860	38	22280	21967	22490	313	523	4	100
21860	39	22437	21972	22650	465	678	4	100
21860	40	22281	21968	22491	313	523	4	100
