RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
28001	1	192427	192406	192625	21	219	6	93
28001	2	192426	192403	192626	23	223	7	93
28001	3	192423	192403	192621	20	218	6	93
28001	4	192426	192404	192625	22	221	6	93
28001	5	192426	192405	192623	21	218	6	93
28001	6	192420	192398	192620	22	222	7	93
28001	7	192433	192409	192631	24	222	7	93
28001	8	192427	192407	192625	20	218	7	93
28001	9	192420	192399	192619	21	220	6	93
28001	10	192427	192405	192624	22	219	6	93
28001	11	192425	192405	192625	20	220	7	93
28001	12	192419	192397	192617	22	220	7	93
28001	13	192429	192408	192628	21	220	6	93
28001	14	192427	192405	192625	22	220	6	93
28001	15	192429	192409	192627	20	218	6	93
28001	16	192429	192407	192629	22	222	6	93
28001	17	192425	192404	192625	21	221	7	93
28001	18	192429	192410	192627	19	217	6	93
28001	19	192431	192407	192627	24	220	6	93
28001	20	192427	192405	192625	22	220	8	93
28001	21	192429	192406	192626	23	220	7	93
28001	22	192421	192401	192618	20	217	6	93
28001	23	192431	192405	192629	26	224	8	93
28001	24	192424	192401	192623	23	222	7	93
28001	25	192427	192405	192626	22	221	6	93
28001	26	192428	192407	192624	21	217	6	93
28001	27	192544	192407	192740	137	333	7	94
28001	28	192420	192397	192615	23	218	6	93
28001	29	192431	192409	192630	22	221	6	93
28001	30	192422	192401	192618	21	217	6	93
28001	31	192436	192416	192635	20	219	5	93
28001	32	192425	192405	192623	20	218	6	93
28001	33	192427	192403	192626	24	223	6	93
28001	34	192428	192406	192627	22	221	6	93
28001	35	192420	192399	192617	21	218	6	93
28001	36	192427	192405	192627	22	222	6	93
28001	37	192425	192404	192623	21	219	7	93
28001	38	192429	192405	192627	24	222	6	93
28001	39	192423	192402	192623	21	221	7	93
28001	40	192428	192406	192627	22	221	6	93
28001	41	192428	192408	192628	20	220	7	93
28001	42	192436	192414	192636	22	222	8	93
28001	43	192422	192402	192620	20	218	6	93
28001	44	192425	192404	192622	21	218	6	93
28001	45	192423	192398	192621	25	223	6	93
28001	46	192434	192411	192632	23	221	7	93
28001	47	192419	192398	192618	21	220	7	93
28001	48	192436	192414	192634	22	220	7	93
28001	49	192432	192409	192629	23	220	6	93
28001	50	192423	192400	192620	23	220	7	93
28001	51	192428	192404	192626	24	222	6	93
28001	52	192424	192401	192624	23	223	7	93
28001	53	192430	192409	192629	21	220	7	93
28001	54	192421	192399	192620	22	221	6	93
28001	55	192430	192410	192630	20	220	7	93
28001	56	192426	192402	192621	24	219	6	93
28001	57	192433	192413	192632	20	219	6	93
28001	58	192425	192405	192624	20	219	6	93
28001	59	192423	192401	192620	22	219	6	93
28001	60	192428	192406	192626	22	220	6	93
28001	61	192428	192407	192632	21	225	8	94
28001	62	192419	192396	192618	23	222	6	93
28001	63	192430	192406	192627	24	221	7	93
28001	64	192426	192406	192623	20	217	6	93
28001	65	192426	192405	192624	21	219	7	93
28001	66	192433	192411	192631	22	220	6	93
28001	67	192429	192408	192626	21	218	6	93
28001	68	192422	192401	192622	21	221	7	93
28001	69	192427	192404	192627	23	223	7	93
28001	70	192426	192401	192624	25	223	7	93
28001	71	192426	192403	192623	23	220	6	93
28001	72	192427	192407	192626	20	219	6	93
28001	73	192433	192413	192632	20	219	6	93
28001	74	192432	192406	192630	26	224	7	93
28001	75	192432	192406	192630	26	224	6	93
28001	76	192425	192402	192623	23	221	6	93
28001	77	192427	192405	192627	22	222	6	93
28001	78	192422	192397	192618	25	221	7	93
28001	79	192426	192403	192625	23	222	6	93
28001	80	192425	192404	192622	21	218	6	93
28001	81	192422	192401	192621	21	220	6	93
28001	82	192426	192405	192624	21	219	6	93
28001	83	192435	192410	192633	25	223	6	93
28001	84	192420	192399	192620	21	221	7	93
28001	85	192432	192406	192630	26	224	6	93
28001	86	192431	192410	192631	21	221	7	93
28001	87	192423	192402	192623	21	221	7	93
28001	88	192431	192409	192630	22	221	6	93
28001	89	192428	192407	192626	21	219	6	93
28001	90	192423	192401	192622	22	221	7	93
28001	91	192427	192406	192624	21	218	6	93
28001	92	192430	192407	192629	23	222	6	93
28001	93	192430	192409	192629	21	220	7	93
28001	94	192423	192401	192619	22	218	6	93
28001	95	192425	192401	192622	24	221	6	93
28001	96	192428	192403	192628	25	225	8	93
